,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0192,0.0147,Rajah Buayan
1,Local Economy Growth,-,-,-,-,-,-,-,0.0261,0.0,Rajah Buayan
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0907,0.0293,Rajah Buayan
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0589,0.09,Rajah Buayan
4,Employment Generation,-,-,-,-,-,-,-,0.0642,0.043,Rajah Buayan
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.6316,Rajah Buayan
6,Cost of Doing Business,-,-,-,-,-,-,-,1.9730,1.7073,Rajah Buayan
7,Financial Deepening,-,-,-,-,-,-,-,0.0130,0.0186,Rajah Buayan
8,Productivity,-,-,-,-,-,-,-,0.0150,0.0224,Rajah Buayan
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.2041,0.1108,Rajah Buayan
10,Compliance to National Directives,-,-,-,-,-,-,-,2.5000,1.9091,Rajah Buayan
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,0.0,Rajah Buayan
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.2500,1.0,Rajah Buayan
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0006,0.0004,Rajah Buayan
14,Capacity of Health Services,-,-,-,-,-,-,-,0.1877,0.0002,Rajah Buayan
15,Capacity of School Services,-,-,-,-,-,-,-,0.0628,0.004,Rajah Buayan
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.1806,Rajah Buayan
17,Getting Business Permits,-,-,-,-,-,-,-,1.8512,1.0,Rajah Buayan
18,Peace and Order,-,-,-,-,-,-,-,0.3125,2.0,Rajah Buayan
19,Social Protection,-,-,-,-,-,-,-,0.0634,0.0579,Rajah Buayan
20,Road Network,-,-,-,-,-,-,-,0.0281,0.0,Rajah Buayan
21,Distance to Ports,-,-,-,-,-,-,-,2.1743,1.6089,Rajah Buayan
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.4375,1.2126,Rajah Buayan
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0388,0.1381,Rajah Buayan
24,Education,-,-,-,-,-,-,-,0.2642,0.2094,Rajah Buayan
25,Health,-,-,-,-,-,-,-,0.2784,0.2717,Rajah Buayan
26,LGU Investment,-,-,-,-,-,-,-,0.3058,0.0027,Rajah Buayan
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Rajah Buayan
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0000,0.25,Rajah Buayan
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Rajah Buayan
30,Land Use Plan,-,-,-,-,-,-,-,2.4615,1.9306,Rajah Buayan
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9998,Rajah Buayan
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2982,1.0213,Rajah Buayan
33,Early Warning System,-,-,-,-,-,-,-,1.3636,1.0152,Rajah Buayan
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0039,0.0017,Rajah Buayan
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Rajah Buayan
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2549,0.397,Rajah Buayan
37,Utilities,-,-,-,-,-,-,-,1.0318,1.4973,Rajah Buayan
38,Employed Population,-,-,-,-,-,-,-,0.2971,0.0584,Rajah Buayan
39,Sanitary System,-,-,-,-,-,-,-,1.2518,1.5,Rajah Buayan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0027,Rajah Buayan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Rajah Buayan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Rajah Buayan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Rajah Buayan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Rajah Buayan
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,Rajah Buayan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0185,Rajah Buayan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Rajah Buayan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Rajah Buayan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Rajah Buayan
