,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.3917,0.0031,0.0131,0.0231,0.0390,0.0229,0.0037,New Washington
1,Local Economy Growth,-,-,0.0879,0.0035,0.0018,0.0015,1.0260,0.0008,0.0012,New Washington
2,Active Establishments in the Locality,-,-,-,0.0000,0.0103,0.3504,0.7500,0.7877,0.4068,New Washington
3,Safety Compliant Business,-,-,-,0.3165,0.2329,0.3753,0.0133,0.3554,0.5609,New Washington
4,Employment Generation,-,-,0.2973,0.2558,0.2158,0.2812,0.3247,0.3368,0.3957,New Washington
5,Cost of Living,-,-,4.1667,1.9397,1.7130,1.5000,1.4583,1.3438,1.9994,New Washington
6,Cost of Doing Business,-,-,0.3038,2.1666,2.0473,2.1386,2.1942,2.2458,1.8875,New Washington
7,Financial Deepening,-,-,1.4660,0.2381,0.0755,0.1752,0.2596,0.3138,0.1126,New Washington
8,Productivity,-,-,0.0144,0.0018,0.0037,0.1847,0.2458,0.2938,0.2197,New Washington
9,Presence of Business and Professional Organizations,-,-,0.3125,0.0138,0.0240,0.1252,0.0394,0.0061,0.0042,New Washington
10,Compliance to National Directives,-,-,1.1111,0.0000,0.0000,2.4994,2.5000,2.4286,1.8077,New Washington
11,Presence of Investment Promotion Unit,-,-,3.3333,0.0000,0.0000,2.5000,2.5000,2.5000,1.9981,New Washington
12,Compliance to ARTA Citizens Charter,-,-,1.6901,2.3038,0.0000,2.3604,2.4930,2.0857,2.0,New Washington
13,Capacity to Generate Local Resource,-,-,1.6600,0.8798,0.0000,0.2683,0.3592,0.1428,0.176,New Washington
14,Capacity of Health Services,-,-,0.1401,0.2688,0.0000,0.0585,0.0288,0.0353,0.0219,New Washington
15,Capacity of School Services,-,-,0.2445,0.1726,0.0000,0.3982,0.0872,0.1797,0.1151,New Washington
16,Recognition of Performance,-,-,0.0000,0.1726,0.0000,0.0347,0.1055,0.2505,0.1583,New Washington
17,Getting Business Permits,-,-,0.0000,1.4539,0.0000,2.2940,2.3572,2.1781,1.5,New Washington
18,Peace and Order,-,-,0.0514,0.0911,0.0000,0.2304,0.3954,0.1478,0.0002,New Washington
19,Social Protection,-,-,0.2246,0.5170,0.0000,2.0357,1.7754,0.3183,0.0,New Washington
20,Road Network,-,-,0.0062,0.0025,0.0000,0.0401,0.0005,0.0291,0.0013,New Washington
21,Distance to Ports,-,-,3.3129,2.4944,0.0000,2.4861,2.4806,2.4806,1.9992,New Washington
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.4625,2.2125,2.5000,0.4405,New Washington
23,Transportation Vehicles,-,-,0.1848,0.2356,0.0000,0.0326,0.0514,0.0837,0.018,New Washington
24,Education,-,-,0.2247,0.2050,0.0000,0.0934,0.1627,0.1606,0.1722,New Washington
25,Health,-,-,0.0689,0.2543,0.0000,0.1243,0.0276,0.0446,0.0397,New Washington
26,LGU Investment,-,-,0.0000,0.0994,0.0000,0.0863,0.0708,0.1383,0.0002,New Washington
27,Accommodation Capacity,-,-,0.6655,0.0284,0.0000,0.0337,0.0000,0.0143,0.0225,New Washington
28,Information Technology Capacity,-,-,1.4497,1.0119,0.0000,0.6124,1.2037,0.9783,0.2609,New Washington
29,Financial Technology Capacity,-,-,0.2381,0.1563,0.0000,0.0543,0.1563,0.1587,0.0909,New Washington
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4744,2.4615,2.5000,1.9324,New Washington
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4853,2.0,New Washington
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2664,1.002,New Washington
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2625,1.0059,New Washington
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1496,0.0562,0.0021,0.0,New Washington
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,New Washington
36,Emergency Infrastructure,-,-,-,0.9096,0.0000,0.4734,0.4830,0.2706,0.3672,New Washington
37,Utilities,-,-,-,0.9740,0.0000,1.8802,1.8797,1.2709,1.5021,New Washington
38,Employed Population,-,-,-,0.3604,0.0000,0.0817,0.0264,0.0262,0.0074,New Washington
39,Sanitary System,-,-,-,1.5333,0.0000,2.0636,1.0005,1.8751,1.0,New Washington
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0513,New Washington
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,New Washington
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,New Washington
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0171,New Washington
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,New Washington
45,Internet Capability,-,-,-,-,-,-,-,-,1.1304,New Washington
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,New Washington
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,New Washington
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,New Washington
49,New Technology,-,-,-,-,-,-,-,-,0.001,New Washington
