,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0006,0.0011,0.0059,0.0009,0.0008,0.0004,Minalabac
1,Local Economy Growth,-,-,-,0.0000,0.0007,0.0024,1.0252,0.0040,0.0004,Minalabac
2,Active Establishments in the Locality,-,-,-,0.1625,0.0008,0.1366,0.3332,0.3617,0.2075,Minalabac
3,Safety Compliant Business,-,-,-,0.0626,0.0000,0.0541,0.0550,0.0000,0.2967,Minalabac
4,Employment Generation,-,-,-,0.0689,0.0000,0.2782,0.2145,0.2115,0.7219,Minalabac
5,Cost of Living,-,-,-,1.0776,2.1759,1.2500,0.6771,0.0938,1.9993,Minalabac
6,Cost of Doing Business,-,-,-,1.8461,1.7127,2.1348,2.3018,2.3632,1.5601,Minalabac
7,Financial Deepening,-,-,-,0.0000,0.0000,0.0941,0.3354,0.3174,0.2364,Minalabac
8,Productivity,-,-,-,0.0011,0.0000,0.0742,0.0571,0.0767,0.1957,Minalabac
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,Minalabac
10,Compliance to National Directives,-,-,-,2.3684,0.0000,2.4981,2.3929,2.3214,1.7308,Minalabac
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,1.8750,1.8750,1.8750,0.0,Minalabac
12,Compliance to ARTA Citizens Charter,-,-,-,2.4001,0.0000,2.4444,2.4761,2.4043,2.0,Minalabac
13,Capacity to Generate Local Resource,-,-,-,0.0376,0.0000,0.0123,0.0156,0.0000,0.0096,Minalabac
14,Capacity of Health Services,-,-,-,0.0974,0.0000,0.0712,0.0721,0.0669,0.0,Minalabac
15,Capacity of School Services,-,-,-,0.0447,0.0000,0.3361,0.0480,0.0000,0.0,Minalabac
16,Recognition of Performance,-,-,-,0.0447,0.0000,0.0000,0.0000,0.0000,0.0417,Minalabac
17,Getting Business Permits,-,-,-,1.2875,0.0000,1.4966,1.5684,1.8585,2.0,Minalabac
18,Peace and Order,-,-,-,0.0835,0.0000,0.2074,0.3061,0.0924,0.0001,Minalabac
19,Social Protection,-,-,-,0.3714,0.0000,1.6181,1.4111,0.1323,0.0,Minalabac
20,Road Network,-,-,-,0.0007,0.0000,0.0692,0.0004,0.0590,0.0,Minalabac
21,Distance to Ports,-,-,-,1.6535,0.0000,1.6405,1.6380,1.6285,0.0,Minalabac
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.1593,1.9093,2.1593,0.2232,Minalabac
23,Transportation Vehicles,-,-,-,0.0229,0.0000,0.0065,0.0019,0.0132,0.0015,Minalabac
24,Education,-,-,-,0.2169,0.0000,0.0249,0.0404,0.0493,0.0,Minalabac
25,Health,-,-,-,0.4984,0.0000,0.0110,0.0125,0.0000,0.0022,Minalabac
26,LGU Investment,-,-,-,0.2747,0.0000,0.1152,0.0931,0.0000,0.0005,Minalabac
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0069,0.0585,Minalabac
28,Information Technology Capacity,-,-,-,0.4960,0.0000,0.2291,0.4815,0.1630,0.0435,Minalabac
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0455,Minalabac
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.4286,1.9054,Minalabac
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.3611,2.4412,1.9983,Minalabac
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.0000,1.2582,1.001,Minalabac
33,Early Warning System,-,-,-,2.5000,0.0000,0.0000,0.0000,0.0000,1.002,Minalabac
34,Budget for DRRMP,-,-,-,0.0041,0.0000,0.2703,0.0669,0.0000,0.0,Minalabac
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,1.2500,1.2500,2.0,Minalabac
36,Emergency Infrastructure,-,-,-,0.9355,0.0000,0.0790,0.0689,0.0345,0.4844,Minalabac
37,Utilities,-,-,-,0.9981,0.0000,0.9329,0.9314,0.7507,1.4988,Minalabac
38,Employed Population,-,-,-,0.0206,0.0000,0.0707,0.0546,0.0000,0.0029,Minalabac
39,Sanitary System,-,-,-,0.0000,0.0000,0.0000,0.0000,1.2500,1.5,Minalabac
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Minalabac
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Minalabac
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Minalabac
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.024,Minalabac
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Minalabac
45,Internet Capability,-,-,-,-,-,-,-,-,1.0217,Minalabac
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Minalabac
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Minalabac
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Minalabac
49,New Technology,-,-,-,-,-,-,-,-,0.0,Minalabac
