,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0000,0.0018,0.0185,0.0084,0.0075,Pagsanghan
1,Local Economy Growth,-,-,-,0.0000,0.0000,0.0021,0.0318,0.0065,0.0,Pagsanghan
2,Active Establishments in the Locality,-,-,-,0.1989,0.0013,0.1084,0.2069,0.2034,0.1153,Pagsanghan
3,Safety Compliant Business,-,-,-,0.0965,0.0587,0.1096,0.2555,0.1454,0.0991,Pagsanghan
4,Employment Generation,-,-,-,0.0399,0.0205,0.0446,0.2388,0.0616,0.1346,Pagsanghan
5,Cost of Living,-,-,-,2.5000,1.0185,1.0000,1.6803,0.8438,1.3684,Pagsanghan
6,Cost of Doing Business,-,-,-,2.0452,1.9342,1.9661,2.2938,1.6644,1.5108,Pagsanghan
7,Financial Deepening,-,-,-,0.0529,0.0000,0.0200,0.1857,0.1485,0.0251,Pagsanghan
8,Productivity,-,-,-,0.0000,0.0000,0.0275,0.1613,0.0370,0.0877,Pagsanghan
9,Presence of Business and Professional Organizations,-,-,-,0.0059,0.0033,0.0186,0.0194,0.0204,0.0,Pagsanghan
10,Compliance to National Directives,-,-,-,2.3355,0.0000,2.4988,2.4653,2.2024,0.0,Pagsanghan
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,0.0000,0.0000,2.5000,0.0,Pagsanghan
12,Compliance to ARTA Citizens Charter,-,-,-,2.3468,0.0000,2.3611,2.3748,2.1461,2.0,Pagsanghan
13,Capacity to Generate Local Resource,-,-,-,0.5155,0.0000,0.0411,0.3102,0.0082,0.002,Pagsanghan
14,Capacity of Health Services,-,-,-,0.0872,0.0000,0.0199,0.1250,0.0541,0.0002,Pagsanghan
15,Capacity of School Services,-,-,-,0.1408,0.0000,0.1103,0.1041,0.0305,0.016,Pagsanghan
16,Recognition of Performance,-,-,-,0.1408,0.0000,0.1634,0.1012,0.0417,0.0,Pagsanghan
17,Getting Business Permits,-,-,-,1.4434,0.0000,2.4237,1.5069,1.3412,0.5,Pagsanghan
18,Peace and Order,-,-,-,0.6150,0.0000,0.1728,0.4825,0.2292,0.0001,Pagsanghan
19,Social Protection,-,-,-,0.1519,0.0000,0.4310,0.0610,0.4179,0.0,Pagsanghan
20,Road Network,-,-,-,0.0012,0.0000,0.0490,0.0030,0.0105,0.0,Pagsanghan
21,Distance to Ports,-,-,-,2.4282,0.0000,2.2916,2.3613,2.2639,0.3447,Pagsanghan
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.3625,2.2500,2.0625,0.464,Pagsanghan
23,Transportation Vehicles,-,-,-,0.0238,0.0000,0.0073,0.0091,0.0071,0.0099,Pagsanghan
24,Education,-,-,-,0.1124,0.0000,0.0065,0.1224,0.0544,0.0404,Pagsanghan
25,Health,-,-,-,0.0206,0.0000,0.0168,0.0093,0.0380,0.0236,Pagsanghan
26,LGU Investment,-,-,-,0.1679,0.0000,0.0316,0.1084,0.0367,0.0019,Pagsanghan
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Pagsanghan
28,Information Technology Capacity,-,-,-,0.2579,0.0000,0.1097,0.3750,0.1786,0.25,Pagsanghan
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0962,0.0000,0.0,Pagsanghan
30,Land Use Plan,-,-,-,1.2500,0.0000,1.5000,1.5000,1.0000,0.0,Pagsanghan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4286,1.9998,Pagsanghan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2675,1.0213,Pagsanghan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2689,1.0152,Pagsanghan
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.0553,0.1148,0.0200,0.0022,Pagsanghan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pagsanghan
36,Emergency Infrastructure,-,-,-,0.8653,0.0000,0.4495,0.5240,0.2506,0.3868,Pagsanghan
37,Utilities,-,-,-,0.9917,0.0000,1.8725,1.7906,1.2815,1.33,Pagsanghan
38,Employed Population,-,-,-,0.0216,0.0000,0.0183,0.0534,0.0453,0.0302,Pagsanghan
39,Sanitary System,-,-,-,1.0338,0.0000,1.0215,1.5014,0.0027,0.5001,Pagsanghan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Pagsanghan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pagsanghan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pagsanghan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Pagsanghan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Pagsanghan
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,Pagsanghan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0203,Pagsanghan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pagsanghan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Pagsanghan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pagsanghan
