,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0039,0.0030,0.0117,0.0183,0.0174,0.0021,0.0025,0.0103,0.0258,Dona Remedios Trinidad
1,Local Economy Growth,0.1809,0.2300,0.1087,0.0061,0.0135,0.0004,0.3302,0.0044,0.0003,Dona Remedios Trinidad
2,Active Establishments in the Locality,-,-,-,0.0000,0.0396,0.0000,0.0322,0.0626,0.0968,Dona Remedios Trinidad
3,Safety Compliant Business,-,-,-,0.0231,0.0227,0.0000,0.0213,0.0192,0.0,Dona Remedios Trinidad
4,Employment Generation,0.0253,0.0000,0.0193,0.0072,0.0102,0.0000,0.0344,0.0592,0.0829,Dona Remedios Trinidad
5,Cost of Living,3.7835,4.1667,3.9167,0.8784,0.0000,2.4206,0.9914,1.9063,1.875,Dona Remedios Trinidad
6,Cost of Doing Business,0.2427,0.2716,0.2451,1.4895,1.8638,1.1649,2.0563,2.0021,1.677,Dona Remedios Trinidad
7,Financial Deepening,0.0931,0.0921,0.1132,0.0631,0.0092,0.0401,0.0442,0.0503,0.056,Dona Remedios Trinidad
8,Productivity,0.0000,0.0000,0.0000,0.1154,0.0225,0.0003,0.0230,0.0300,0.0279,Dona Remedios Trinidad
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0129,0.0084,0.0000,0.0000,0.0044,0.0006,Dona Remedios Trinidad
10,Compliance to National Directives,3.3333,3.3333,0.2222,0.0000,0.0000,2.4500,2.4242,2.2619,1.8929,Dona Remedios Trinidad
11,Presence of Investment Promotion Unit,3.3333,3.3333,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9744,Dona Remedios Trinidad
12,Compliance to ARTA Citizens Charter,-,2.1964,1.1029,2.4630,0.0000,2.4309,2.3459,2.2220,2.0,Dona Remedios Trinidad
13,Capacity to Generate Local Resource,0.0808,0.0877,0.0548,0.3386,0.0000,0.0218,0.0522,0.0055,0.0036,Dona Remedios Trinidad
14,Capacity of Health Services,0.0456,0.0908,0.0330,0.0187,0.0000,0.0129,0.0125,0.0267,0.0,Dona Remedios Trinidad
15,Capacity of School Services,0.6834,0.0000,0.0000,0.2266,0.0000,0.0535,0.0322,0.0087,0.002,Dona Remedios Trinidad
16,Recognition of Performance,0.0000,0.0000,0.0000,0.2266,0.0000,0.0000,0.0298,0.0000,0.1829,Dona Remedios Trinidad
17,Getting Business Permits,-,-,0.0000,2.0212,0.0000,1.6038,1.6521,1.5385,0.5,Dona Remedios Trinidad
18,Peace and Order,1.3965,0.1602,0.1495,0.7264,0.0000,0.0084,0.0084,0.0283,0.0001,Dona Remedios Trinidad
19,Social Protection,-,-,0.0859,0.0675,0.0000,0.0666,0.0724,0.0796,0.0001,Dona Remedios Trinidad
20,Road Network,0.0000,0.0000,-,0.0000,0.0000,0.1040,0.0000,0.2129,0.0,Dona Remedios Trinidad
21,Distance to Ports,0.0000,0.0000,-,0.8236,0.0000,0.8217,2.4006,2.3634,1.8132,Dona Remedios Trinidad
22,Availability of Basic Utilities,3.3333,3.3333,-,2.5000,0.0000,2.1254,2.0313,2.1663,0.0638,Dona Remedios Trinidad
23,Transportation Vehicles,0.0089,0.0137,-,0.0109,0.0000,0.0007,0.0033,0.0019,0.0009,Dona Remedios Trinidad
24,Education,0.1364,0.1359,-,0.0403,0.0000,0.0310,0.0397,0.0688,0.0386,Dona Remedios Trinidad
25,Health,0.0000,0.0000,-,0.0000,0.0000,0.0000,0.0254,0.0361,0.0238,Dona Remedios Trinidad
26,LGU Investment,0.5787,0.0000,-,0.4282,0.0000,0.1876,0.1692,0.0197,0.001,Dona Remedios Trinidad
27,Accommodation Capacity,0.0000,0.0000,-,0.0000,0.0000,0.0016,0.0000,0.0000,0.0,Dona Remedios Trinidad
28,Information Technology Capacity,0.0000,0.2941,-,0.1786,0.0000,0.1748,0.2100,0.1818,0.0264,Dona Remedios Trinidad
29,Financial Technology Capacity,0.0000,0.0000,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,Dona Remedios Trinidad
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4615,2.3864,1.9091,Dona Remedios Trinidad
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.3611,2.3684,1.9998,Dona Remedios Trinidad
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,0.0000,1.008,Dona Remedios Trinidad
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2555,1.0248,Dona Remedios Trinidad
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1881,0.1437,0.0215,0.0,Dona Remedios Trinidad
