,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0,Tandubas
1,Local Economy Growth,-,-,-,-,-,-,-,0.0002,0.0001,Tandubas
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0027,0.0036,Tandubas
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0,Tandubas
4,Employment Generation,-,-,-,-,-,-,-,0.0000,0.0021,Tandubas
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9216,Tandubas
6,Cost of Doing Business,-,-,-,-,-,-,-,1.1126,0.9147,Tandubas
7,Financial Deepening,-,-,-,-,-,-,-,0.0075,0.0115,Tandubas
8,Productivity,-,-,-,-,-,-,-,0.0000,0.0007,Tandubas
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0223,Tandubas
10,Compliance to National Directives,-,-,-,-,-,-,-,2.3810,1.8929,Tandubas
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,0.0,Tandubas
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,0.0000,2.0,Tandubas
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0068,0.0,Tandubas
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0178,0.0,Tandubas
15,Capacity of School Services,-,-,-,-,-,-,-,0.1760,0.0019,Tandubas
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.0769,Tandubas
17,Getting Business Permits,-,-,-,-,-,-,-,1.8223,1.0,Tandubas
18,Peace and Order,-,-,-,-,-,-,-,0.0212,0.0521,Tandubas
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0,Tandubas
20,Road Network,-,-,-,-,-,-,-,0.1258,0.0,Tandubas
21,Distance to Ports,-,-,-,-,-,-,-,1.6567,1.3249,Tandubas
22,Availability of Basic Utilities,-,-,-,-,-,-,-,0.6249,0.0035,Tandubas
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0012,0.0017,Tandubas
24,Education,-,-,-,-,-,-,-,0.0041,0.0301,Tandubas
25,Health,-,-,-,-,-,-,-,0.0106,0.0094,Tandubas
26,LGU Investment,-,-,-,-,-,-,-,0.0008,0.0,Tandubas
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Tandubas
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0909,0.0176,Tandubas
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Tandubas
30,Land Use Plan,-,-,-,-,-,-,-,2.4545,1.9848,Tandubas
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4474,1.9998,Tandubas
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2583,1.012,Tandubas
33,Early Warning System,-,-,-,-,-,-,-,1.2866,1.0,Tandubas
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0000,0.0,Tandubas
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Tandubas
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2087,0.0013,Tandubas
37,Utilities,-,-,-,-,-,-,-,1.2565,1.5004,Tandubas
38,Employed Population,-,-,-,-,-,-,-,0.0067,0.0029,Tandubas
39,Sanitary System,-,-,-,-,-,-,-,1.2500,1.0,Tandubas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tandubas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tandubas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tandubas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tandubas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Tandubas
45,Internet Capability,-,-,-,-,-,-,-,-,1.0095,Tandubas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tandubas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tandubas
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Tandubas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tandubas
