,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0357,0.0708,0.0001,0.0010,0.0000,0.0028,0.0022,0.0031,Santa Maria (Imelda)
1,Local Economy Growth,-,0.1942,0.1158,0.0427,0.0050,0.0000,0.0000,0.0086,0.0000,Santa Maria (Imelda)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0018,0.0000,0.2155,0.3047,-,Santa Maria (Imelda)
3,Safety Compliant Business,-,-,-,0.0240,0.0431,0.0000,0.2761,0.2651,0.2479,Santa Maria (Imelda)
4,Employment Generation,-,0.0870,0.0000,0.0084,0.0287,0.0000,0.0000,0.0000,0.0000,Santa Maria (Imelda)
5,Cost of Living,-,3.4188,2.2500,1.2931,1.1574,2.5000,0.3689,1.3750,0.7895,Santa Maria (Imelda)
6,Cost of Doing Business,-,3.1340,3.0956,2.2478,2.0442,0.2533,1.8876,2.4008,1.5968,Santa Maria (Imelda)
7,Financial Deepening,-,0.0706,0.0772,0.0265,0.0000,0.0015,0.0174,0.0130,0.0344,Santa Maria (Imelda)
8,Productivity,-,0.0292,0.0000,0.0013,0.0030,0.0000,0.0001,0.0001,0.0026,Santa Maria (Imelda)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0020,0.0000,0.0009,0.0055,0.0034,0.0475,Santa Maria (Imelda)
10,Compliance to National Directives,-,2.5000,0.2222,0.0000,0.0000,2.4988,2.5000,2.3810,1.7273,Santa Maria (Imelda)
11,Presence of Investment Promotion Unit,-,1.6667,2.5000,0.6250,0.0000,1.8750,2.5000,2.5000,1.3330,Santa Maria (Imelda)
12,Compliance to ARTA Citizens Charter,-,3.0110,1.5202,2.3052,0.0000,2.3306,2.4099,2.1877,2.0000,Santa Maria (Imelda)
13,Capacity to Generate Local Resource,-,0.0389,0.0576,0.0049,0.0000,0.0393,0.2992,0.0095,0.0038,Santa Maria (Imelda)
14,Capacity of Health Services,-,0.0240,0.0304,0.0233,0.0000,0.0238,0.1054,0.0541,0.0002,Santa Maria (Imelda)
15,Capacity of School Services,-,0.1485,0.2938,0.1131,0.0000,0.0708,0.0431,0.0253,0.0501,Santa Maria (Imelda)
16,Recognition of Performance,-,0.5556,0.3258,0.1131,0.0000,0.0000,0.0595,0.0000,0.0903,Santa Maria (Imelda)
17,Getting Business Permits,-,-,0.0000,1.2531,0.0000,2.3691,2.3403,1.5403,1.0000,Santa Maria (Imelda)
18,Peace and Order,-,0.6333,0.6812,0.6981,0.0000,0.2419,0.5482,0.2292,0.0001,Santa Maria (Imelda)
19,Social Protection,-,-,0.0000,0.3945,0.0000,0.0000,0.0213,0.1071,0.0000,Santa Maria (Imelda)
20,Road Network,-,0.0001,0.0030,0.0008,0.0000,0.0174,0.0032,0.0129,0.0000,Santa Maria (Imelda)
21,Distance to Ports,-,2.1007,3.2582,2.4549,0.0000,2.4334,2.4440,2.3774,1.8705,Santa Maria (Imelda)
22,Availability of Basic Utilities,-,3.3333,2.5000,2.5000,0.0000,2.5000,2.3813,2.4080,0.4430,Santa Maria (Imelda)
23,Transportation Vehicles,-,0.0014,0.0007,0.0035,0.0000,0.0005,0.0009,0.0048,0.0062,Santa Maria (Imelda)
24,Education,-,0.0160,0.0480,0.0380,0.0000,0.0044,0.0866,0.0733,0.0551,Santa Maria (Imelda)
