,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1118,0.0012,0.0877,0.0083,0.0000,0.0040,0.0028,0.0234,0.0013,Roxas (OR)
1,Local Economy Growth,0.1691,0.0033,1.0454,0.0019,0.0000,0.0000,0.2839,0.3273,0.0,Roxas (OR)
2,Active Establishments in the Locality,-,-,-,0.0045,0.0000,0.1293,0.2378,0.2808,0.2361,Roxas (OR)
3,Safety Compliant Business,-,-,-,0.1459,0.1200,0.0805,0.0100,0.0122,0.0,Roxas (OR)
4,Employment Generation,0.0000,0.0147,0.1315,0.0601,0.0733,0.0678,0.1001,0.1332,0.0208,Roxas (OR)
5,Cost of Living,3.9751,3.2461,3.0000,1.2500,1.8056,1.7460,0.6466,1.0938,1.8558,Roxas (OR)
6,Cost of Doing Business,2.9261,2.8549,3.4181,2.0997,1.3005,2.0238,2.4209,2.3529,1.8632,Roxas (OR)
7,Financial Deepening,1.3268,0.9669,0.9737,0.5303,0.0663,0.3228,0.4902,0.2946,0.3202,Roxas (OR)
8,Productivity,0.0000,0.0000,0.0006,0.0082,0.0000,0.0009,0.0634,0.0988,0.0118,Roxas (OR)
9,Presence of Business and Professional Organizations,0.0043,0.0048,0.0031,0.0473,0.0353,0.0156,0.0077,0.2932,0.0536,Roxas (OR)
10,Compliance to National Directives,3.3333,3.3333,1.3333,1.2500,0.0000,1.2000,2.4621,2.3214,1.9643,Roxas (OR)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,0.0000,0.0000,0.0000,2.5000,2.5000,0.0,Roxas (OR)
12,Compliance to ARTA Citizens Charter,-,3.0356,1.6052,2.3533,0.0000,1.8638,2.4311,2.1388,2.0,Roxas (OR)
13,Capacity to Generate Local Resource,0.0848,0.0920,0.0000,0.1867,0.0000,0.1419,0.1247,0.0098,0.0024,Roxas (OR)
14,Capacity of Health Services,0.1034,0.2173,0.1168,0.1094,0.0000,0.0737,0.0665,0.1293,0.0021,Roxas (OR)
15,Capacity of School Services,0.0000,0.2930,0.4064,0.3247,0.0000,0.4310,0.2416,0.2224,0.1541,Roxas (OR)
16,Recognition of Performance,0.0000,0.2381,0.0000,0.3247,0.0000,0.0000,0.0000,0.0524,0.0095,Roxas (OR)
17,Getting Business Permits,-,-,0.0000,2.3889,0.0000,1.6579,2.4930,2.4758,2.0,Roxas (OR)
18,Peace and Order,0.3845,0.0663,0.0419,0.2797,0.0000,0.0168,0.0144,0.0307,0.0,Roxas (OR)
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.4413,0.4548,0.3029,0.0002,Roxas (OR)
20,Road Network,0.0000,0.0033,0.0030,0.0011,0.0000,0.0164,0.0000,0.0192,0.0012,Roxas (OR)
21,Distance to Ports,2.2141,3.0854,2.8522,2.1504,0.0000,2.2443,2.4956,1.6641,1.3285,Roxas (OR)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3744,2.3750,2.3573,0.0574,Roxas (OR)
23,Transportation Vehicles,0.0509,0.1662,0.4530,0.2586,0.0000,0.1171,0.1012,0.0601,0.0368,Roxas (OR)
24,Education,0.2083,0.3170,0.0867,0.1869,0.0000,0.0784,0.2045,0.2100,0.2518,Roxas (OR)
25,Health,0.9661,0.1817,0.1502,0.1059,0.0000,0.2834,0.4039,0.2350,0.2128,Roxas (OR)
26,LGU Investment,1.2346,0.0000,0.0000,0.2347,0.0000,0.1979,0.1066,0.0141,0.0008,Roxas (OR)
27,Accommodation Capacity,0.4941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,0.0118,Roxas (OR)
28,Information Technology Capacity,0.0000,0.3670,0.9082,0.2841,0.0000,0.1490,0.3158,0.2273,0.2379,Roxas (OR)
29,Financial Technology Capacity,0.0685,0.1111,0.1389,0.0926,0.0000,0.1078,0.0781,0.1698,0.0517,Roxas (OR)
30,Land Use Plan,-,-,-,2.5000,0.0000,0.4872,2.4872,2.4318,1.9848,Roxas (OR)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,0.3704,2.5000,2.4474,1.9998,Roxas (OR)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,0.0000,2.5000,1.2583,1.016,Roxas (OR)
33,Early Warning System,-,-,-,0.0000,0.0000,0.0000,2.5000,1.2884,1.0397,Roxas (OR)
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1428,0.1081,0.0209,0.0,Roxas (OR)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,0.0000,2.5000,2.5000,2.0,Roxas (OR)
36,Emergency Infrastructure,-,-,-,0.8711,0.0000,0.4825,0.5043,0.2704,0.3661,Roxas (OR)
37,Utilities,-,-,-,1.0202,0.0000,0.6299,1.8765,1.2594,1.504,Roxas (OR)
38,Employed Population,-,-,-,0.1588,0.0000,0.0858,0.0128,0.0140,0.0133,Roxas (OR)
39,Sanitary System,-,-,-,0.5000,0.0000,1.0965,1.9771,1.8771,1.5019,Roxas (OR)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1573,Roxas (OR)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Roxas (OR)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0117,Roxas (OR)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0045,Roxas (OR)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Roxas (OR)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Roxas (OR)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0035,Roxas (OR)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Roxas (OR)
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Roxas (OR)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Roxas (OR)
