,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0209,0.0042,0.0050,0.0291,0.0361,0.0674,Tolosa
1,Local Economy Growth,-,-,-,0.0571,0.0007,0.0000,0.0314,0.0103,0.0,Tolosa
2,Active Establishments in the Locality,-,-,-,0.0000,0.0038,0.1148,0.3819,0.4773,0.1867,Tolosa
3,Safety Compliant Business,-,-,-,0.1260,0.0900,0.1699,0.2518,0.2927,0.1512,Tolosa
4,Employment Generation,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.2508,Tolosa
5,Cost of Living,-,-,-,1.4224,1.0185,1.5000,0.8607,1.9688,1.0263,Tolosa
6,Cost of Doing Business,-,-,-,1.0110,0.8781,2.0920,2.1438,2.3485,1.513,Tolosa
7,Financial Deepening,-,-,-,0.2646,0.0000,0.0492,0.1973,0.1225,0.0251,Tolosa
8,Productivity,-,-,-,0.0000,0.0000,0.0022,0.0050,0.0035,0.1791,Tolosa
9,Presence of Business and Professional Organizations,-,-,-,0.0010,0.0000,0.0009,0.0027,0.1104,0.4512,Tolosa
10,Compliance to National Directives,-,-,-,0.0000,0.0000,2.4988,2.5000,2.4405,1.7727,Tolosa
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,1.9997,Tolosa
12,Compliance to ARTA Citizens Charter,-,-,-,1.5769,0.0000,2.4023,2.4373,1.4584,2.0,Tolosa
13,Capacity to Generate Local Resource,-,-,-,0.0000,0.0000,0.0654,0.0673,0.0232,0.0584,Tolosa
14,Capacity of Health Services,-,-,-,0.0334,0.0000,0.0487,0.1894,0.2377,0.0001,Tolosa
15,Capacity of School Services,-,-,-,0.0000,0.0000,0.1867,0.1160,0.1689,0.02,Tolosa
16,Recognition of Performance,-,-,-,0.0000,0.0000,0.1042,0.1012,0.0000,0.0,Tolosa
17,Getting Business Permits,-,-,-,1.0692,0.0000,1.6032,1.6328,1.1936,2.0,Tolosa
18,Peace and Order,-,-,-,0.2653,0.0000,0.1728,0.4605,0.3958,0.0001,Tolosa
19,Social Protection,-,-,-,0.3904,0.0000,1.1491,0.1605,0.1591,0.0,Tolosa
20,Road Network,-,-,-,0.0000,0.0000,0.0107,0.0736,0.0090,0.0,Tolosa
21,Distance to Ports,-,-,-,2.4345,0.0000,2.3960,2.4001,2.3223,1.9579,Tolosa
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,1.8438,1.2500,2.0813,0.0,Tolosa
23,Transportation Vehicles,-,-,-,0.0000,0.0000,0.0015,0.0029,0.0508,0.0519,Tolosa
24,Education,-,-,-,0.1734,0.0000,0.1412,0.3961,0.2903,0.0953,Tolosa
25,Health,-,-,-,0.1385,0.0000,0.0234,0.0294,0.0755,0.0772,Tolosa
26,LGU Investment,-,-,-,0.0000,0.0000,0.0081,0.0272,0.2842,0.0009,Tolosa
27,Accommodation Capacity,-,-,-,0.0483,0.0000,0.0305,0.2551,0.0371,0.0269,Tolosa
28,Information Technology Capacity,-,-,-,0.6151,0.0000,0.0527,0.7500,1.0714,0.625,Tolosa
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.1563,0.0962,0.1136,0.0952,Tolosa
30,Land Use Plan,-,-,-,0.0000,0.0000,2.3846,2.3784,2.5000,1.8611,Tolosa
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4074,2.3333,2.4048,1.9993,Tolosa
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.3214,1.3509,1.0053,Tolosa
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.4678,1.0303,Tolosa
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0502,0.0537,0.0039,0.0017,Tolosa
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,1.2500,2.5000,2.0,Tolosa
36,Emergency Infrastructure,-,-,-,0.8796,0.0000,0.4875,0.6384,0.2983,0.1177,Tolosa
37,Utilities,-,-,-,1.0177,0.0000,1.8758,1.9077,1.2716,1.4956,Tolosa
38,Employed Population,-,-,-,0.0235,0.0000,0.0829,0.2017,0.3097,0.0705,Tolosa
39,Sanitary System,-,-,-,1.0217,0.0000,1.5379,1.5014,1.8752,1.0001,Tolosa
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tolosa
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tolosa
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tolosa
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0167,Tolosa
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tolosa
45,Internet Capability,-,-,-,-,-,-,-,-,0.1,Tolosa
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tolosa
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tolosa
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Tolosa
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tolosa
