,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1220,0.0561,0.0100,0.0422,0.0936,0.1835,0.0141,0.0195,Kalayaan (LA)
1,Local Economy Growth,-,0.3640,0.1116,0.0436,0.0014,0.0012,1.0442,0.0001,0.0036,Kalayaan (LA)
2,Active Establishments in the Locality,-,-,-,0.0803,0.0015,0.0799,0.1748,0.2763,0.0746,Kalayaan (LA)
3,Safety Compliant Business,-,-,-,0.0876,0.0549,0.1164,0.1754,0.1315,0.1243,Kalayaan (LA)
4,Employment Generation,-,0.2873,0.0000,0.0714,0.0419,0.1295,0.1701,0.1864,0.0744,Kalayaan (LA)
5,Cost of Living,-,3.5791,3.5000,1.9397,1.8981,1.7500,1.6146,1.3750,1.9995,Kalayaan (LA)
6,Cost of Doing Business,-,3.4822,2.9901,1.8228,1.5666,2.1135,2.1493,2.1678,1.8691,Kalayaan (LA)
7,Financial Deepening,-,0.0706,0.0772,0.0397,0.0252,0.0022,0.0881,0.0391,0.0419,Kalayaan (LA)
8,Productivity,-,0.9965,0.0000,0.0458,0.1129,0.1736,0.2268,0.0971,0.0787,Kalayaan (LA)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Kalayaan (LA)
10,Compliance to National Directives,-,2.1667,2.3485,2.1711,0.0000,2.4988,2.4286,2.3571,1.8077,Kalayaan (LA)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9987,Kalayaan (LA)
12,Compliance to ARTA Citizens Charter,-,2.6776,1.5562,2.2839,0.0000,2.2452,2.4940,2.1881,2.0,Kalayaan (LA)
13,Capacity to Generate Local Resource,-,0.0000,1.7083,1.2474,0.0000,0.2700,0.3139,0.1395,0.2241,Kalayaan (LA)
14,Capacity of Health Services,-,0.0000,0.0685,0.1047,0.0000,0.0709,0.0502,0.0403,0.0142,Kalayaan (LA)
15,Capacity of School Services,-,0.3383,0.0000,0.0846,0.0000,0.0493,0.0447,0.0336,0.0077,Kalayaan (LA)
16,Recognition of Performance,-,0.0000,0.0000,0.0846,0.0000,0.5147,0.0275,0.0987,0.0833,Kalayaan (LA)
17,Getting Business Permits,-,-,0.0000,1.5852,0.0000,1.5698,2.2209,1.8617,1.5,Kalayaan (LA)
18,Peace and Order,-,0.2090,0.2537,0.3108,0.0000,0.2765,0.4082,0.1170,0.2134,Kalayaan (LA)
19,Social Protection,-,-,0.0627,0.4259,0.0000,0.6506,0.7739,0.0000,0.9201,Kalayaan (LA)
20,Road Network,-,0.0002,0.0031,0.0000,0.0000,0.0248,0.0003,0.0231,0.0005,Kalayaan (LA)
21,Distance to Ports,-,2.7142,2.9212,2.3486,0.0000,2.2563,2.1485,2.2138,1.9384,Kalayaan (LA)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.2394,1.9314,2.3104,0.4328,Kalayaan (LA)
23,Transportation Vehicles,-,0.0000,0.0000,0.1297,0.0000,0.0293,0.0181,0.0313,0.0027,Kalayaan (LA)
24,Education,-,0.1960,0.0800,0.1230,0.0000,0.0375,0.0290,0.0424,0.0469,Kalayaan (LA)
25,Health,-,0.1518,0.1156,0.1349,0.0000,0.0343,0.0457,0.1998,0.0347,Kalayaan (LA)
26,LGU Investment,-,0.1648,0.2571,0.0674,0.0000,0.0593,0.0389,0.0953,0.0001,Kalayaan (LA)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Kalayaan (LA)
28,Information Technology Capacity,-,0.9466,0.5397,0.5655,0.0000,0.2194,0.4907,0.3804,0.4783,Kalayaan (LA)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.1563,0.1250,0.1587,0.0455,Kalayaan (LA)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.4286,1.9054,Kalayaan (LA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4853,1.9985,Kalayaan (LA)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Kalayaan (LA)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2774,1.0138,Kalayaan (LA)
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1258,0.0417,0.0024,0.0,Kalayaan (LA)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Kalayaan (LA)
36,Emergency Infrastructure,-,-,-,0.8576,0.0000,0.4464,0.4321,0.2339,0.3628,Kalayaan (LA)
37,Utilities,-,-,-,0.9887,0.0000,1.8849,1.8775,1.2511,1.5017,Kalayaan (LA)
38,Employed Population,-,-,-,0.1444,0.0000,0.0427,0.0782,0.0724,0.0374,Kalayaan (LA)
39,Sanitary System,-,-,-,1.5444,0.0000,2.4894,1.9954,1.8756,1.5002,Kalayaan (LA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Kalayaan (LA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Kalayaan (LA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Kalayaan (LA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0086,Kalayaan (LA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Kalayaan (LA)
45,Internet Capability,-,-,-,-,-,-,-,-,0.2391,Kalayaan (LA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0117,Kalayaan (LA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Kalayaan (LA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Kalayaan (LA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Kalayaan (LA)
