,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,1.4903,0.0049,0.0279,0.0671,0.1061,0.0721,0.074,Mendez
1,Local Economy Growth,-,-,0.1601,0.0028,0.0025,0.0020,1.0261,0.0019,0.0049,Mendez
2,Active Establishments in the Locality,-,-,-,0.0943,0.0105,0.8297,0.7900,1.0325,0.9167,Mendez
3,Safety Compliant Business,-,-,-,0.8549,1.6434,1.8349,2.1162,1.9673,1.339,Mendez
4,Employment Generation,-,-,0.4619,0.7847,0.5150,0.5088,0.3600,0.5944,0.5803,Mendez
5,Cost of Living,-,-,2.7500,1.7672,1.4352,1.7500,0.9375,1.1250,1.9994,Mendez
6,Cost of Doing Business,-,-,2.4723,1.7658,1.8212,2.0206,2.2153,2.0903,1.856,Mendez
7,Financial Deepening,-,-,0.9259,0.1587,0.0378,0.0897,0.2860,0.3809,0.1699,Mendez
8,Productivity,-,-,0.0152,0.0007,0.0029,0.3998,0.3672,0.5601,0.3286,Mendez
9,Presence of Business and Professional Organizations,-,-,0.0130,0.0000,0.0503,0.2882,0.0817,0.0503,0.0148,Mendez
10,Compliance to National Directives,-,-,3.1650,2.2368,0.0000,2.4950,2.2500,2.1786,1.9615,Mendez
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,1.8750,2.5000,2.5000,1.9991,Mendez
12,Compliance to ARTA Citizens Charter,-,-,2.0139,2.3438,0.0000,2.3675,2.4338,2.0429,2.0,Mendez
13,Capacity to Generate Local Resource,-,-,1.6285,1.1898,0.0000,0.2119,0.3806,0.0806,0.0831,Mendez
14,Capacity of Health Services,-,-,0.4328,0.1685,0.0000,0.2648,0.4102,0.5357,0.1924,Mendez
15,Capacity of School Services,-,-,0.4054,0.1913,0.0000,0.3923,0.1138,0.0849,0.0096,Mendez
16,Recognition of Performance,-,-,0.0877,0.1913,0.0000,0.6046,0.1303,0.0720,0.4074,Mendez
17,Getting Business Permits,-,-,0.0000,1.3471,0.0000,1.6049,1.5702,1.8654,2.0,Mendez
18,Peace and Order,-,-,0.1922,0.2687,0.0000,0.3917,0.4719,0.2155,0.2353,Mendez
19,Social Protection,-,-,0.0833,0.6902,0.0000,1.1360,1.2286,0.1371,1.082,Mendez
20,Road Network,-,-,0.0028,0.0015,0.0000,0.0225,0.0002,0.0035,0.0037,Mendez
21,Distance to Ports,-,-,3.0711,2.3920,0.0000,2.3210,2.2316,2.3160,1.9451,Mendez
22,Availability of Basic Utilities,-,-,3.1944,2.3958,0.0000,2.4479,2.2500,2.5000,0.4617,Mendez
23,Transportation Vehicles,-,-,0.3371,0.2560,0.0000,0.0285,0.0411,0.1175,0.0136,Mendez
24,Education,-,-,0.1544,0.2674,0.0000,0.1604,0.0687,0.1371,0.1086,Mendez
25,Health,-,-,0.6753,0.4850,0.0000,0.1952,0.1141,0.1593,0.1059,Mendez
26,LGU Investment,-,-,1.1063,0.0391,0.0000,0.0675,0.0499,0.1135,0.0002,Mendez
27,Accommodation Capacity,-,-,0.0000,0.0242,0.0000,0.0159,0.0192,0.0187,0.0242,Mendez
28,Information Technology Capacity,-,-,0.9947,0.6349,0.0000,0.6097,0.4769,0.4891,0.4348,Mendez
29,Financial Technology Capacity,-,-,0.3333,0.2500,0.0000,0.1563,0.2813,2.5000,0.6921,Mendez
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3974,2.4872,2.4714,1.4865,Mendez
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4706,1.999,Mendez
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2500,1.0005,Mendez
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2550,1.004,Mendez
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1351,0.0509,0.0025,0.0,Mendez
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Mendez
36,Emergency Infrastructure,-,-,-,0.9258,0.0000,0.0624,0.5159,0.2838,0.5225,Mendez
37,Utilities,-,-,-,0.9990,0.0000,1.8794,1.2546,1.0142,1.501,Mendez
38,Employed Population,-,-,-,0.7071,0.0000,0.0061,0.0151,0.0201,0.0038,Mendez
39,Sanitary System,-,-,-,1.0611,0.0000,1.0227,1.0002,1.8751,1.5,Mendez
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mendez
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mendez
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mendez
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0309,Mendez
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Mendez
45,Internet Capability,-,-,-,-,-,-,-,-,1.2174,Mendez
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0686,Mendez
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mendez
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Mendez
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mendez
