,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.2009,0.0623,0.0132,0.0137,0.0072,0.0227,0.0975,0.1664,Malita
1,Local Economy Growth,0.0000,0.0000,0.0621,0.0183,0.0067,0.0139,0.3330,0.0040,0.0002,Malita
2,Active Establishments in the Locality,-,-,-,0.0912,0.1925,0.0987,0.1646,0.6085,0.4977,Malita
3,Safety Compliant Business,-,-,-,0.1240,0.1234,0.0997,0.1423,0.2783,0.0,Malita
4,Employment Generation,0.0000,0.1093,0.0826,0.0561,0.0063,0.0291,0.3565,0.6995,0.7409,Malita
5,Cost of Living,3.2567,3.2461,0.0000,1.2838,0.0000,0.0000,1.0776,2.1563,1.899,Malita
6,Cost of Doing Business,1.3928,2.1565,1.2677,1.7288,2.1353,1.9546,2.0794,2.0528,1.8488,Malita
7,Financial Deepening,0.0000,0.3223,0.8379,0.3662,0.0608,0.2971,0.2905,0.2724,0.2273,Malita
8,Productivity,0.0000,0.0041,0.0028,0.0190,0.0521,0.0027,0.1797,0.3091,0.3404,Malita
9,Presence of Business and Professional Organizations,0.0000,0.0048,0.0031,0.1505,0.4382,0.0234,0.0553,0.0588,0.0106,Malita
10,Compliance to National Directives,3.3333,3.3333,1.1111,2.4038,0.0000,1.2500,2.3485,2.4405,1.9286,Malita
11,Presence of Investment Promotion Unit,0.0000,0.0000,3.3333,2.5000,0.0000,2.5000,0.6250,2.5000,1.8975,Malita
12,Compliance to ARTA Citizens Charter,-,1.7034,1.0648,1.9519,0.0000,2.3116,2.1783,2.1365,2.0,Malita
13,Capacity to Generate Local Resource,0.7303,0.7843,0.6445,0.3611,0.0000,0.1683,0.1652,0.0313,0.0247,Malita
14,Capacity of Health Services,0.0000,0.3863,0.2171,0.1780,0.0000,0.1292,0.1152,0.1512,0.0012,Malita
15,Capacity of School Services,0.2695,0.7137,0.1655,0.1746,0.0000,0.5084,0.1965,0.2669,0.0295,Malita
16,Recognition of Performance,0.0000,0.0000,0.0000,0.1746,0.0000,0.1019,0.0612,0.0000,0.0095,Malita
17,Getting Business Permits,-,-,1.1111,1.1465,0.0000,2.4369,2.3420,1.8275,2.0,Malita
18,Peace and Order,0.3314,0.0386,0.0403,0.2477,0.0000,0.0790,0.0766,0.3860,0.0,Malita
19,Social Protection,-,-,0.0000,0.0178,0.0000,0.5737,0.6299,0.5108,0.0015,Malita
20,Road Network,0.0000,0.3374,0.0005,0.0004,0.0000,0.1122,0.5036,0.1505,0.0002,Malita
21,Distance to Ports,2.6361,2.5961,1.7831,1.8495,0.0000,2.1676,2.4678,2.2410,1.5348,Malita
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4874,2.4500,2.4991,0.0641,Malita
23,Transportation Vehicles,0.0000,0.0000,0.0000,0.0469,0.0000,0.0204,0.0189,0.0077,0.012,Malita
24,Education,0.1622,0.1895,0.2606,0.0855,0.0000,0.5471,0.3621,0.2386,0.1439,Malita
25,Health,0.0901,0.1808,0.2731,0.4186,0.0000,0.3656,0.3389,0.2719,0.2734,Malita
26,LGU Investment,0.8873,0.5791,0.0000,0.1518,0.0000,0.9595,0.3058,0.0172,0.0005,Malita
27,Accommodation Capacity,0.0000,0.0312,0.0046,0.0409,0.0000,0.1818,0.2138,0.0759,0.1346,Malita
28,Information Technology Capacity,0.0000,0.5505,0.5894,0.4362,0.0000,0.1786,0.3323,0.2273,0.0176,Malita
29,Financial Technology Capacity,0.0000,0.1138,0.1072,0.1192,0.0000,0.1533,0.1412,0.1412,0.0603,Malita
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4615,2.4773,1.9697,Malita
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.3148,2.3421,1.999,Malita
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.4,Malita
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2518,1.0037,Malita
34,Budget for DRRMP,-,-,-,0.0010,0.0000,0.7440,0.2608,0.0192,0.0,Malita
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Malita
36,Emergency Infrastructure,-,-,-,0.8844,0.0000,0.5012,0.5389,0.2594,0.3939,Malita
37,Utilities,-,-,-,0.9901,0.0000,1.8695,1.8737,1.2935,1.5092,Malita
38,Employed Population,-,-,-,0.1503,0.0000,0.0000,0.0089,0.0116,0.3768,Malita
39,Sanitary System,-,-,-,1.5795,0.0000,1.9999,1.9925,1.8753,1.5002,Malita
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1228,Malita
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Malita
42,STEM graduates,-,-,-,-,-,-,-,-,0.003,Malita
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0229,Malita
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Malita
45,Internet Capability,-,-,-,-,-,-,-,-,1.0667,Malita
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0298,Malita
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Malita
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Malita
49,New Technology,-,-,-,-,-,-,-,-,0.0,Malita
