,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,1.0013,0.2937,0.0082,0.0356,0.0305,0.0159,0.0010,0.0083,Camalaniugan
1,Local Economy Growth,-,0.3544,0.0797,0.0100,0.0018,0.0006,1.0389,0.0003,0.0009,Camalaniugan
2,Active Establishments in the Locality,-,-,-,0.4572,0.0048,0.3379,0.3351,0.4325,0.7889,Camalaniugan
3,Safety Compliant Business,-,-,-,0.4237,0.6861,0.6516,0.7521,0.2997,0.4176,Camalaniugan
4,Employment Generation,-,0.9695,0.3032,0.3013,0.0924,0.1977,0.1667,0.1971,0.6326,Camalaniugan
5,Cost of Living,-,3.5256,2.2500,1.0345,1.2963,2.0000,1.4583,0.7813,1.9994,Camalaniugan
6,Cost of Doing Business,-,3.5914,3.2162,2.1155,2.0495,1.9007,1.9863,2.0183,1.7731,Camalaniugan
7,Financial Deepening,-,1.5537,1.8519,0.2646,0.1091,0.1893,0.3583,0.5171,0.1688,Camalaniugan
8,Productivity,-,0.0819,0.0390,0.0039,0.0260,0.1326,0.1133,0.1692,0.1808,Camalaniugan
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0197,0.0208,0.0928,0.0283,0.0107,0.0275,Camalaniugan
10,Compliance to National Directives,-,1.5000,3.3333,2.3684,0.0000,2.4988,2.4286,2.3571,1.9615,Camalaniugan
11,Presence of Investment Promotion Unit,-,1.6667,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9997,Camalaniugan
12,Compliance to ARTA Citizens Charter,-,2.7230,2.2271,2.4392,0.0000,2.4158,2.4975,2.3180,2.0,Camalaniugan
13,Capacity to Generate Local Resource,-,0.1204,1.4271,0.3259,0.0000,0.1325,0.0736,0.0573,0.1557,Camalaniugan
14,Capacity of Health Services,-,0.4594,0.5216,0.5391,0.0000,0.5266,0.4287,0.5225,0.4107,Camalaniugan
15,Capacity of School Services,-,0.4355,0.5099,0.1510,0.0000,0.3559,0.0528,0.0450,0.0077,Camalaniugan
