,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1940,0.0923,0.1387,0.0180,0.0882,0.0067,0.0494,0.0362,0.0122,Gumaca
1,Local Economy Growth,0.3896,0.2308,0.1007,0.0039,0.0269,0.0023,0.3432,0.0023,0.0,Gumaca
2,Active Establishments in the Locality,-,-,-,0.0954,0.2028,0.1562,0.0542,0.2194,0.1776,Gumaca
3,Safety Compliant Business,-,-,-,0.1841,0.1720,0.1614,0.2065,0.0145,0.0,Gumaca
4,Employment Generation,0.2812,0.1409,0.2071,0.1051,0.0997,0.1081,0.0393,0.1421,0.1061,Gumaca
5,Cost of Living,3.4004,2.9554,4.0000,1.8243,0.6944,0.9127,1.3362,1.0625,1.9231,Gumaca
6,Cost of Doing Business,3.1666,3.3006,3.6355,1.9790,2.0781,1.9895,2.1350,2.1582,1.8501,Gumaca
7,Financial Deepening,1.0708,1.1050,1.0643,0.7449,0.1068,0.5097,0.3957,0.3900,0.4743,Gumaca
8,Productivity,0.0544,0.0069,0.0024,0.0193,0.0139,0.0017,0.0425,0.1403,0.0892,Gumaca
9,Presence of Business and Professional Organizations,0.0022,0.0096,0.0093,0.0064,0.0000,0.0121,0.1533,0.0272,0.0357,Gumaca
10,Compliance to National Directives,3.3333,3.3333,2.4152,2.3718,0.0000,2.3000,2.3485,2.1429,1.9286,Gumaca
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.6924,Gumaca
12,Compliance to ARTA Citizens Charter,-,3.0093,2.2050,2.4151,0.0000,2.4061,2.4604,2.1818,2.0,Gumaca
13,Capacity to Generate Local Resource,0.0000,0.0000,1.6163,1.2975,0.0000,0.0842,0.1835,0.0223,0.007,Gumaca
14,Capacity of Health Services,0.3498,0.1085,0.1855,0.1604,0.0000,0.1552,0.1478,0.2126,0.0032,Gumaca
15,Capacity of School Services,0.4337,0.5849,0.5347,0.2159,0.0000,0.3399,0.1731,0.0692,0.0652,Gumaca
16,Recognition of Performance,0.3030,0.0000,0.4401,0.2159,0.0000,0.0893,0.0968,0.0708,0.1749,Gumaca
17,Getting Business Permits,-,-,1.1111,2.3486,0.0000,2.4939,2.4114,1.8293,2.0,Gumaca
18,Peace and Order,0.3976,0.0431,0.0292,0.2527,0.0000,0.0216,0.0204,0.0342,0.0,Gumaca
19,Social Protection,-,-,0.4093,0.2959,0.0000,0.3236,0.5979,0.2706,0.0012,Gumaca
20,Road Network,0.0056,0.0011,0.0014,0.0009,0.0000,0.0303,0.0005,0.0505,0.0004,Gumaca
21,Distance to Ports,2.2053,3.0676,2.5618,1.9397,0.0000,1.9880,2.4949,2.1420,1.7094,Gumaca
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4185,2.4375,2.4188,0.1014,Gumaca
23,Transportation Vehicles,0.1031,0.1672,0.8290,0.4745,0.0000,0.0240,0.0284,0.0234,0.0278,Gumaca
24,Education,0.1875,0.2784,0.0995,0.1362,0.0000,0.2367,0.1910,0.1773,0.1263,Gumaca
25,Health,0.3517,0.4679,0.5402,0.6303,0.0000,0.3654,0.3655,0.4162,0.3481,Gumaca
26,LGU Investment,0.9491,1.8943,0.4926,0.3583,0.0000,0.2791,0.1495,0.0134,0.0009,Gumaca
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0369,0.0392,0.0407,0.0,Gumaca
28,Information Technology Capacity,0.9251,1.0809,1.0676,0.6076,0.0000,0.6245,0.4200,0.2727,0.1674,Gumaca
29,Financial Technology Capacity,0.1757,0.2619,0.2446,0.1689,0.0000,0.1965,0.1803,0.3260,0.1379,Gumaca
30,Land Use Plan,-,-,-,2.5000,0.0000,2.2564,2.2564,2.4318,1.9545,Gumaca
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4211,1.999,Gumaca
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,2.5000,1.004,Gumaca
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2646,1.0831,Gumaca
34,Budget for DRRMP,-,-,-,0.0017,0.0000,0.2042,0.1540,0.0215,0.0,Gumaca
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Gumaca
36,Emergency Infrastructure,-,-,-,1.0137,0.0000,0.6361,0.6380,0.2998,0.4334,Gumaca
37,Utilities,-,-,-,1.1048,0.0000,1.8830,1.8818,1.2782,1.5119,Gumaca
38,Employed Population,-,-,-,0.1852,0.0000,0.0143,0.0058,0.0067,0.0291,Gumaca
39,Sanitary System,-,-,-,1.9640,0.0000,2.0740,2.0062,1.8764,1.5015,Gumaca
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0399,Gumaca
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Gumaca
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Gumaca
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0052,Gumaca
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Gumaca
45,Internet Capability,-,-,-,-,-,-,-,-,1.1286,Gumaca
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Gumaca
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Gumaca
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Gumaca
49,New Technology,-,-,-,-,-,-,-,-,0.001,Gumaca
