,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0376,0.0421,0.0205,0.0005,0.0009,0.0006,0.0005,0.0007,0.0005,San Miguel (SS)
1,Local Economy Growth,0.4579,0.5577,0.0314,0.0023,0.0218,0.0020,0.3301,0.0034,0.0,San Miguel (SS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0655,0.0337,0.0636,0.0643,0.0637,San Miguel (SS)
3,Safety Compliant Business,-,-,-,0.0113,0.0276,0.0451,0.0436,0.0450,0.0,San Miguel (SS)
4,Employment Generation,0.0326,0.0128,0.0087,0.0073,0.0084,0.0234,0.0000,0.0334,0.0303,San Miguel (SS)
5,Cost of Living,2.3946,1.6473,2.4167,1.6892,1.9444,2.1032,1.3362,2.0313,1.8462,San Miguel (SS)
6,Cost of Doing Business,3.5173,3.1844,3.3493,2.2158,2.1522,2.0902,2.2703,2.3150,1.8891,San Miguel (SS)
7,Financial Deepening,0.1862,0.2302,0.3850,0.2020,0.0368,0.0682,0.0705,0.0349,0.0851,San Miguel (SS)
8,Productivity,0.0130,0.0019,0.0012,0.0057,0.0008,0.0000,0.0001,0.0192,0.0172,San Miguel (SS)
9,Presence of Business and Professional Organizations,0.0022,0.0000,0.0154,0.1935,0.0084,0.0440,0.0336,0.0000,0.0408,San Miguel (SS)
10,Compliance to National Directives,3.3333,3.3333,3.3333,2.4359,0.0000,2.4000,2.5000,2.3214,1.8571,San Miguel (SS)
11,Presence of Investment Promotion Unit,0.8333,0.8333,3.3333,2.5000,0.0000,1.2500,2.5000,1.8750,1.9231,San Miguel (SS)
12,Compliance to ARTA Citizens Charter,-,2.7409,2.0498,2.1005,0.0000,1.9862,2.3214,1.6165,2.0,San Miguel (SS)
13,Capacity to Generate Local Resource,0.0175,0.7514,0.5363,0.7731,0.0000,0.0216,0.1319,0.0037,0.0015,San Miguel (SS)
14,Capacity of Health Services,0.0402,0.0962,0.0454,0.0771,0.0000,0.0561,0.0198,0.0668,0.0015,San Miguel (SS)
15,Capacity of School Services,0.2109,0.5392,0.0519,0.0000,0.0000,0.1248,0.0503,0.0458,0.0565,San Miguel (SS)
16,Recognition of Performance,0.0000,0.0000,0.4401,0.0000,0.0000,0.0000,0.0000,0.0000,0.1728,San Miguel (SS)
17,Getting Business Permits,-,-,1.1111,1.6877,0.0000,1.6038,1.5746,1.4717,1.5,San Miguel (SS)
18,Peace and Order,0.4492,0.0585,0.0456,0.4273,0.0000,0.0072,0.0048,0.0271,0.0,San Miguel (SS)
19,Social Protection,-,-,0.2731,0.1123,0.0000,0.1456,0.0096,0.1203,0.0001,San Miguel (SS)
20,Road Network,0.0016,0.0006,0.0006,0.0000,0.0000,0.0825,0.0004,0.1273,0.0001,San Miguel (SS)
21,Distance to Ports,2.1444,3.0819,3.0310,2.3322,0.0000,2.4092,2.4294,2.4253,1.631,San Miguel (SS)
22,Availability of Basic Utilities,3.3325,2.0635,2.7765,2.4975,0.0000,1.7426,2.1313,2.1797,0.0044,San Miguel (SS)
23,Transportation Vehicles,0.0036,0.0177,0.0264,0.0202,0.0000,0.0063,0.0011,0.0018,0.0322,San Miguel (SS)
24,Education,0.1723,0.1363,0.0459,0.0093,0.0000,0.0872,0.0637,0.1014,0.1064,San Miguel (SS)
