,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0043,0.0777,0.2616,0.0010,0.0274,0.0056,0.0002,0.0078,0.0015,San Jose (CS)
1,Local Economy Growth,0.2364,0.0157,0.4611,0.0415,0.0111,0.0032,1.0242,0.0950,0.0005,San Jose (CS)
2,Active Establishments in the Locality,-,-,-,0.1573,0.0013,0.1098,0.1542,0.2149,0.2011,San Jose (CS)
3,Safety Compliant Business,-,-,-,0.1394,0.1836,0.2718,0.3240,0.1308,0.2535,San Jose (CS)
4,Employment Generation,0.0000,0.2431,0.1005,0.0910,0.0304,0.0000,0.0394,0.0396,0.0878,San Jose (CS)
5,Cost of Living,3.0172,3.7927,3.2500,1.0776,2.1759,1.2500,0.6771,0.0938,1.9986,San Jose (CS)
6,Cost of Doing Business,1.9071,3.4709,3.5999,2.2524,1.4821,2.1099,2.2839,2.3883,1.939,San Jose (CS)
7,Financial Deepening,0.6052,2.4011,0.8488,0.1587,0.0336,0.0918,0.1984,0.1496,0.0937,San Jose (CS)
8,Productivity,0.0000,0.0757,0.0921,0.0014,0.0989,0.0033,0.0267,0.0331,0.039,San Jose (CS)
9,Presence of Business and Professional Organizations,0.4197,0.0499,0.0911,0.0079,0.0076,0.0076,0.0125,0.0183,0.0127,San Jose (CS)
10,Compliance to National Directives,2.0833,2.0833,3.2660,2.3684,0.0000,1.2481,1.1429,2.4643,1.8846,San Jose (CS)
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,1.2500,0.6667,San Jose (CS)
12,Compliance to ARTA Citizens Charter,-,2.8443,1.6964,2.3461,0.0000,2.3744,2.4981,2.3001,2.0,San Jose (CS)
13,Capacity to Generate Local Resource,0.0000,1.2848,0.6684,0.0226,0.0000,0.0705,0.1993,0.0120,0.0339,San Jose (CS)
14,Capacity of Health Services,0.0268,0.0659,0.2588,0.2442,0.0000,0.1186,0.0909,0.0324,0.0072,San Jose (CS)
15,Capacity of School Services,0.0000,0.1331,0.2701,0.0824,0.0000,0.4161,0.0516,0.1973,0.0019,San Jose (CS)
16,Recognition of Performance,0.3030,0.6944,0.5013,0.0824,0.0000,0.1430,0.0638,0.0391,0.0167,San Jose (CS)
17,Getting Business Permits,-,-,0.0000,1.3546,0.0000,2.4352,1.6621,1.8608,2.0,San Jose (CS)
18,Peace and Order,0.0000,0.1257,0.0596,0.1164,0.0000,0.2419,0.3444,0.1232,0.0001,San Jose (CS)
19,Social Protection,-,-,0.0407,0.3890,0.0000,0.9294,0.8105,0.0619,1.2375,San Jose (CS)
20,Road Network,0.0000,0.0003,0.0084,0.0030,0.0000,0.0232,0.0005,0.0172,0.0,San Jose (CS)
21,Distance to Ports,0.0000,0.9478,3.1922,2.4531,0.0000,2.4088,2.3699,0.0000,0.0,San Jose (CS)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4173,2.1673,1.5500,0.2232,San Jose (CS)
23,Transportation Vehicles,0.0111,0.2769,0.7776,0.0909,0.0000,0.0171,0.0391,0.0470,0.0204,San Jose (CS)
24,Education,0.1042,0.3669,0.2502,0.1648,0.0000,0.0127,0.0342,0.1102,0.1484,San Jose (CS)
25,Health,0.3061,0.1991,0.1691,0.1470,0.0000,0.0811,0.1195,0.0202,0.0487,San Jose (CS)
26,LGU Investment,0.3086,0.6081,0.6092,0.1744,0.0000,0.0636,0.0467,0.1095,0.0004,San Jose (CS)
27,Accommodation Capacity,0.0986,0.7040,0.0000,0.0931,0.0000,0.2260,0.2430,0.0120,0.0049,San Jose (CS)
28,Information Technology Capacity,0.0000,0.7244,1.4974,0.6250,0.0000,0.1124,0.3426,0.1087,0.087,San Jose (CS)
29,Financial Technology Capacity,0.0228,0.5159,0.5714,0.2500,0.0000,0.1563,0.1250,0.1587,0.0486,San Jose (CS)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,2.3846,2.5000,1.973,San Jose (CS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.3611,2.5000,1.9995,San Jose (CS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.2582,1.0005,San Jose (CS)
