,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2123,0.1207,0.1158,0.0015,0.0068,0.0023,0.0245,0.0051,0.0027,Buenavista (GS)
1,Local Economy Growth,0.1411,0.2712,0.0658,0.0011,0.0542,0.0019,0.3314,0.0027,0.0,Buenavista (GS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.2504,0.1420,0.1964,0.1985,0.2197,Buenavista (GS)
3,Safety Compliant Business,-,-,-,0.1623,0.2097,0.1486,0.2466,0.1417,0.0,Buenavista (GS)
4,Employment Generation,0.1822,0.0923,0.1100,0.0569,0.0587,0.0868,0.0848,0.0840,0.0609,Buenavista (GS)
5,Cost of Living,3.1609,2.7132,2.7500,1.5541,2.2685,1.1905,0.7759,1.0313,1.8269,Buenavista (GS)
6,Cost of Doing Business,0.7385,3.5964,3.5900,2.2375,2.1880,2.0806,2.2374,2.1509,1.829,Buenavista (GS)
7,Financial Deepening,0.6750,0.8978,0.8379,0.4167,0.0589,0.2044,0.1609,0.2127,0.0992,Buenavista (GS)
8,Productivity,0.0070,0.0012,0.0004,0.0031,0.0016,0.0003,0.0579,0.0549,0.0378,Buenavista (GS)
9,Presence of Business and Professional Organizations,0.0022,0.0048,0.0062,0.0064,0.0151,0.0142,0.0735,0.9225,1.6092,Buenavista (GS)
10,Compliance to National Directives,1.6667,3.3333,3.2456,2.3077,0.0000,2.2000,2.5000,2.4405,1.8929,Buenavista (GS)
11,Presence of Investment Promotion Unit,0.0000,0.8333,1.6667,1.8750,0.0000,1.8750,2.5000,2.5000,1.6667,Buenavista (GS)
12,Compliance to ARTA Citizens Charter,-,2.8024,1.8891,2.1522,0.0000,2.1221,2.4315,2.2007,2.0,Buenavista (GS)
13,Capacity to Generate Local Resource,0.0000,0.0606,0.1966,0.0910,0.0000,0.1111,0.1095,0.0092,0.0025,Buenavista (GS)
14,Capacity of Health Services,0.0322,0.4144,0.2444,0.0993,0.0000,0.0755,0.0734,0.0481,0.0024,Buenavista (GS)
15,Capacity of School Services,0.0000,0.6090,0.4646,0.2342,0.0000,0.2272,0.0874,0.0340,0.0358,Buenavista (GS)
16,Recognition of Performance,0.0000,0.0000,0.3896,0.2342,0.0000,0.2210,0.0126,0.0000,0.019,Buenavista (GS)
17,Getting Business Permits,-,-,1.1111,2.1310,0.0000,2.4753,2.4878,1.6903,1.0,Buenavista (GS)
18,Peace and Order,0.7354,0.0815,0.0714,0.5511,0.0000,0.0371,0.0371,0.0543,0.0001,Buenavista (GS)
19,Social Protection,-,-,0.0884,0.1797,0.0000,0.1837,0.2259,0.0000,0.0,Buenavista (GS)
20,Road Network,0.0071,0.0013,0.0017,0.0019,0.0000,0.0197,0.0016,0.0291,0.0006,Buenavista (GS)
21,Distance to Ports,3.2022,3.2008,3.2111,2.4131,0.0000,2.4289,2.4907,2.4978,1.9899,Buenavista (GS)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.2998,2.2438,2.4517,0.0772,Buenavista (GS)
23,Transportation Vehicles,0.0234,0.0576,0.0882,0.0589,0.0000,0.0339,0.0398,0.0188,0.0332,Buenavista (GS)
24,Education,0.2025,0.2333,0.0783,0.0962,0.0000,0.1023,0.0996,0.1009,0.0595,Buenavista (GS)
25,Health,0.1241,0.1431,0.1601,0.0904,0.0000,0.2425,0.2701,0.0862,0.4152,Buenavista (GS)
26,LGU Investment,0.8179,0.2525,0.4827,0.5146,0.0000,0.1940,0.1024,0.0030,0.0009,Buenavista (GS)
27,Accommodation Capacity,0.1075,0.0000,0.0151,0.0044,0.0000,0.0022,0.0011,0.0115,0.0046,Buenavista (GS)
28,Information Technology Capacity,0.3630,0.4123,0.5411,0.2016,0.0000,0.2850,0.3142,0.2273,0.0529,Buenavista (GS)
29,Financial Technology Capacity,0.0457,0.1111,0.1781,0.0729,0.0000,0.1393,0.0481,0.1112,0.0603,Buenavista (GS)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3718,2.5000,2.4773,1.9697,Buenavista (GS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Buenavista (GS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,0.008,Buenavista (GS)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.0062,Buenavista (GS)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1331,0.0784,0.0234,0.0,Buenavista (GS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Buenavista (GS)
36,Emergency Infrastructure,-,-,-,0.8675,0.0000,0.4783,0.0821,0.4620,0.3497,Buenavista (GS)
37,Utilities,-,-,-,0.9852,0.0000,1.8620,1.8767,1.2564,1.5,Buenavista (GS)
38,Employed Population,-,-,-,0.1001,0.0000,0.1373,0.1358,0.1411,0.0039,Buenavista (GS)
39,Sanitary System,-,-,-,1.6562,0.0000,1.9715,1.4922,1.8759,1.0036,Buenavista (GS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Buenavista (GS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Buenavista (GS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.07,Buenavista (GS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0782,Buenavista (GS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Buenavista (GS)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Buenavista (GS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Buenavista (GS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Buenavista (GS)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Buenavista (GS)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Buenavista (GS)
