,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0791,0.1055,0.0448,0.0139,0.0177,0.0148,0.0064,0.0049,Santa Ana (CG)
1,Local Economy Growth,-,0.2633,0.0818,0.0143,0.0089,0.0037,0.3305,0.0018,0.0,Santa Ana (CG)
2,Active Establishments in the Locality,-,-,-,0.1378,0.1954,0.1286,0.2120,0.3594,0.2798,Santa Ana (CG)
3,Safety Compliant Business,-,-,-,0.1250,0.2052,0.1594,0.1609,0.1762,0.0,Santa Ana (CG)
4,Employment Generation,-,0.0000,0.2829,0.1664,0.1230,0.1464,0.1294,0.1462,0.0727,Santa Ana (CG)
5,Cost of Living,-,3.1977,2.2500,1.3514,1.2963,1.5079,1.2069,0.7813,1.8654,Santa Ana (CG)
6,Cost of Doing Business,-,2.3987,3.5540,2.3099,2.1281,2.0301,2.1707,2.1975,1.8506,Santa Ana (CG)
7,Financial Deepening,-,0.0691,0.2038,0.1894,0.0313,0.1293,0.1296,0.1407,0.1077,Santa Ana (CG)
8,Productivity,-,0.0000,0.0003,0.0031,0.0008,0.0003,0.0650,0.0555,0.0314,Santa Ana (CG)
9,Presence of Business and Professional Organizations,-,0.0000,0.0247,0.0236,0.0185,0.0418,0.2019,0.0202,0.0084,Santa Ana (CG)
10,Compliance to National Directives,-,0.0000,1.9678,1.9551,0.0000,1.2500,0.3030,0.0000,1.0,Santa Ana (CG)
11,Presence of Investment Promotion Unit,-,0.0000,0.8333,2.5000,0.0000,0.0000,0.0000,0.0000,1.3334,Santa Ana (CG)
12,Compliance to ARTA Citizens Charter,-,0.0000,2.0445,2.2481,0.0000,1.7982,2.1783,2.2665,2.0,Santa Ana (CG)
13,Capacity to Generate Local Resource,-,0.8351,0.0734,1.2257,0.0000,0.1500,0.1337,0.0150,0.003,Santa Ana (CG)
14,Capacity of Health Services,-,0.0432,0.1872,0.1109,0.0000,0.0635,0.0345,0.0569,0.0025,Santa Ana (CG)
