,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,0.0006,0.0029,0.0664,0.0194,San Lorenzo Ruiz
1,Local Economy Growth,-,-,-,-,-,0.0013,0.0314,0.1431,0.0,San Lorenzo Ruiz
2,Active Establishments in the Locality,-,-,-,-,-,0.0001,0.0907,0.1327,0.102,San Lorenzo Ruiz
3,Safety Compliant Business,-,-,-,-,-,0.0919,0.3971,0.3093,0.2679,San Lorenzo Ruiz
4,Employment Generation,-,-,-,-,-,0.0836,0.1465,0.1184,0.1308,San Lorenzo Ruiz
5,Cost of Living,-,-,-,-,-,1.0000,0.7787,0.4063,1.1316,San Lorenzo Ruiz
6,Cost of Doing Business,-,-,-,-,-,1.6807,1.8443,1.9294,1.6096,San Lorenzo Ruiz
7,Financial Deepening,-,-,-,-,-,0.0131,0.0483,0.0130,0.1519,San Lorenzo Ruiz
8,Productivity,-,-,-,-,-,0.0210,0.0804,0.0792,0.1104,San Lorenzo Ruiz
9,Presence of Business and Professional Organizations,-,-,-,-,-,0.2255,0.3592,0.2532,0.248,San Lorenzo Ruiz
10,Compliance to National Directives,-,-,-,-,-,2.4994,2.4653,2.3810,1.9545,San Lorenzo Ruiz
11,Presence of Investment Promotion Unit,-,-,-,-,-,1.8750,1.8750,2.5000,1.9958,San Lorenzo Ruiz
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,0.6250,1.2448,2.2516,1.0,San Lorenzo Ruiz
13,Capacity to Generate Local Resource,-,-,-,-,-,0.0000,0.0336,0.0033,0.0036,San Lorenzo Ruiz
14,Capacity of Health Services,-,-,-,-,-,0.0168,0.0764,0.0353,0.0,San Lorenzo Ruiz
15,Capacity of School Services,-,-,-,-,-,0.0000,0.0000,0.0000,0.0,San Lorenzo Ruiz
16,Recognition of Performance,-,-,-,-,-,0.2083,0.1250,0.4871,0.5694,San Lorenzo Ruiz
17,Getting Business Permits,-,-,-,-,-,0.0000,0.8073,1.4589,0.5,San Lorenzo Ruiz
18,Peace and Order,-,-,-,-,-,0.2419,0.6140,0.3542,0.0031,San Lorenzo Ruiz
19,Social Protection,-,-,-,-,-,0.3222,0.1162,0.0000,0.1625,San Lorenzo Ruiz
20,Road Network,-,-,-,-,-,0.1105,0.0075,0.0739,0.0,San Lorenzo Ruiz
21,Distance to Ports,-,-,-,-,-,0.8319,0.8326,0.8319,1.5912,San Lorenzo Ruiz
22,Availability of Basic Utilities,-,-,-,-,-,1.9646,1.9646,2.3813,0.3255,San Lorenzo Ruiz
23,Transportation Vehicles,-,-,-,-,-,0.0016,0.0018,0.0235,0.0294,San Lorenzo Ruiz
24,Education,-,-,-,-,-,0.0022,0.0156,0.0987,0.0159,San Lorenzo Ruiz
25,Health,-,-,-,-,-,0.0194,0.0155,0.0339,0.0546,San Lorenzo Ruiz
26,LGU Investment,-,-,-,-,-,0.0000,0.0000,0.2695,0.002,San Lorenzo Ruiz
27,Accommodation Capacity,-,-,-,-,-,0.0000,0.0000,0.0339,0.0358,San Lorenzo Ruiz
28,Information Technology Capacity,-,-,-,-,-,0.4054,1.2917,0.7143,0.375,San Lorenzo Ruiz
29,Financial Technology Capacity,-,-,-,-,-,0.0000,0.0000,0.0000,0.0,San Lorenzo Ruiz
30,Land Use Plan,-,-,-,-,-,2.0000,1.5000,1.5000,1.4861,San Lorenzo Ruiz
31,Disaster Risk Reduction Plan,-,-,-,-,-,2.4537,2.4167,2.4524,1.9998,San Lorenzo Ruiz
32,Annual Disaster Drill,-,-,-,-,-,2.5000,2.5000,1.2500,1.0213,San Lorenzo Ruiz
33,Early Warning System,-,-,-,-,-,2.5000,2.5000,1.2500,1.0833,San Lorenzo Ruiz
34,Budget for DRRMP,-,-,-,-,-,0.0532,0.0462,0.0035,0.0017,San Lorenzo Ruiz
35,Local Risk Assessments,-,-,-,-,-,2.5000,2.5000,2.5000,2.0,San Lorenzo Ruiz
36,Emergency Infrastructure,-,-,-,-,-,0.4698,0.5968,0.2953,0.4259,San Lorenzo Ruiz
37,Utilities,-,-,-,-,-,1.8765,1.8989,1.2830,1.5039,San Lorenzo Ruiz
38,Employed Population,-,-,-,-,-,0.0146,0.0356,0.0302,0.0242,San Lorenzo Ruiz
39,Sanitary System,-,-,-,-,-,1.0000,1.0000,1.2500,1.0,San Lorenzo Ruiz
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.3333,San Lorenzo Ruiz
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Lorenzo Ruiz
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Lorenzo Ruiz
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Lorenzo Ruiz
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Lorenzo Ruiz
45,Internet Capability,-,-,-,-,-,-,-,-,1.06,San Lorenzo Ruiz
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0067,San Lorenzo Ruiz
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Lorenzo Ruiz
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,San Lorenzo Ruiz
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Lorenzo Ruiz
