,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0001,0.0000,0.0008,0.0003,0.0000,0.0069,Mayorga
1,Local Economy Growth,-,-,-,0.0033,0.0000,0.0000,0.0309,0.0000,2.0,Mayorga
2,Active Establishments in the Locality,-,-,-,0.0712,2.1913,1.2500,0.1941,0.3230,0.1659,Mayorga
3,Safety Compliant Business,-,-,-,0.0438,0.0314,0.0602,0.1559,0.0696,0.1128,Mayorga
4,Employment Generation,-,-,-,0.0329,0.0118,0.0195,0.0000,0.0000,0.1208,Mayorga
5,Cost of Living,-,-,-,1.4224,1.0185,1.5000,0.8607,1.9688,0.0,Mayorga
6,Cost of Doing Business,-,-,-,2.1840,0.9233,2.1563,2.3930,0.5852,1.7166,Mayorga
7,Financial Deepening,-,-,-,0.0794,0.0000,0.0423,0.2614,0.2189,0.0194,Mayorga
8,Productivity,-,-,-,0.0007,0.0000,0.0175,0.0001,0.0000,0.0635,Mayorga
9,Presence of Business and Professional Organizations,-,-,-,0.0895,0.0000,0.0000,0.0000,0.0000,0.0026,Mayorga
10,Compliance to National Directives,-,-,-,0.0000,0.0000,1.2500,2.5000,2.4405,1.7273,Mayorga
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,2.5000,0.6250,2.5000,0.0,Mayorga
12,Compliance to ARTA Citizens Charter,-,-,-,2.2336,0.0000,2.2775,2.3540,2.1251,2.0,Mayorga
13,Capacity to Generate Local Resource,-,-,-,0.1750,0.0000,0.1001,0.7609,0.0189,0.0032,Mayorga
14,Capacity of Health Services,-,-,-,0.0218,0.0000,0.0132,0.0663,0.1302,0.0003,Mayorga
15,Capacity of School Services,-,-,-,0.1880,0.0000,0.1100,0.0614,0.0379,0.012,Mayorga
16,Recognition of Performance,-,-,-,0.1880,0.0000,0.1042,0.1012,0.0863,0.0,Mayorga
17,Getting Business Permits,-,-,-,2.2366,0.0000,2.3714,1.5955,0.6250,0.5,Mayorga
18,Peace and Order,-,-,-,0.3021,0.0000,0.1959,0.0000,0.4167,0.0,Mayorga
19,Social Protection,-,-,-,0.3213,0.0000,1.0163,0.1327,0.4521,0.0,Mayorga
20,Road Network,-,-,-,0.0007,0.0000,0.0216,0.0048,0.0157,0.0,Mayorga
21,Distance to Ports,-,-,-,1.6643,0.0000,1.6632,1.6638,0.7362,1.9148,Mayorga
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,1.2500,0.6771,0.0000,0.0,Mayorga
23,Transportation Vehicles,-,-,-,0.0292,0.0000,0.0034,0.0050,0.0130,0.027,Mayorga
24,Education,-,-,-,0.0031,0.0000,0.0049,0.1094,0.1645,0.119,Mayorga
25,Health,-,-,-,0.0540,0.0000,0.0000,0.0000,0.1958,0.2445,Mayorga
26,LGU Investment,-,-,-,0.0000,0.0000,0.0638,0.2121,0.0000,0.0,Mayorga
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0065,0.0031,Mayorga
28,Information Technology Capacity,-,-,-,0.4960,0.0000,0.2194,0.8750,1.4286,0.25,Mayorga
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0962,0.0735,0.0476,Mayorga
30,Land Use Plan,-,-,-,0.0000,0.0000,2.0000,2.0000,1.0000,0.0,Mayorga
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.0833,2.4762,1.9993,Mayorga
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.5000,1.2675,0.0213,Mayorga
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3447,1.0152,Mayorga
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.4253,0.4961,0.0000,1.6691,Mayorga
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Mayorga
36,Emergency Infrastructure,-,-,-,0.8612,0.0000,0.4464,0.1158,0.1462,0.0655,Mayorga
37,Utilities,-,-,-,0.9992,0.0000,1.5648,1.5625,0.7499,1.0007,Mayorga
38,Employed Population,-,-,-,0.0534,0.0000,0.1828,0.4448,0.0000,0.1007,Mayorga
39,Sanitary System,-,-,-,1.5611,0.0000,2.0408,2.0036,1.2567,1.0,Mayorga
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mayorga
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mayorga
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mayorga
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Mayorga
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Mayorga
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Mayorga
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Mayorga
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mayorga
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Mayorga
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mayorga
