,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0022,0.0055,0.0107,0.0061,0.0013,Makato
1,Local Economy Growth,-,-,-,0.0000,0.0305,0.0129,1.0260,0.0008,0.0013,Makato
2,Active Establishments in the Locality,-,-,-,0.0000,0.0034,0.1961,0.2269,0.3939,0.0,Makato
3,Safety Compliant Business,-,-,-,0.0479,0.0806,0.1290,0.1487,0.1876,0.1389,Makato
4,Employment Generation,-,-,-,0.1190,0.0876,0.1695,0.1119,0.1082,0.1674,Makato
5,Cost of Living,-,-,-,1.9397,1.7130,1.5000,1.4583,1.3438,1.9992,Makato
6,Cost of Doing Business,-,-,-,0.4950,0.9385,1.0199,1.0820,1.7180,1.7981,Makato
7,Financial Deepening,-,-,-,0.2513,0.0797,0.1793,0.2354,0.2607,0.088,Makato
8,Productivity,-,-,-,0.0000,0.0003,0.0787,0.0735,0.0754,0.0914,Makato
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0372,0.2917,0.0634,0.0534,0.037,Makato
10,Compliance to National Directives,-,-,-,2.1711,0.0000,2.4944,2.1786,2.4286,1.9615,Makato
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,1.9951,Makato
12,Compliance to ARTA Citizens Charter,-,-,-,0.9685,0.0000,2.3744,2.4343,2.0166,2.0,Makato
13,Capacity to Generate Local Resource,-,-,-,0.5207,0.0000,0.0839,0.2145,0.0157,0.1159,Makato
14,Capacity of Health Services,-,-,-,0.0465,0.0000,0.0207,0.0192,0.0163,0.0048,Makato
15,Capacity of School Services,-,-,-,0.0000,0.0000,0.3452,0.0623,0.0934,0.0161,Makato
16,Recognition of Performance,-,-,-,0.0000,0.0000,0.0245,0.0000,0.0000,0.0,Makato
17,Getting Business Permits,-,-,-,0.0000,0.0000,1.6106,1.6625,2.1778,1.5,Makato
18,Peace and Order,-,-,-,0.1972,0.0000,0.2074,0.2806,0.1047,0.0002,Makato
19,Social Protection,-,-,-,0.0000,0.0000,0.5124,0.1540,0.0801,1.4175,Makato
20,Road Network,-,-,-,0.0000,0.0000,0.0357,0.0003,0.0277,0.0,Makato
21,Distance to Ports,-,-,-,1.6080,0.0000,2.3911,2.3803,2.4307,1.9354,Makato
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,1.9460,1.6960,1.9467,0.4231,Makato
23,Transportation Vehicles,-,-,-,0.0610,0.0000,0.0060,0.0161,0.0395,0.004,Makato
24,Education,-,-,-,0.0000,0.0000,0.0452,0.1356,0.2415,0.1115,Makato
25,Health,-,-,-,0.3100,0.0000,0.0662,0.0864,0.0521,0.0649,Makato
26,LGU Investment,-,-,-,0.0000,0.0000,0.0840,0.0672,0.1166,0.0002,Makato
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0025,0.0062,0.0000,0.0099,Makato
28,Information Technology Capacity,-,-,-,0.0000,0.0000,0.6624,0.8380,0.2717,0.087,Makato
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Makato
30,Land Use Plan,-,-,-,0.0000,0.0000,1.8846,2.4872,2.4857,1.9865,Makato
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.0370,2.0833,2.4853,2.0,Makato
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,2.2500,1.2582,1.0005,Makato
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2525,1.0099,Makato
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1109,0.0406,0.0019,0.0,Makato
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Makato
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.4227,0.4473,0.2362,0.3607,Makato
37,Utilities,-,-,-,0.0000,0.0000,1.8782,1.8760,1.2483,1.4989,Makato
38,Employed Population,-,-,-,0.0292,0.0000,0.0256,0.0198,0.0183,0.0011,Makato
39,Sanitary System,-,-,-,0.0016,0.0000,1.0152,1.4775,0.6250,1.0,Makato
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Makato
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Makato
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Makato
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Makato
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Makato
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Makato
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,1.0,Makato
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Makato
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Makato
49,New Technology,-,-,-,-,-,-,-,-,0.0,Makato
