,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.5956,0.4462,0.5969,0.0827,0.0753,0.2038,0.0822,0.1570,0.0915,Tanza
1,Local Economy Growth,0.4801,0.2980,0.9618,0.0063,0.0112,0.0173,0.3294,0.0036,0.0,Tanza
2,Active Establishments in the Locality,-,-,-,0.2710,0.6523,0.3613,0.6001,0.6261,0.5293,Tanza
3,Safety Compliant Business,-,-,-,1.5703,1.7244,1.6305,0.8633,1.6476,0.0,Tanza
4,Employment Generation,0.9759,0.4627,0.3705,0.2425,0.4135,1.4560,1.1142,1.5480,1.2503,Tanza
5,Cost of Living,3.6877,3.3915,2.7500,1.9257,1.4352,1.3889,0.7759,1.1250,1.8606,Tanza
6,Cost of Doing Business,2.1940,3.0031,3.0693,1.7319,2.1463,2.1510,2.2918,2.2180,1.8318,Tanza
7,Financial Deepening,1.6061,1.6114,1.5399,1.0227,0.1491,0.5588,0.5373,0.4827,0.7074,Tanza
8,Productivity,0.0186,0.0000,0.0026,0.0147,0.0032,0.0053,0.3144,0.4508,0.3199,Tanza
9,Presence of Business and Professional Organizations,4.1667,0.0000,0.0309,0.0215,0.0705,0.0468,0.1009,0.0984,0.014,Tanza
10,Compliance to National Directives,3.3333,3.3333,2.2222,0.0000,0.0000,0.0000,0.0000,0.0000,1.9643,Tanza
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9744,Tanza
12,Compliance to ARTA Citizens Charter,-,2.8643,2.3499,2.3489,0.0000,2.3836,2.4322,1.7632,2.0,Tanza
13,Capacity to Generate Local Resource,0.1979,0.2113,1.7707,1.3830,0.0000,0.8453,0.6096,0.0755,0.0371,Tanza
14,Capacity of Health Services,0.0697,0.1762,0.2591,0.2578,0.0000,0.2047,0.2243,0.2269,0.0021,Tanza
15,Capacity of School Services,0.0000,0.5095,0.4742,0.1945,0.0000,1.0885,0.6052,0.2274,0.0487,Tanza
16,Recognition of Performance,0.0000,0.3175,0.6061,0.1945,0.0000,0.9172,0.1725,0.4632,0.1538,Tanza
17,Getting Business Permits,-,-,0.0000,2.0073,0.0000,2.4649,2.4704,2.4431,2.0,Tanza
18,Peace and Order,0.2530,0.0272,0.0144,0.2278,0.0000,0.0718,0.0778,0.1027,0.0243,Tanza
19,Social Protection,-,-,1.1399,0.9471,0.0000,0.0063,1.9725,1.6176,0.0009,Tanza
20,Road Network,0.0000,0.0029,0.0018,0.0013,0.0000,0.0120,0.0004,0.0176,0.0007,Tanza
21,Distance to Ports,3.2359,2.9064,2.8808,2.4019,0.0000,2.4389,2.4779,2.4739,1.9586,Tanza
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3739,2.3750,2.3396,0.1096,Tanza
23,Transportation Vehicles,0.3215,0.5797,0.9017,0.5920,0.0000,0.0840,0.1199,0.0968,0.1208,Tanza
24,Education,0.9451,0.8240,0.2462,0.3760,0.0000,0.1445,0.3608,0.4092,0.3505,Tanza
25,Health,0.0119,0.3004,0.7213,0.4704,0.0000,0.2158,0.2528,0.2781,0.366,Tanza
26,LGU Investment,0.0000,0.5408,0.4490,0.3262,0.0000,0.6756,0.3853,0.0450,0.0008,Tanza
27,Accommodation Capacity,0.0000,0.0725,0.0000,0.0000,0.0000,0.0122,0.0115,0.0113,0.0116,Tanza
28,Information Technology Capacity,0.3908,0.4977,1.0193,0.5714,0.0000,0.4007,0.4150,0.5455,0.2555,Tanza
29,Financial Technology Capacity,0.3287,0.6376,0.7020,0.5137,0.0000,0.4965,0.4703,0.4703,0.2586,Tanza
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.5000,2.3409,1.9848,Tanza
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9998,Tanza
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,0.0000,0.0,Tanza
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2518,1.0012,Tanza
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.4918,0.3438,0.0215,0.0,Tanza
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Tanza
36,Emergency Infrastructure,-,-,-,0.9382,0.0000,0.6405,0.7610,0.4479,0.5086,Tanza
37,Utilities,-,-,-,0.9736,0.0000,1.9886,1.9717,1.4949,1.6086,Tanza
38,Employed Population,-,-,-,0.5549,0.0000,0.1844,0.1835,0.1997,0.1454,Tanza
39,Sanitary System,-,-,-,1.0806,0.0000,2.4690,2.0960,1.8820,1.5072,Tanza
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1176,Tanza
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0058,Tanza
42,STEM graduates,-,-,-,-,-,-,-,-,0.0007,Tanza
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0787,Tanza
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tanza
45,Internet Capability,-,-,-,-,-,-,-,-,1.1381,Tanza
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.033,Tanza
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tanza
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tanza
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tanza
