,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0261,0.1747,0.1471,0.0127,0.0215,0.0210,0.0254,0.0318,0.0364,Tabaco
1,Local Economy Growth,1.3414,0.2826,0.1910,0.0500,0.1257,0.0702,0.6166,0.0405,0.0217,Tabaco
2,Active Establishments in the Locality,-,-,-,0.5616,0.3362,0.1837,0.1371,0.2065,0.0619,Tabaco
3,Safety Compliant Business,-,-,-,0.1831,0.3488,0.1605,0.2013,0.1625,0.1333,Tabaco
4,Employment Generation,0.0782,0.2118,0.3311,0.0706,0.0380,0.1067,0.2087,0.1304,0.0151,Tabaco
5,Cost of Living,3.2692,2.9438,3.5000,1.6810,0.7143,0.2778,1.9366,0.2273,0.7949,Tabaco
6,Cost of Doing Business,3.7237,3.4577,3.3358,1.5738,2.1039,1.9625,2.0138,2.0554,1.4921,Tabaco
7,Financial Deepening,0.1452,0.2688,1.1544,0.4733,0.2570,0.2451,0.2266,0.2614,0.2626,Tabaco
8,Productivity,0.1084,0.2767,0.2835,0.0165,0.1147,0.0969,0.0887,0.1057,0.0332,Tabaco
9,Presence of Business and Professional Organizations,1.1473,0.1199,0.0765,0.0543,0.0439,0.0358,0.0325,0.0468,0.0009,Tabaco
10,Compliance to National Directives,2.5833,3.3333,2.2222,2.4306,2.3611,2.2917,2.2656,2.2059,1.7857,Tabaco
11,Presence of Investment Promotion Unit,2.5000,2.5000,2.5000,1.8750,1.8750,2.5000,2.5000,2.5000,1.9048,Tabaco
12,Compliance to ARTA Citizens Charter,-,2.5184,1.6754,2.0254,2.3855,1.1707,1.2225,1.3649,1.0,Tabaco
13,Capacity to Generate Local Resource,0.8884,1.0698,0.0000,0.1207,0.7773,0.0677,0.0749,0.0466,0.1564,Tabaco
14,Capacity of Health Services,0.0396,0.1567,0.1341,0.1689,0.2495,0.1663,0.2466,0.2412,0.1716,Tabaco
15,Capacity of School Services,2.3091,1.2040,0.3832,0.3425,1.4984,0.3040,0.5525,0.2915,0.1915,Tabaco
16,Recognition of Performance,0.5873,3.3333,1.6997,0.3425,0.1020,0.1177,0.0836,0.0450,0.04,Tabaco
17,Getting Business Permits,-,-,2.8525,2.0743,1.8453,2.0618,1.7361,1.6216,2.0,Tabaco
18,Peace and Order,0.7592,0.5170,0.9073,0.4058,0.1341,0.1453,0.1947,0.0814,0.0001,Tabaco
19,Social Protection,-,-,0.0000,0.1217,1.3765,0.2479,0.1234,0.1299,0.0,Tabaco
20,Road Network,0.0827,0.0011,0.2921,0.0064,0.3194,0.0680,0.0414,0.0367,0.0029,Tabaco
21,Distance to Ports,3.3113,3.1956,3.2087,2.3738,2.3463,2.3350,2.3535,2.3835,1.1942,Tabaco
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.4247,2.4210,2.4353,1.5015,Tabaco
23,Transportation Vehicles,0.2772,0.2804,0.1795,0.3308,0.3206,0.3469,0.3350,0.1265,0.1462,Tabaco
24,Education,0.2438,0.8492,0.4979,0.3819,0.4608,0.4128,0.3318,0.4355,0.3006,Tabaco
25,Health,0.0820,0.3598,0.1778,0.2428,0.2070,0.1710,0.2019,0.1924,0.1434,Tabaco
26,LGU Investment,0.8611,0.5843,0.6069,0.7891,1.5158,0.4790,0.2020,0.0559,0.0018,Tabaco
27,Accommodation Capacity,0.0492,0.0723,0.0861,0.3689,0.3831,0.1326,0.0291,0.0233,0.0535,Tabaco
28,Information Technology Capacity,0.4469,0.4244,0.9666,0.4771,0.6261,0.4331,0.5339,0.5208,0.0301,Tabaco
29,Financial Technology Capacity,0.0554,0.3185,0.2946,0.2452,0.1949,0.2295,0.1926,0.1000,0.0583,Tabaco
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.4545,2.4400,2.0,Tabaco
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3214,2.3214,2.4286,1.8889,Tabaco
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.3041,0.0194,Tabaco
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.3147,1.0342,Tabaco
34,Budget for DRRMP,-,-,-,0.0746,0.2211,0.3449,0.1920,0.1377,0.0736,Tabaco
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Tabaco
36,Emergency Infrastructure,-,-,-,0.8842,0.8868,0.4509,0.5974,0.3618,0.4108,Tabaco
37,Utilities,-,-,-,1.0045,1.4163,1.5928,1.5721,0.7478,1.4997,Tabaco
38,Employed Population,-,-,-,0.2486,0.0113,0.0107,0.0020,0.0028,0.0015,Tabaco
39,Sanitary System,-,-,-,1.0000,1.0808,1.9648,1.9870,1.8761,1.5008,Tabaco
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.075,Tabaco
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tabaco
42,STEM graduates,-,-,-,-,-,-,-,-,0.0427,Tabaco
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tabaco
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tabaco
45,Internet Capability,-,-,-,-,-,-,-,-,1.0087,Tabaco
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.2301,Tabaco
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Tabaco
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tabaco
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tabaco
