,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0353,0.0003,0.0020,0.0036,0.0058,0.0009,0.0014,Bobon
1,Local Economy Growth,-,-,0.0560,0.0049,0.0023,0.0010,1.0260,0.0028,0.0004,Bobon
2,Active Establishments in the Locality,-,-,-,0.0000,0.0008,0.0562,0.0756,0.0710,0.1247,Bobon
3,Safety Compliant Business,-,-,-,0.0431,0.0000,0.0361,0.0364,0.0308,0.0514,Bobon
4,Employment Generation,-,-,0.0565,0.0584,0.0208,0.0464,0.0358,0.0535,0.1545,Bobon
5,Cost of Living,-,-,2.7500,2.0259,0.8796,1.5000,2.5000,1.2813,1.9994,Bobon
6,Cost of Doing Business,-,-,2.1910,1.4946,0.5718,1.9489,2.1169,2.1479,1.5823,Bobon
7,Financial Deepening,-,-,0.3858,0.0661,0.0503,0.1549,0.1348,0.1426,0.0307,Bobon
8,Productivity,-,-,0.0085,0.0007,0.0130,0.0257,0.0226,0.0131,0.0914,Bobon
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,0.0053,Bobon
10,Compliance to National Directives,-,-,3.3333,0.0000,0.0000,2.4969,2.3214,0.0000,1.9615,Bobon
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Bobon
12,Compliance to ARTA Citizens Charter,-,-,1.0233,1.1708,0.0000,1.2472,1.2405,1.1073,2.0,Bobon
13,Capacity to Generate Local Resource,-,-,0.0000,0.0000,0.0000,0.0256,0.0223,0.0197,0.0349,Bobon
14,Capacity of Health Services,-,-,0.0457,0.0349,0.0000,0.0425,0.0394,0.0124,0.0024,Bobon
15,Capacity of School Services,-,-,0.1939,0.0762,0.0000,0.2685,0.0384,0.0090,0.0211,Bobon
16,Recognition of Performance,-,-,1.6040,0.0762,0.0000,0.5433,0.3373,0.0000,0.0,Bobon
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,2.3622,2.4035,2.4903,2.0,Bobon
18,Peace and Order,-,-,0.1384,0.2003,0.0000,0.1613,0.2551,0.0924,0.1493,Bobon
19,Social Protection,-,-,0.0000,0.4647,0.0000,0.9799,0.8546,0.2260,0.6252,Bobon
20,Road Network,-,-,0.0017,0.0004,0.0000,0.0916,0.0003,0.0610,0.0004,Bobon
21,Distance to Ports,-,-,3.2498,2.4487,0.0000,2.4261,2.4133,2.4741,1.9688,Bobon
22,Availability of Basic Utilities,-,-,3.3333,1.2500,0.0000,1.7128,1.4628,1.2500,0.2261,Bobon
23,Transportation Vehicles,-,-,0.0947,0.0304,0.0000,0.0014,0.0157,0.0000,0.0105,Bobon
24,Education,-,-,0.1501,0.1028,0.0000,0.0554,0.0398,0.1067,0.0657,Bobon
25,Health,-,-,0.0285,0.0275,0.0000,0.0352,0.0270,0.0093,0.0041,Bobon
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0663,0.0476,0.0985,0.0,Bobon
27,Accommodation Capacity,-,-,0.0000,0.0218,0.0000,0.0165,0.0092,0.0040,0.0019,Bobon
28,Information Technology Capacity,-,-,0.3175,0.3571,0.0000,0.0764,0.1759,0.2717,0.087,Bobon
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Bobon
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,0.0000,0.0,Bobon
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.3611,1.9706,1.999,Bobon
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2321,1.7500,0.0000,0.0,Bobon
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0059,Bobon
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1155,0.0368,0.0025,0.0,Bobon
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bobon
36,Emergency Infrastructure,-,-,-,0.8509,0.0000,0.4401,0.4422,0.2708,0.3834,Bobon
37,Utilities,-,-,-,0.6955,0.0000,1.8739,1.8738,1.2498,1.4999,Bobon
38,Employed Population,-,-,-,0.0324,0.0000,0.0305,0.0235,0.0140,0.0036,Bobon
39,Sanitary System,-,-,-,0.0028,0.0000,1.0019,1.0000,0.6251,1.0,Bobon
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Bobon
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bobon
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bobon
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Bobon
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bobon
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Bobon
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Bobon
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bobon
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Bobon
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bobon
