,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0124,0.0015,Sibutu
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Sibutu
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.3108,0.169,Sibutu
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0243,0.214,Sibutu
4,Employment Generation,-,-,-,-,-,-,-,0.1091,0.087,Sibutu
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9211,Sibutu
6,Cost of Doing Business,-,-,-,-,-,-,-,1.9599,1.3437,Sibutu
7,Financial Deepening,-,-,-,-,-,-,-,0.1384,0.0767,Sibutu
8,Productivity,-,-,-,-,-,-,-,0.0727,0.0573,Sibutu
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0102,0.0,Sibutu
10,Compliance to National Directives,-,-,-,-,-,-,-,2.2619,1.7727,Sibutu
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.6250,1.3334,Sibutu
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.1461,2.0,Sibutu
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0008,0.0006,Sibutu
14,Capacity of Health Services,-,-,-,-,-,-,-,0.2223,0.0003,Sibutu
15,Capacity of School Services,-,-,-,-,-,-,-,0.0551,0.0499,Sibutu
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.0,Sibutu
17,Getting Business Permits,-,-,-,-,-,-,-,1.5343,1.0,Sibutu
18,Peace and Order,-,-,-,-,-,-,-,0.2500,0.0288,Sibutu
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.1046,Sibutu
20,Road Network,-,-,-,-,-,-,-,0.1081,0.0,Sibutu
21,Distance to Ports,-,-,-,-,-,-,-,0.8313,1.3303,Sibutu
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.6924,0.2583,Sibutu
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0138,0.2237,Sibutu
24,Education,-,-,-,-,-,-,-,0.4938,0.1514,Sibutu
25,Health,-,-,-,-,-,-,-,0.2630,0.2866,Sibutu
26,LGU Investment,-,-,-,-,-,-,-,0.3310,0.001,Sibutu
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Sibutu
28,Information Technology Capacity,-,-,-,-,-,-,-,0.3571,0.375,Sibutu
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.3333,Sibutu
30,Land Use Plan,-,-,-,-,-,-,-,1.5000,1.0,Sibutu
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4048,1.9995,Sibutu
32,Annual Disaster Drill,-,-,-,-,-,-,-,0.0000,1.0053,Sibutu
33,Early Warning System,-,-,-,-,-,-,-,1.2595,1.0152,Sibutu
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0038,0.0016,Sibutu
35,Local Risk Assessments,-,-,-,-,-,-,-,1.2500,1.0,Sibutu
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.0338,0.0189,Sibutu
37,Utilities,-,-,-,-,-,-,-,1.2897,1.4992,Sibutu
38,Employed Population,-,-,-,-,-,-,-,0.0680,0.3223,Sibutu
39,Sanitary System,-,-,-,-,-,-,-,0.6250,0.5,Sibutu
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sibutu
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sibutu
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sibutu
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sibutu
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sibutu
45,Internet Capability,-,-,-,-,-,-,-,-,1.08,Sibutu
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sibutu
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sibutu
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sibutu
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sibutu
