,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,0.0013,0.0000,0.0274,0.0230,0.0194,Santa Fe (RN)
1,Local Economy Growth,-,-,-,-,0.0020,0.0000,0.0000,0.0065,0.0,Santa Fe (RN)
2,Active Establishments in the Locality,-,-,-,-,0.0029,0.0000,0.5216,0.7281,0.0,Santa Fe (RN)
3,Safety Compliant Business,-,-,-,-,0.0761,0.0000,0.4186,0.4894,0.3577,Santa Fe (RN)
4,Employment Generation,-,-,-,-,0.0634,0.0000,0.0638,0.0328,0.1522,Santa Fe (RN)
5,Cost of Living,-,-,-,-,1.1574,2.5000,0.3689,1.3750,1.1579,Santa Fe (RN)
6,Cost of Doing Business,-,-,-,-,0.3893,0.2533,1.5013,2.2176,1.314,Santa Fe (RN)
7,Financial Deepening,-,-,-,-,0.1049,0.1215,0.4587,0.5397,0.0566,Santa Fe (RN)
8,Productivity,-,-,-,-,0.0021,0.0000,0.0689,0.0287,0.1507,Santa Fe (RN)
9,Presence of Business and Professional Organizations,-,-,-,-,0.0098,0.0095,0.0273,0.0085,0.0237,Santa Fe (RN)
10,Compliance to National Directives,-,-,-,-,0.0000,0.0000,2.5000,2.3810,1.8636,Santa Fe (RN)
11,Presence of Investment Promotion Unit,-,-,-,-,0.0000,0.0000,0.6250,1.8750,1.9997,Santa Fe (RN)
12,Compliance to ARTA Citizens Charter,-,-,-,-,0.0000,2.2643,2.2917,2.0627,2.0,Santa Fe (RN)
13,Capacity to Generate Local Resource,-,-,-,-,0.0000,0.0343,0.0700,0.0182,0.0585,Santa Fe (RN)
14,Capacity of Health Services,-,-,-,-,0.0000,0.0503,0.1629,0.0694,0.0003,Santa Fe (RN)
15,Capacity of School Services,-,-,-,-,0.0000,0.1736,0.0992,0.0814,0.028,Santa Fe (RN)
16,Recognition of Performance,-,-,-,-,0.0000,0.0000,0.0417,0.0000,0.2708,Santa Fe (RN)
17,Getting Business Permits,-,-,-,-,0.0000,1.5288,1.6345,1.5403,0.5,Santa Fe (RN)
18,Peace and Order,-,-,-,-,0.0000,0.0000,0.5482,0.2292,0.0728,Santa Fe (RN)
19,Social Protection,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Santa Fe (RN)
20,Road Network,-,-,-,-,0.0000,0.0332,0.0113,0.0257,0.0,Santa Fe (RN)
21,Distance to Ports,-,-,-,-,0.0000,2.4527,2.4423,2.2229,1.7105,Santa Fe (RN)
22,Availability of Basic Utilities,-,-,-,-,0.0000,1.6188,1.9411,1.9411,0.0,Santa Fe (RN)
23,Transportation Vehicles,-,-,-,-,0.0000,0.0031,0.0023,0.0037,0.0044,Santa Fe (RN)
24,Education,-,-,-,-,0.0000,0.0051,0.1076,0.1284,0.093,Santa Fe (RN)
25,Health,-,-,-,-,0.0000,0.0549,0.0000,0.0190,0.1123,Santa Fe (RN)
26,LGU Investment,-,-,-,-,0.0000,0.0000,0.1821,0.2676,0.0006,Santa Fe (RN)
27,Accommodation Capacity,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Santa Fe (RN)
28,Information Technology Capacity,-,-,-,-,0.0000,0.0000,0.3750,1.2500,0.375,Santa Fe (RN)
29,Financial Technology Capacity,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.1429,Santa Fe (RN)
30,Land Use Plan,-,-,-,-,0.0000,0.0000,2.4865,2.4615,1.9444,Santa Fe (RN)
31,Disaster Risk Reduction Plan,-,-,-,-,0.0000,2.4074,2.5000,2.4762,1.9998,Santa Fe (RN)
32,Annual Disaster Drill,-,-,-,-,0.0000,1.2500,2.5000,1.2588,1.0053,Santa Fe (RN)
33,Early Warning System,-,-,-,-,0.0000,2.5000,2.5000,1.3542,1.0379,Santa Fe (RN)
34,Budget for DRRMP,-,-,-,-,0.0000,0.0747,0.1933,0.0052,0.0334,Santa Fe (RN)
35,Local Risk Assessments,-,-,-,-,0.0000,0.0000,2.5000,2.5000,2.0,Santa Fe (RN)
36,Emergency Infrastructure,-,-,-,-,0.0000,0.0260,0.6403,0.2535,0.4083,Santa Fe (RN)
37,Utilities,-,-,-,-,0.0000,0.0000,1.8452,1.3311,1.4762,Santa Fe (RN)
38,Employed Population,-,-,-,-,0.0000,0.0000,0.1661,0.2341,0.1873,Santa Fe (RN)
39,Sanitary System,-,-,-,-,0.0000,0.0000,0.5055,1.2569,1.0001,Santa Fe (RN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.06,Santa Fe (RN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Santa Fe (RN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santa Fe (RN)
