,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0663,0.0008,0.0038,0.0090,0.0372,0.0456,0.4103,Famy
1,Local Economy Growth,-,-,0.0775,0.0027,0.0022,0.0022,0.0314,0.0121,0.0,Famy
2,Active Establishments in the Locality,-,-,-,0.0798,0.0012,0.0855,0.1694,0.7540,0.1862,Famy
3,Safety Compliant Business,-,-,-,0.0949,0.0463,0.1084,0.8404,0.3918,0.2498,Famy
4,Employment Generation,-,-,0.1474,0.1382,0.0597,0.1019,0.4378,0.2400,0.3089,Famy
5,Cost of Living,-,-,3.5000,1.9397,1.8981,1.7500,1.3934,1.3750,1.7368,Famy
6,Cost of Doing Business,-,-,2.5291,1.8959,2.1238,1.8722,2.2753,2.0474,1.6942,Famy
7,Financial Deepening,-,-,0.3086,0.0661,0.0252,0.0254,0.3135,0.2493,0.3297,Famy
8,Productivity,-,-,0.0076,0.0015,0.0058,0.0762,0.3819,0.1381,0.2155,Famy
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.5249,0.0554,Famy
10,Compliance to National Directives,-,-,2.6397,1.9079,0.0000,0.0000,1.9097,1.3690,1.9545,Famy
11,Presence of Investment Promotion Unit,-,-,0.8333,0.6250,0.0000,0.6250,0.6250,1.2500,1.9997,Famy
12,Compliance to ARTA Citizens Charter,-,-,1.7203,1.9690,0.0000,2.0756,2.2781,1.7085,0.0,Famy
13,Capacity to Generate Local Resource,-,-,1.5582,1.1497,0.0000,0.0557,0.4285,0.0074,0.0091,Famy
14,Capacity of Health Services,-,-,0.0837,0.2237,0.0000,0.1059,0.4986,0.9278,0.0012,Famy
15,Capacity of School Services,-,-,0.2121,0.0799,0.0000,0.2473,0.1381,0.0331,0.016,Famy
16,Recognition of Performance,-,-,0.0000,0.0799,0.0000,0.0000,0.0833,0.0000,0.0625,Famy
17,Getting Business Permits,-,-,0.0000,1.3225,0.0000,1.5288,1.5069,1.5354,0.5,Famy
18,Peace and Order,-,-,0.3462,0.3734,0.0000,0.2995,0.5482,0.3958,0.0728,Famy
19,Social Protection,-,-,0.0408,0.2916,0.0000,0.4263,0.2102,0.0000,0.1249,Famy
20,Road Network,-,-,0.0024,0.0008,0.0000,0.0279,0.0026,0.0206,0.0,Famy
21,Distance to Ports,-,-,2.9260,2.3686,0.0000,2.2953,2.2625,1.3402,1.6295,Famy
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.2750,2.2750,2.3523,0.4422,Famy
23,Transportation Vehicles,-,-,0.1830,0.1188,0.0000,0.0039,0.0061,0.1479,0.1502,Famy
24,Education,-,-,0.0876,0.0853,0.0000,0.0064,0.0078,0.0442,0.0362,Famy
25,Health,-,-,0.0030,0.1020,0.0000,0.0601,0.4482,0.6000,0.3502,Famy
26,LGU Investment,-,-,0.0000,0.0517,0.0000,0.0488,0.2023,0.3407,0.0014,Famy
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Famy
28,Information Technology Capacity,-,-,0.3704,0.3869,0.0000,0.5985,1.1667,0.7143,0.375,Famy
29,Financial Technology Capacity,-,-,0.0000,0.1563,0.0000,0.0000,0.0962,0.0735,0.1525,Famy
30,Land Use Plan,-,-,-,2.5000,0.0000,0.0000,2.2703,2.3462,1.9861,Famy
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4074,2.3333,2.4048,1.9998,Famy
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2675,1.0213,Famy
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2595,1.0227,Famy
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1078,0.2508,0.0030,0.0017,Famy
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,2.5000,2.5000,2.0,Famy
36,Emergency Infrastructure,-,-,-,0.4568,0.0000,0.0432,0.1397,0.0621,0.1083,Famy
37,Utilities,-,-,-,0.6955,0.0000,1.2536,1.2640,0.9999,1.5042,Famy
38,Employed Population,-,-,-,0.1454,0.0000,0.0366,0.0890,0.1133,0.0604,Famy
39,Sanitary System,-,-,-,0.5333,0.0000,2.0189,1.0054,1.8786,1.5003,Famy
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0013,Famy
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.003,Famy
42,STEM graduates,-,-,-,-,-,-,-,-,0.3891,Famy
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Famy
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Famy
45,Internet Capability,-,-,-,-,-,-,-,-,0.08,Famy
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Famy
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Famy
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Famy
49,New Technology,-,-,-,-,-,-,-,-,0.0,Famy
