,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
1,Local Economy Growth,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
2,Active Establishments in the Locality,-,-,-,-,-,-,-,-,0.0029,Tabuan-Lasa
3,Safety Compliant Business,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
4,Employment Generation,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
5,Cost of Living,-,-,-,-,-,-,-,-,1.8158,Tabuan-Lasa
6,Cost of Doing Business,-,-,-,-,-,-,-,-,0.6666,Tabuan-Lasa
7,Financial Deepening,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
8,Productivity,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
10,Compliance to National Directives,-,-,-,-,-,-,-,-,1.9545,Tabuan-Lasa
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
14,Capacity of Health Services,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
15,Capacity of School Services,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
16,Recognition of Performance,-,-,-,-,-,-,-,-,0.0625,Tabuan-Lasa
17,Getting Business Permits,-,-,-,-,-,-,-,-,0.5,Tabuan-Lasa
18,Peace and Order,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
19,Social Protection,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
20,Road Network,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
21,Distance to Ports,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
22,Availability of Basic Utilities,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
23,Transportation Vehicles,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
24,Education,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
25,Health,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
26,LGU Investment,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
27,Accommodation Capacity,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
28,Information Technology Capacity,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
29,Financial Technology Capacity,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
30,Land Use Plan,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
32,Annual Disaster Drill,-,-,-,-,-,-,-,-,1.0,Tabuan-Lasa
33,Early Warning System,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
34,Budget for DRRMP,-,-,-,-,-,-,-,-,0.0018,Tabuan-Lasa
35,Local Risk Assessments,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
36,Emergency Infrastructure,-,-,-,-,-,-,-,-,0.0099,Tabuan-Lasa
37,Utilities,-,-,-,-,-,-,-,-,0.5,Tabuan-Lasa
38,Employed Population,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
39,Sanitary System,-,-,-,-,-,-,-,-,1.0,Tabuan-Lasa
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Tabuan-Lasa
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tabuan-Lasa
