,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2320,0.3451,0.0038,0.0075,0.0000,0.0569,0.0430,0.0103,Dapa
1,Local Economy Growth,-,0.2843,0.1075,0.0141,0.0008,0.0000,0.0000,0.0062,0.0006,Dapa
2,Active Establishments in the Locality,-,-,-,0.0000,0.0062,0.3866,0.4773,0.7908,0.5928,Dapa
3,Safety Compliant Business,-,-,-,0.1197,0.1346,0.3064,0.4691,0.4023,0.2588,Dapa
4,Employment Generation,-,0.0000,0.0000,0.3612,0.0590,0.1110,0.0855,0.2060,1.0031,Dapa
5,Cost of Living,-,3.6325,2.3333,1.0776,1.4352,1.7500,0.8854,1.6563,1.999,Dapa
6,Cost of Doing Business,-,1.3623,2.2134,1.2940,1.6755,1.2278,2.2480,2.2526,1.8252,Dapa
7,Financial Deepening,-,1.3418,1.4660,0.1720,0.0713,0.1651,0.7320,0.6676,0.3555,Dapa
8,Productivity,-,0.0000,0.0000,0.0017,0.0089,0.0732,0.1119,0.1402,0.3911,Dapa
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0089,0.0000,0.0000,0.0078,0.0061,0.0074,Dapa
10,Compliance to National Directives,-,3.0000,1.7222,0.0000,0.0000,1.2500,2.2857,2.2143,1.4615,Dapa
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,1.2500,0.0000,2.5000,0.6250,0.0000,0.0,Dapa
12,Compliance to ARTA Citizens Charter,-,1.2232,0.1134,2.1577,0.0000,2.1994,2.4981,2.0624,2.0,Dapa
13,Capacity to Generate Local Resource,-,1.3933,0.9807,0.7324,0.0000,0.0958,0.1124,0.0829,0.0803,Dapa
14,Capacity of Health Services,-,0.1079,0.2337,0.2674,0.0000,0.1046,0.0728,0.1101,0.1182,Dapa
15,Capacity of School Services,-,0.3008,0.0000,0.1406,0.0000,0.3791,0.0759,0.3593,0.0966,Dapa
16,Recognition of Performance,-,0.1389,0.0000,0.1406,0.0000,0.0000,0.0000,0.0000,0.0167,Dapa
17,Getting Business Permits,-,-,1.1111,1.9130,0.0000,2.3622,2.4957,2.1780,1.5,Dapa
18,Peace and Order,-,0.1856,0.1226,0.2304,0.0000,0.1843,0.3316,0.1170,0.0001,Dapa
19,Social Protection,-,-,0.0919,0.4055,0.0000,0.5940,0.5322,0.0668,0.0,Dapa
20,Road Network,-,0.0000,0.0022,0.0003,0.0000,0.0003,0.0001,0.0400,0.0002,Dapa
21,Distance to Ports,-,3.0871,3.1899,2.4299,0.0000,1.2618,2.4362,2.4623,1.9993,Dapa
22,Availability of Basic Utilities,-,1.6667,1.6667,2.5000,0.0000,2.5000,2.2500,2.1263,0.4793,Dapa
23,Transportation Vehicles,-,0.0028,0.0014,0.0016,0.0000,0.0034,0.1615,0.0660,0.0463,Dapa
24,Education,-,0.2904,0.2615,0.1660,0.0000,0.0223,0.1313,0.2865,0.1751,Dapa
25,Health,-,0.4225,0.3398,0.1595,0.0000,0.0149,0.1849,0.1535,0.1996,Dapa
26,LGU Investment,-,1.6587,0.0000,0.3195,0.0000,0.0623,0.0455,0.0845,0.0002,Dapa
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0372,0.1689,0.0045,0.0844,Dapa
28,Information Technology Capacity,-,1.8504,1.9471,0.3770,0.0000,1.2694,0.3148,0.7065,0.087,Dapa
29,Financial Technology Capacity,-,0.0000,0.4762,0.4063,0.0000,0.0543,0.7500,0.3571,0.1818,Dapa
30,Land Use Plan,-,-,-,0.0000,0.0000,1.8718,2.4615,2.5000,1.973,Dapa
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,1.6667,2.4074,2.0000,1.9998,Dapa
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,1.2500,1.3158,1.0015,Dapa
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0059,Dapa
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0516,0.0359,0.0032,0.0,Dapa
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Dapa
36,Emergency Infrastructure,-,-,-,0.0397,0.0000,0.4976,0.0702,0.2718,0.4105,Dapa
37,Utilities,-,-,-,0.9722,0.0000,1.8770,1.2554,1.2719,1.501,Dapa
38,Employed Population,-,-,-,0.3824,0.0000,0.0000,0.0000,0.1265,0.0326,Dapa
39,Sanitary System,-,-,-,0.0685,0.0000,2.0485,1.4968,0.6251,1.0,Dapa
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Dapa
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Dapa
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Dapa
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0345,Dapa
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Dapa
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Dapa
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0012,Dapa
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Dapa
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Dapa
49,New Technology,-,-,-,-,-,-,-,-,0.0,Dapa
