,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2060,0.2146,0.0006,0.0033,0.0047,0.0079,0.0044,0.0008,Kapangan
1,Local Economy Growth,-,0.2756,0.0848,0.0041,0.0031,0.0012,1.0264,0.0014,0.0004,Kapangan
2,Active Establishments in the Locality,-,-,-,0.3921,0.0040,0.2838,0.3122,0.4054,0.3278,Kapangan
3,Safety Compliant Business,-,-,-,0.2858,0.1600,0.2946,0.2897,0.2639,0.1941,Kapangan
4,Employment Generation,-,0.7582,0.2245,0.1869,0.0751,0.1492,0.1292,0.1419,0.1764,Kapangan
5,Cost of Living,-,3.4188,2.7500,1.8103,2.0833,2.0000,2.0313,1.5625,1.9986,Kapangan
6,Cost of Doing Business,-,3.0586,3.6107,1.1113,2.0792,1.9858,2.2074,2.2732,1.9151,Kapangan
7,Financial Deepening,-,0.6356,0.6944,0.1587,0.0839,0.0576,0.1715,0.2327,0.0594,Kapangan
8,Productivity,-,0.0098,0.0049,0.0006,0.0027,0.1013,0.0865,0.1097,0.0963,Kapangan
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0188,0.0000,0.0296,Kapangan
10,Compliance to National Directives,-,3.3333,2.9966,2.3684,0.0000,2.4988,2.4286,2.3571,1.8077,Kapangan
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.6250,0.0000,2.5000,2.5000,2.5000,1.9981,Kapangan
12,Compliance to ARTA Citizens Charter,-,2.3892,2.1078,2.3412,0.0000,2.2923,2.4765,1.8665,2.0,Kapangan
13,Capacity to Generate Local Resource,-,0.9507,0.9655,0.7289,0.0000,0.0357,0.0244,0.0154,0.0149,Kapangan
14,Capacity of Health Services,-,0.1079,0.1674,0.1395,0.0000,0.0712,0.0854,0.0795,0.0845,Kapangan
15,Capacity of School Services,-,0.2237,0.4977,0.1987,0.0000,0.2676,0.0427,0.0310,0.025,Kapangan
16,Recognition of Performance,-,0.6944,0.2381,0.1987,0.0000,0.1716,0.2943,0.0000,0.0917,Kapangan
17,Getting Business Permits,-,-,0.0000,1.5411,0.0000,2.4374,1.6541,1.5529,1.0,Kapangan
18,Peace and Order,-,0.1987,0.2809,0.3156,0.0000,0.3111,0.4592,0.1909,0.0003,Kapangan
19,Social Protection,-,-,0.0424,0.5208,0.0000,0.5884,0.4540,0.1195,0.6093,Kapangan
20,Road Network,-,0.0001,0.0045,0.0012,0.0000,0.0765,0.0003,0.0854,0.0003,Kapangan
21,Distance to Ports,-,2.2161,3.0692,0.0000,0.0000,2.2410,2.1670,2.2288,1.8895,Kapangan
22,Availability of Basic Utilities,-,2.4965,2.5000,1.2500,0.0000,2.0542,2.2375,1.4699,0.2957,Kapangan
23,Transportation Vehicles,-,0.0550,0.0252,0.0182,0.0000,0.0039,0.0026,0.0112,0.0026,Kapangan
24,Education,-,0.2402,0.2374,0.1673,0.0000,0.0335,0.0379,0.0423,0.0796,Kapangan
25,Health,-,0.4909,0.4858,0.3320,0.0000,0.1996,0.1734,0.1563,0.1054,Kapangan
26,LGU Investment,-,0.7434,0.5489,0.1687,0.0000,0.0762,0.0575,0.1063,0.0002,Kapangan
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Kapangan
28,Information Technology Capacity,-,0.5299,0.4286,0.3175,0.0000,0.3388,0.2083,0.5978,0.1304,Kapangan
29,Financial Technology Capacity,-,0.0000,0.7143,0.1563,0.0000,0.0543,0.1563,0.0893,0.0486,Kapangan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.3333,2.3000,1.9459,Kapangan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.4559,1.9993,Kapangan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2582,1.002,Kapangan
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2500,1.0909,Kapangan
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1200,0.0413,0.0022,0.0,Kapangan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Kapangan
36,Emergency Infrastructure,-,-,-,0.4475,0.0000,0.4779,0.4949,0.2644,0.3827,Kapangan
37,Utilities,-,-,-,0.2816,0.0000,1.8698,1.8654,1.2735,1.4996,Kapangan
38,Employed Population,-,-,-,0.1790,0.0000,0.0244,0.0292,0.0584,0.0113,Kapangan
39,Sanitary System,-,-,-,1.0000,0.0000,1.0000,1.0000,1.2500,1.0,Kapangan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Kapangan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Kapangan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Kapangan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0017,Kapangan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Kapangan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0652,Kapangan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Kapangan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Kapangan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Kapangan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Kapangan
