,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,-,0.0004,Siasi
1,Local Economy Growth,-,-,-,-,-,-,-,-,0.0,Siasi
2,Active Establishments in the Locality,-,-,-,-,-,-,-,-,0.0692,Siasi
3,Safety Compliant Business,-,-,-,-,-,-,-,-,0.0001,Siasi
4,Employment Generation,-,-,-,-,-,-,-,-,0.031,Siasi
5,Cost of Living,-,-,-,-,-,-,-,-,1.8125,Siasi
6,Cost of Doing Business,-,-,-,-,-,-,-,-,0.3289,Siasi
7,Financial Deepening,-,-,-,-,-,-,-,-,0.0157,Siasi
8,Productivity,-,-,-,-,-,-,-,-,0.0,Siasi
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,-,0.0,Siasi
10,Compliance to National Directives,-,-,-,-,-,-,-,-,1.9286,Siasi
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,-,0.0,Siasi
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,-,0.0,Siasi
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,-,0.0003,Siasi
14,Capacity of Health Services,-,-,-,-,-,-,-,-,0.0005,Siasi
15,Capacity of School Services,-,-,-,-,-,-,-,-,0.0,Siasi
16,Recognition of Performance,-,-,-,-,-,-,-,-,0.0,Siasi
17,Getting Business Permits,-,-,-,-,-,-,-,-,0.0,Siasi
18,Peace and Order,-,-,-,-,-,-,-,-,0.0,Siasi
19,Social Protection,-,-,-,-,-,-,-,-,0.0,Siasi
20,Road Network,-,-,-,-,-,-,-,-,0.0,Siasi
21,Distance to Ports,-,-,-,-,-,-,-,-,1.3334,Siasi
22,Availability of Basic Utilities,-,-,-,-,-,-,-,-,0.0,Siasi
23,Transportation Vehicles,-,-,-,-,-,-,-,-,0.0144,Siasi
24,Education,-,-,-,-,-,-,-,-,0.0068,Siasi
25,Health,-,-,-,-,-,-,-,-,0.0985,Siasi
26,LGU Investment,-,-,-,-,-,-,-,-,0.0,Siasi
27,Accommodation Capacity,-,-,-,-,-,-,-,-,0.0007,Siasi
28,Information Technology Capacity,-,-,-,-,-,-,-,-,0.0176,Siasi
29,Financial Technology Capacity,-,-,-,-,-,-,-,-,0.0,Siasi
30,Land Use Plan,-,-,-,-,-,-,-,-,0.9545,Siasi
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,-,0.0,Siasi
32,Annual Disaster Drill,-,-,-,-,-,-,-,-,1.002,Siasi
33,Early Warning System,-,-,-,-,-,-,-,-,0.0,Siasi
34,Budget for DRRMP,-,-,-,-,-,-,-,-,0.0,Siasi
35,Local Risk Assessments,-,-,-,-,-,-,-,-,0.0,Siasi
36,Emergency Infrastructure,-,-,-,-,-,-,-,-,0.0023,Siasi
37,Utilities,-,-,-,-,-,-,-,-,0.0004,Siasi
38,Employed Population,-,-,-,-,-,-,-,-,0.0,Siasi
39,Sanitary System,-,-,-,-,-,-,-,-,0.0,Siasi
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Siasi
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Siasi
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Siasi
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Siasi
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Siasi
45,Internet Capability,-,-,-,-,-,-,-,-,0.0095,Siasi
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Siasi
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Siasi
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Siasi
49,New Technology,-,-,-,-,-,-,-,-,0.0,Siasi
