,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0002,0.0594,0.0569,0.0053,0.0706,0.0143,0.0121,0.0590,0.0004,Camalig
1,Local Economy Growth,0.0000,0.0000,0.0623,0.0000,0.1157,0.0016,0.3290,0.0051,0.0,Camalig
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0000,0.1070,0.1106,0.1198,Camalig
3,Safety Compliant Business,-,-,-,0.0000,0.3291,0.2163,0.0851,0.0800,0.0,Camalig
4,Employment Generation,0.0000,0.1476,0.1253,0.0000,0.0000,0.1307,0.0238,0.0364,0.0809,Camalig
5,Cost of Living,3.4962,3.1492,3.5000,1.8581,0.6481,0.2778,1.0345,0.3125,1.851,Camalig
6,Cost of Doing Business,0.7591,2.3373,3.0149,1.9803,1.4557,1.6429,2.0748,1.9200,1.8907,Camalig
7,Financial Deepening,0.1164,0.4374,0.4303,0.2904,0.0663,0.2335,0.1335,0.1220,0.108,Camalig
8,Productivity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0246,0.0868,0.0531,Camalig
9,Presence of Business and Professional Organizations,0.0022,0.0144,0.0093,0.0064,0.0520,0.0340,0.0720,0.1097,0.0089,Camalig
10,Compliance to National Directives,1.3333,1.3333,3.2749,0.0000,0.0000,2.2500,2.3106,2.4405,1.9286,Camalig
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,0.0000,0.0000,1.8750,1.8750,1.8750,1.2564,Camalig
12,Compliance to ARTA Citizens Charter,-,2.4329,1.9462,2.1005,0.0000,2.2784,2.4017,1.6025,2.0,Camalig
13,Capacity to Generate Local Resource,1.3425,1.4381,0.2946,0.2320,0.0000,0.1405,0.1410,0.0139,0.0046,Camalig
14,Capacity of Health Services,0.0000,0.1045,0.1243,0.0751,0.0000,0.1269,0.0887,0.0440,0.0016,Camalig
15,Capacity of School Services,0.0806,0.7895,0.6614,0.2047,0.0000,0.4549,0.1641,0.0405,0.0347,Camalig
16,Recognition of Performance,0.4762,0.3175,0.8658,0.2047,0.0000,0.2507,0.0149,0.1048,0.0769,Camalig
17,Getting Business Permits,-,-,1.1111,1.2950,0.0000,2.4332,2.4374,2.4543,1.5,Camalig
18,Peace and Order,0.5430,0.0599,0.0413,0.3390,0.0000,0.0479,0.0850,0.0602,0.0001,Camalig
19,Social Protection,-,-,0.1312,0.1049,0.0000,0.2454,0.1038,0.0836,0.0012,Camalig
20,Road Network,0.0000,0.0016,0.0017,0.0012,0.0000,0.0170,0.0001,0.0295,0.0,Camalig
21,Distance to Ports,0.0000,1.0861,3.1994,2.4084,0.0000,2.4471,2.4332,2.3796,1.8901,Camalig
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.1623,2.1625,2.1589,0.0039,Camalig
23,Transportation Vehicles,0.0282,0.0589,0.1011,0.0543,0.0000,0.0117,0.0172,0.0099,0.0096,Camalig
24,Education,0.1250,0.1890,0.0616,0.0662,0.0000,0.0685,0.0627,0.1093,0.1235,Camalig
25,Health,0.0000,0.0768,0.0786,0.1071,0.0000,0.1375,0.1738,0.2016,0.2134,Camalig
26,LGU Investment,0.3704,0.9454,1.3187,0.5874,0.0000,0.2918,0.1909,0.0260,0.0014,Camalig
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0061,0.0000,0.0017,0.0021,0.0115,0.0099,Camalig
28,Information Technology Capacity,0.5834,0.2489,0.6522,0.3569,0.0000,0.2387,0.2397,0.3182,0.0176,Camalig
29,Financial Technology Capacity,0.0457,0.0767,0.0710,0.0497,0.0000,0.0456,0.0436,0.0676,0.0259,Camalig
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4744,2.4744,2.4773,1.9697,Camalig
31,Disaster Risk Reduction Plan,-,-,-,0.5000,0.0000,2.3611,2.3611,2.4737,1.9995,Camalig
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,1.2500,1.2583,1.008,Camalig
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2518,1.0037,Camalig
34,Budget for DRRMP,-,-,-,0.0013,0.0000,0.1788,0.1208,0.0215,0.0,Camalig
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Camalig
36,Emergency Infrastructure,-,-,-,0.8463,0.0000,0.4531,0.4571,0.2410,0.3535,Camalig
37,Utilities,-,-,-,0.9816,0.0000,1.8759,1.8765,1.2514,1.517,Camalig
38,Employed Population,-,-,-,0.0012,0.0000,0.0010,0.0009,0.0100,0.0027,Camalig
39,Sanitary System,-,-,-,1.1633,0.0000,2.0010,1.9907,0.6253,1.5002,Camalig
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Camalig
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Camalig
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Camalig
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0165,Camalig
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Camalig
45,Internet Capability,-,-,-,-,-,-,-,-,1.0238,Camalig
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Camalig
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Camalig
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Camalig
49,New Technology,-,-,-,-,-,-,-,-,0.003,Camalig
