,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0875,0.0517,0.0149,0.0024,0.0053,0.0194,0.0085,Guiuan
1,Local Economy Growth,-,-,0.0000,0.0109,0.0112,0.0000,0.3306,0.0024,0.0,Guiuan
2,Active Establishments in the Locality,-,-,-,0.0214,0.1768,0.0943,0.1249,0.2944,0.234,Guiuan
3,Safety Compliant Business,-,-,-,0.1072,0.0000,0.1363,0.1149,0.0867,0.0,Guiuan
4,Employment Generation,-,-,0.0540,0.0601,0.0189,0.0382,0.0296,0.0885,0.078,Guiuan
5,Cost of Living,-,-,2.5833,1.7568,1.8981,0.3571,1.2069,2.0938,1.7885,Guiuan
6,Cost of Doing Business,-,-,2.4155,1.8854,1.4881,1.5775,1.6468,2.3349,1.8603,Guiuan
7,Financial Deepening,-,-,0.8832,0.6692,0.0350,0.2891,0.3012,0.2842,0.1886,Guiuan
8,Productivity,-,-,0.0035,0.0115,0.0199,0.0005,0.0126,0.0896,0.0623,Guiuan
9,Presence of Business and Professional Organizations,-,-,0.0062,0.0043,0.0000,0.0021,0.0045,0.2300,0.0017,Guiuan
10,Compliance to National Directives,-,-,3.3041,2.4038,0.0000,2.4000,2.4242,2.2619,1.8214,Guiuan
11,Presence of Investment Promotion Unit,-,-,3.3333,2.5000,0.0000,2.5000,2.5000,1.2500,1.6667,Guiuan
12,Compliance to ARTA Citizens Charter,-,-,1.1272,2.2146,0.0000,2.2670,2.3256,1.6025,2.0,Guiuan
13,Capacity to Generate Local Resource,-,-,0.9773,0.0000,0.0000,0.0237,0.1270,0.0064,0.005,Guiuan
14,Capacity of Health Services,-,-,0.1744,0.1019,0.0000,0.0754,0.0629,0.1818,0.0044,Guiuan
15,Capacity of School Services,-,-,0.4761,0.1138,0.0000,0.1821,0.1211,0.0754,0.0195,Guiuan
16,Recognition of Performance,-,-,0.0000,0.1138,0.0000,0.4062,0.2087,0.0735,0.3659,Guiuan
17,Getting Business Permits,-,-,0.0000,1.2317,0.0000,1.6038,2.4079,1.5140,1.5,Guiuan
18,Peace and Order,-,-,0.0662,0.4302,0.0000,0.0144,0.0192,0.0354,0.0001,Guiuan
19,Social Protection,-,-,0.0000,0.1966,0.0000,0.2008,0.2035,0.3365,0.0,Guiuan
20,Road Network,-,-,0.0001,0.0000,0.0000,0.0227,0.0018,0.0398,0.0002,Guiuan
21,Distance to Ports,-,-,3.3193,2.4933,0.0000,2.4977,2.4962,2.4959,1.9964,Guiuan
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.0185,1.2500,2.2282,0.0669,Guiuan
23,Transportation Vehicles,-,-,0.0324,0.1021,0.0000,0.0185,0.1086,0.0198,0.0169,Guiuan
24,Education,-,-,0.0828,0.4790,0.0000,0.0733,0.2465,0.1488,0.1065,Guiuan
25,Health,-,-,0.0129,0.0224,0.0000,0.1430,0.1510,0.3038,0.2401,Guiuan
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.2069,0.1135,0.0121,0.0009,Guiuan
27,Accommodation Capacity,-,-,0.0485,0.0153,0.0000,0.2241,0.2532,0.0854,0.0659,Guiuan
28,Information Technology Capacity,-,-,0.5411,0.2841,0.0000,0.1619,0.1753,0.2727,0.0529,Guiuan
29,Financial Technology Capacity,-,-,0.1042,0.0694,0.0000,0.1343,0.0781,0.0977,0.0431,Guiuan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9394,Guiuan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.4737,1.9993,Guiuan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.0833,0.0000,1.01,Guiuan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2610,1.0087,Guiuan
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1460,0.1040,0.0277,0.0,Guiuan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Guiuan
36,Emergency Infrastructure,-,-,-,0.8681,0.0000,0.5464,0.5304,0.2688,0.4357,Guiuan
37,Utilities,-,-,-,0.9722,0.0000,1.8777,1.8783,1.2506,1.5042,Guiuan
38,Employed Population,-,-,-,0.0000,0.0000,0.0029,0.0028,0.0033,0.0024,Guiuan
39,Sanitary System,-,-,-,1.1000,0.0000,1.9948,1.9978,1.8751,1.5002,Guiuan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Guiuan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Guiuan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Guiuan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0079,Guiuan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Guiuan
45,Internet Capability,-,-,-,-,-,-,-,-,0.0286,Guiuan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Guiuan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Guiuan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Guiuan
49,New Technology,-,-,-,-,-,-,-,-,0.002,Guiuan
