,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0772,0.0864,0.0032,1.8263,0.0241,0.0613,0.0345,0.0037,Pura
1,Local Economy Growth,-,0.2126,0.0935,0.0040,0.2283,0.0018,1.0293,0.0008,0.0003,Pura
2,Active Establishments in the Locality,-,-,-,0.0000,0.0492,0.1193,0.1668,0.1813,0.1409,Pura
3,Safety Compliant Business,-,-,-,0.1566,1.3524,0.1490,0.1577,0.1355,0.1135,Pura
4,Employment Generation,-,0.5289,0.1771,0.1771,1.1358,0.1292,0.1404,0.1575,0.1506,Pura
5,Cost of Living,-,2.5641,2.1667,1.5948,1.8056,1.5000,0.6250,0.2500,1.9995,Pura
6,Cost of Doing Business,-,0.2735,1.1654,1.5866,1.5293,1.9442,2.0538,2.0581,1.891,Pura
7,Financial Deepening,-,0.2119,0.3086,0.0926,0.8054,0.1024,0.2116,0.2635,0.0954,Pura
8,Productivity,-,0.0858,0.0272,0.0027,0.1239,0.1153,0.1419,0.1431,0.0751,Pura
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0098,0.0009,0.0034,0.0030,0.0011,Pura
10,Compliance to National Directives,-,3.3333,3.2323,2.3026,0.0000,2.4988,2.4286,2.3571,1.8077,Pura
11,Presence of Investment Promotion Unit,-,2.5000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9997,Pura
12,Compliance to ARTA Citizens Charter,-,2.1379,1.5598,2.3444,0.0000,2.2900,2.4961,2.0079,2.0,Pura
13,Capacity to Generate Local Resource,-,0.0834,0.2006,0.0336,0.0000,0.0941,0.2273,0.0319,0.1246,Pura
14,Capacity of Health Services,-,0.0600,0.0869,0.0552,0.0000,0.0430,0.0423,0.0469,0.0193,Pura
15,Capacity of School Services,-,0.2879,0.0000,0.2017,0.0000,0.3257,0.0498,0.0474,0.0077,Pura
16,Recognition of Performance,-,0.0000,0.4135,0.2017,0.0000,0.5290,0.2332,0.1612,0.2814,Pura
17,Getting Business Permits,-,-,0.0000,1.5459,0.0000,1.5972,2.4903,1.8655,2.0,Pura
18,Peace and Order,-,0.3016,0.2645,0.3358,0.0000,0.3341,0.4082,0.0985,0.0002,Pura
19,Social Protection,-,-,0.0588,0.2585,0.0000,0.5940,0.4902,0.0842,1.1756,Pura
20,Road Network,-,0.0004,0.0063,0.0044,0.0000,0.0167,0.0005,0.0112,0.0025,Pura
21,Distance to Ports,-,2.7528,2.0565,1.6216,0.0000,2.2674,2.1674,2.3417,1.8877,Pura
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.1125,1.9449,2.3443,0.4476,Pura
23,Transportation Vehicles,-,0.2135,0.1091,0.0715,0.0000,0.0153,0.0199,0.0448,0.0022,Pura
24,Education,-,0.3321,0.1835,0.2100,0.0000,0.0501,0.0345,0.0446,0.0533,Pura
25,Health,-,0.3829,0.1212,0.0278,0.0000,0.1927,0.1701,0.2259,0.1597,Pura
26,LGU Investment,-,0.2071,0.5738,0.1461,0.0000,0.0702,0.0688,0.0985,0.0018,Pura
27,Accommodation Capacity,-,0.0333,0.0505,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Pura
28,Information Technology Capacity,-,0.4466,1.2275,0.7540,0.0000,0.4388,0.8102,0.2717,0.3478,Pura
29,Financial Technology Capacity,-,0.0000,0.0000,0.1563,0.0000,0.0543,0.0000,0.0000,0.1095,Pura
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.3857,1.8784,Pura
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4853,1.9993,Pura
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.001,Pura
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pura
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1001,0.0391,0.0021,0.0,Pura
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pura
36,Emergency Infrastructure,-,-,-,0.8902,0.0000,0.4779,0.6450,0.3078,0.4528,Pura
37,Utilities,-,-,-,1.0466,0.0000,1.8837,1.8783,1.2728,1.5026,Pura
38,Employed Population,-,-,-,0.1836,0.0000,0.0207,0.0160,0.0148,0.0113,Pura
39,Sanitary System,-,-,-,1.0981,0.0000,1.4520,1.4108,1.8751,1.5,Pura
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0036,Pura
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pura
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pura
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Pura
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Pura
45,Internet Capability,-,-,-,-,-,-,-,-,1.1739,Pura
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0315,Pura
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Pura
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Pura
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pura
