,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0004,0.0017,0.0026,0.0361,0.1838,0.008,Pilar (AA)
1,Local Economy Growth,-,-,-,0.0024,0.0019,0.0013,0.0335,0.0286,0.0,Pilar (AA)
2,Active Establishments in the Locality,-,-,-,0.1853,0.0019,0.1238,0.3047,0.6342,0.3715,Pilar (AA)
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0000,0.0000,0.3464,0.2368,Pilar (AA)
4,Employment Generation,-,-,-,0.1172,0.0461,0.1067,0.3857,0.3099,0.2397,Pilar (AA)
5,Cost of Living,-,-,-,1.1638,1.9444,2.2500,0.6967,1.6250,1.8421,Pilar (AA)
6,Cost of Doing Business,-,-,-,1.8232,1.7008,1.9659,2.1885,2.0358,0.6653,Pilar (AA)
7,Financial Deepening,-,-,-,0.0265,0.0042,0.0063,0.0521,0.0444,0.0902,Pilar (AA)
8,Productivity,-,-,-,0.0006,0.0025,0.0676,0.2457,0.0952,0.1408,Pilar (AA)
9,Presence of Business and Professional Organizations,-,-,-,0.0020,0.0000,0.0000,0.0000,0.0153,0.0422,Pilar (AA)
10,Compliance to National Directives,-,-,-,2.3684,0.0000,2.4994,2.4653,2.2619,1.9545,Pilar (AA)
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,1.9997,Pilar (AA)
12,Compliance to ARTA Citizens Charter,-,-,-,2.3461,0.0000,1.8366,2.4149,2.0627,2.0,Pilar (AA)
13,Capacity to Generate Local Resource,-,-,-,0.8579,0.0000,0.0156,0.0302,0.0770,0.0472,Pilar (AA)
14,Capacity of Health Services,-,-,-,0.0407,0.0000,0.0211,0.1572,0.0391,0.0002,Pilar (AA)
15,Capacity of School Services,-,-,-,0.1035,0.0000,0.1721,0.1326,0.0378,0.028,Pilar (AA)
16,Recognition of Performance,-,-,-,0.1035,0.0000,0.0000,0.0000,0.0863,0.0625,Pilar (AA)
17,Getting Business Permits,-,-,-,1.5446,0.0000,1.6032,1.6314,1.5420,0.5,Pilar (AA)
18,Peace and Order,-,-,-,0.2609,0.0000,0.2074,0.4825,0.2917,0.1211,Pilar (AA)
19,Social Protection,-,-,-,0.2044,0.0000,0.2419,0.0760,0.4399,0.0724,Pilar (AA)
20,Road Network,-,-,-,0.0005,0.0000,0.0352,0.0041,0.0275,0.0,Pilar (AA)
21,Distance to Ports,-,-,-,2.2664,0.0000,2.1196,2.0896,1.8476,1.347,Pilar (AA)
22,Availability of Basic Utilities,-,-,-,1.5104,0.0000,1.8490,2.3438,1.9534,0.3746,Pilar (AA)
23,Transportation Vehicles,-,-,-,0.0108,0.0000,0.0006,0.0025,0.0195,0.0,Pilar (AA)
24,Education,-,-,-,0.0886,0.0000,0.0423,0.1112,0.1907,0.0773,Pilar (AA)
25,Health,-,-,-,0.0437,0.0000,0.0100,0.0031,0.0817,0.0083,Pilar (AA)
26,LGU Investment,-,-,-,0.4397,0.0000,0.0440,0.0305,1.2502,0.0,Pilar (AA)
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Pilar (AA)
28,Information Technology Capacity,-,-,-,0.2579,0.0000,0.0333,0.1042,0.3571,0.25,Pilar (AA)
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Pilar (AA)
30,Land Use Plan,-,-,-,1.8750,0.0000,1.9872,2.5000,2.5000,1.9861,Pilar (AA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9998,Pilar (AA)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2588,1.0,Pilar (AA)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.6288,1.0,Pilar (AA)
34,Budget for DRRMP,-,-,-,0.0004,0.0000,0.0742,0.0373,0.0007,0.0,Pilar (AA)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,2.5000,2.5000,2.0,Pilar (AA)
36,Emergency Infrastructure,-,-,-,0.8761,0.0000,0.4360,0.4715,0.2253,0.0175,Pilar (AA)
37,Utilities,-,-,-,0.9918,0.0000,1.8713,1.8137,1.2497,1.0067,Pilar (AA)
38,Employed Population,-,-,-,0.0281,0.0000,0.1158,0.2669,0.2518,0.0,Pilar (AA)
39,Sanitary System,-,-,-,1.0000,0.0000,1.0000,1.0004,1.8752,1.5,Pilar (AA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,Pilar (AA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Pilar (AA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pilar (AA)
