,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.2431,0.0000,0.0025,0.0131,0.0241,0.0182,0.0038,Santa Maria (LA)
1,Local Economy Growth,-,-,0.1143,0.0000,0.0000,0.0065,1.0264,0.0012,0.0007,Santa Maria (LA)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0043,0.3112,0.2811,0.3477,0.0,Santa Maria (LA)
3,Safety Compliant Business,-,-,-,0.1314,0.1212,0.4791,0.3864,0.2532,0.2448,Santa Maria (LA)
4,Employment Generation,-,-,0.1662,0.0000,0.0685,0.1326,0.0395,0.1277,0.2178,Santa Maria (LA)
5,Cost of Living,-,-,3.5000,1.9397,1.8981,1.7500,1.6146,1.3750,1.9995,Santa Maria (LA)
6,Cost of Doing Business,-,-,3.5209,1.4921,2.1049,2.0519,2.2908,2.2052,1.8508,Santa Maria (LA)
7,Financial Deepening,-,-,0.3858,0.1323,0.0419,0.0578,0.1604,0.2062,0.1393,Santa Maria (LA)
8,Productivity,-,-,0.0062,0.0000,0.0038,0.1059,0.0281,0.1064,0.0833,Santa Maria (LA)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0010,0.1005,0.1139,0.1523,0.0046,0.1015,Santa Maria (LA)
10,Compliance to National Directives,-,-,2.0202,0.0000,0.0000,1.2463,2.5000,2.4643,1.9231,Santa Maria (LA)
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,1.8750,1.8750,2.5000,1.9997,Santa Maria (LA)
12,Compliance to ARTA Citizens Charter,-,-,2.7448,2.3640,0.0000,2.4557,2.4558,2.4001,2.0,Santa Maria (LA)
13,Capacity to Generate Local Resource,-,-,1.5550,1.1461,0.0000,0.1160,0.6103,0.8706,0.8081,Santa Maria (LA)
14,Capacity of Health Services,-,-,0.1119,0.1206,0.0000,0.1011,0.1038,0.1413,0.047,Santa Maria (LA)
15,Capacity of School Services,-,-,0.3457,0.0854,0.0000,0.4068,0.0998,0.0650,0.025,Santa Maria (LA)
16,Recognition of Performance,-,-,0.4135,0.0854,0.0000,0.4943,0.1902,0.0720,0.0954,Santa Maria (LA)
17,Getting Business Permits,-,-,0.0000,1.6065,0.0000,2.2705,2.3559,2.4902,2.0,Santa Maria (LA)
18,Peace and Order,-,-,0.1394,0.3799,0.0000,0.2650,0.3699,0.1232,0.0001,Santa Maria (LA)
19,Social Protection,-,-,0.0772,0.6005,0.0000,0.8545,1.0315,0.1886,0.8788,Santa Maria (LA)
20,Road Network,-,-,0.0047,0.0000,0.0000,0.0720,0.0009,0.0610,0.0,Santa Maria (LA)
21,Distance to Ports,-,-,0.0000,0.0000,0.0000,2.2878,2.1910,2.2738,1.9416,Santa Maria (LA)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.1125,1.9688,2.2188,0.4311,Santa Maria (LA)
23,Transportation Vehicles,-,-,0.1509,0.0982,0.0000,0.0106,0.0363,0.0742,0.0048,Santa Maria (LA)
24,Education,-,-,0.1585,0.1977,0.0000,0.0875,0.0516,0.1205,0.1204,Santa Maria (LA)
25,Health,-,-,0.1042,0.2202,0.0000,0.1224,0.0187,0.1065,0.1278,Santa Maria (LA)
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0813,0.0447,0.1139,0.0002,Santa Maria (LA)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0413,Santa Maria (LA)
28,Information Technology Capacity,-,-,1.1534,0.5754,0.0000,0.4888,0.8426,0.5978,0.3478,Santa Maria (LA)
29,Financial Technology Capacity,-,-,0.3333,0.2500,0.0000,0.3125,0.2500,0.1389,0.1395,Santa Maria (LA)
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4231,2.4872,2.4000,1.8784,Santa Maria (LA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.0370,2.5000,2.5000,1.9995,Santa Maria (LA)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2582,1.001,Santa Maria (LA)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2948,1.1107,Santa Maria (LA)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1536,0.0529,0.0024,0.0,Santa Maria (LA)
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Santa Maria (LA)
36,Emergency Infrastructure,-,-,-,0.8966,0.0000,0.7058,0.2871,0.5397,0.5206,Santa Maria (LA)
37,Utilities,-,-,-,0.7370,0.0000,1.8825,1.8792,1.2782,1.5022,Santa Maria (LA)
38,Employed Population,-,-,-,0.0000,0.0000,0.0853,0.0019,0.1308,0.0371,Santa Maria (LA)
39,Sanitary System,-,-,-,1.5772,0.0000,1.4913,1.0000,1.2501,1.5,Santa Maria (LA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.5478,Santa Maria (LA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0003,Santa Maria (LA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.2579,Santa Maria (LA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0086,Santa Maria (LA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Santa Maria (LA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1739,Santa Maria (LA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0197,Santa Maria (LA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santa Maria (LA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Santa Maria (LA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santa Maria (LA)
