,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.3515,0.0035,0.0150,0.0230,0.0643,0.0283,0.0038,Bangar
1,Local Economy Growth,-,-,0.0857,0.0035,0.0011,0.0010,1.0329,0.0008,0.0003,Bangar
2,Active Establishments in the Locality,-,-,-,0.0000,0.0108,0.6767,0.8960,1.2911,0.946,Bangar
3,Safety Compliant Business,-,-,-,0.7454,0.3986,0.8019,0.8073,0.7356,0.5194,Bangar
4,Employment Generation,-,-,0.5272,0.0605,0.1679,0.6439,0.4121,0.4221,0.1445,Bangar
5,Cost of Living,-,-,3.0000,1.4224,1.8981,2.0000,1.8750,1.6250,1.9994,Bangar
6,Cost of Doing Business,-,-,2.4001,1.7121,1.7168,1.8035,2.3237,2.4049,1.9099,Bangar
7,Financial Deepening,-,-,0.5401,0.0661,0.0629,0.2484,0.3445,0.5526,0.1795,Bangar
8,Productivity,-,-,0.0143,0.0000,0.0100,0.4726,0.2519,0.2843,0.0379,Bangar
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0010,0.0000,0.0028,0.0047,0.0091,0.0085,Bangar
10,Compliance to National Directives,-,-,0.2222,2.4013,0.0000,2.4988,2.4286,2.4643,2.0,Bangar
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9997,Bangar
12,Compliance to ARTA Citizens Charter,-,-,1.5375,2.2935,0.0000,2.3725,2.4954,2.3439,2.0,Bangar
13,Capacity to Generate Local Resource,-,-,1.7251,0.5172,0.0000,0.0930,0.3670,0.1008,0.1143,Bangar
14,Capacity of Health Services,-,-,0.0000,0.0000,0.0000,0.0433,0.0471,0.0711,0.0336,Bangar
15,Capacity of School Services,-,-,0.0000,0.0000,0.0000,0.5226,0.0983,0.1749,0.0119,Bangar
16,Recognition of Performance,-,-,0.3258,0.0000,0.0000,0.0245,0.0638,0.6294,0.2528,Bangar
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,1.6088,2.4938,1.8654,2.0,Bangar
18,Peace and Order,-,-,0.2111,0.2044,0.0000,0.2880,0.3189,0.1047,0.0001,Bangar
19,Social Protection,-,-,0.0796,1.6675,0.0000,1.6079,0.7215,0.2384,0.4257,Bangar
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0190,0.0004,0.0145,0.0001,Bangar
21,Distance to Ports,-,-,3.1248,2.4029,0.0000,2.3377,2.3184,1.8546,1.9346,Bangar
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,1.2500,1.0000,1.2500,0.2232,Bangar
23,Transportation Vehicles,-,-,0.0022,0.1896,0.0000,0.0296,0.0970,0.2055,0.0234,Bangar
24,Education,-,-,0.1684,0.2050,0.0000,0.1136,0.0721,0.1498,0.215,Bangar
25,Health,-,-,0.0561,0.1116,0.0000,0.0896,0.1227,0.1336,0.0944,Bangar
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0981,0.0645,0.1721,0.0004,Bangar
27,Accommodation Capacity,-,-,0.0505,0.0000,0.0000,0.0000,0.0000,0.0138,0.0893,Bangar
28,Information Technology Capacity,-,-,0.6138,0.5159,0.0000,0.4097,0.5463,0.5978,0.4348,Bangar
29,Financial Technology Capacity,-,-,0.6667,0.5000,0.0000,0.3668,0.4063,0.1587,0.1364,Bangar
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.5000,1.9865,Bangar
31,Disaster Risk Reduction Plan,-,-,-,1.0000,0.0000,2.4537,2.5000,2.5000,1.9998,Bangar
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2664,1.002,Bangar
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0119,Bangar
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1396,0.0677,0.0025,0.0,Bangar
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bangar
36,Emergency Infrastructure,-,-,-,0.0000,0.0000,0.5151,0.5503,0.3216,0.3699,Bangar
37,Utilities,-,-,-,0.0000,0.0000,1.8835,1.8753,1.2711,1.5014,Bangar
38,Employed Population,-,-,-,0.0943,0.0000,0.1000,0.3193,0.3812,0.0108,Bangar
39,Sanitary System,-,-,-,0.6667,0.0000,2.1088,1.9965,1.8752,1.5001,Bangar
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Bangar
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bangar
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bangar
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.2,Bangar
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bangar
45,Internet Capability,-,-,-,-,-,-,-,-,1.2174,Bangar
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Bangar
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bangar
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Bangar
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bangar
