,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2246,0.3552,0.2054,0.1323,0.3873,0.2098,0.1320,0.4952,0.1843,Calaca
1,Local Economy Growth,0.2838,0.2913,0.1039,0.0011,0.0079,0.0163,0.3294,0.0025,0.0,Calaca
2,Active Establishments in the Locality,-,-,-,0.0029,0.2759,0.1449,0.2136,0.2566,0.0,Calaca
3,Safety Compliant Business,-,-,-,0.3798,0.4223,0.1531,0.1536,0.1659,0.0,Calaca
4,Employment Generation,0.5043,0.2330,0.1607,0.1419,0.1338,0.1921,0.1742,0.2573,0.1749,Calaca
5,Cost of Living,2.8257,2.7132,3.2500,1.9595,1.2963,1.3095,0.8190,1.4688,1.8269,Calaca
6,Cost of Doing Business,2.0530,2.7332,2.5479,2.1571,1.9964,2.0140,2.1546,2.1331,1.8466,Calaca
7,Financial Deepening,0.4655,0.4604,0.4076,0.3030,0.0405,0.2995,0.2756,0.2368,0.2915,Calaca
8,Productivity,0.0047,0.0017,0.0320,0.1756,0.0460,0.0168,0.2210,0.6501,0.3356,Calaca
9,Presence of Business and Professional Organizations,0.0022,0.0096,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,Calaca
10,Compliance to National Directives,1.6667,2.5000,2.3275,2.4038,0.0000,2.2500,2.3106,2.0833,1.7857,Calaca
11,Presence of Investment Promotion Unit,0.0000,0.0000,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9744,Calaca
12,Compliance to ARTA Citizens Charter,-,2.7726,2.0398,2.1915,0.0000,2.3339,2.4320,1.6799,1.0,Calaca
13,Capacity to Generate Local Resource,0.0000,0.0000,1.7566,1.4110,0.0000,1.9776,1.1877,0.3194,0.0835,Calaca
14,Capacity of Health Services,0.0322,0.0731,0.0730,0.1098,0.0000,0.1651,0.1460,0.1548,0.002,Calaca
15,Capacity of School Services,0.0000,0.4335,0.3741,0.2123,0.0000,0.3448,0.1524,0.0498,0.0018,Calaca
16,Recognition of Performance,0.0000,0.0794,0.0000,0.2123,0.0000,0.1317,0.0913,0.0919,0.2986,Calaca
17,Getting Business Permits,-,-,1.1111,2.2826,0.0000,2.4823,2.4079,1.8291,0.5,Calaca
18,Peace and Order,0.4395,0.0466,0.0522,0.3345,0.0000,0.0395,0.0347,0.0472,0.0527,Calaca
19,Social Protection,-,-,0.3409,0.2698,0.0000,0.4763,0.6772,0.4925,0.0014,Calaca
20,Road Network,0.0000,0.0034,0.0036,0.0025,0.0000,0.0170,0.0003,0.0248,0.0012,Calaca
21,Distance to Ports,1.0977,2.9359,2.7277,2.0870,0.0000,2.2014,2.4051,2.2756,1.7377,Calaca
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.4999,0.1101,Calaca
23,Transportation Vehicles,0.0598,0.0889,0.1429,0.0838,0.0000,0.0119,0.0158,0.0104,0.0236,Calaca
24,Education,0.0000,0.6280,0.0935,0.1078,0.0000,0.1011,0.0728,0.0426,0.0692,Calaca
25,Health,0.0557,0.0469,0.1886,0.1712,0.0000,0.1246,0.1164,0.1329,0.1659,Calaca
26,LGU Investment,1.1960,1.7071,1.1375,1.3828,0.0000,0.9812,0.5860,0.1722,0.0043,Calaca
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0,Calaca
28,Information Technology Capacity,0.0000,0.4977,0.7633,0.5320,0.0000,0.3405,0.3042,0.2727,0.0,Calaca
29,Financial Technology Capacity,0.0388,0.0397,0.0000,0.1064,0.0000,0.1202,0.0721,0.0962,0.0345,Calaca
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4615,2.3409,1.9091,Calaca
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.3611,2.3684,1.9985,Calaca
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.002,Calaca
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2738,1.0062,Calaca
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.5211,0.4430,0.0110,0.0,Calaca
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Calaca
36,Emergency Infrastructure,-,-,-,0.9307,0.0000,0.6345,0.6270,0.3482,0.3922,Calaca
37,Utilities,-,-,-,0.9935,0.0000,1.8803,1.8803,1.2575,1.5036,Calaca
38,Employed Population,-,-,-,0.3310,0.0000,0.0127,0.0156,0.0170,0.0015,Calaca
39,Sanitary System,-,-,-,1.6528,0.0000,2.0230,2.0012,1.8755,1.5005,Calaca
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Calaca
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.023,Calaca
42,STEM graduates,-,-,-,-,-,-,-,-,0.012,Calaca
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0045,Calaca
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Calaca
45,Internet Capability,-,-,-,-,-,-,-,-,1.0048,Calaca
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Calaca
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Calaca
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Calaca
49,New Technology,-,-,-,-,-,-,-,-,0.0,Calaca
