,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2114,0.2516,0.1039,0.0545,0.0639,0.0301,0.0556,0.0345,San Juan (MM)
1,Local Economy Growth,-,1.1092,1.0128,0.2162,0.3406,0.8306,0.9375,0.3560,0.2805,San Juan (MM)
2,Active Establishments in the Locality,-,-,-,0.0689,0.1309,0.1155,0.1564,0.1210,0.0439,San Juan (MM)
3,Safety Compliant Business,-,-,-,0.1854,0.0903,0.1209,0.1702,0.0318,0.7803,San Juan (MM)
4,Employment Generation,-,0.1806,0.1357,0.0719,0.0053,0.0824,0.0464,0.0229,0.0169,San Juan (MM)
5,Cost of Living,-,3.9773,3.0952,2.2222,0.3333,0.9868,1.1719,1.2255,2.0,San Juan (MM)
6,Cost of Doing Business,-,0.0118,2.0368,1.5670,1.4167,1.5716,1.4179,1.2292,1.615,San Juan (MM)
7,Financial Deepening,-,0.3033,0.1267,0.0647,0.1239,0.1135,0.1238,0.1313,0.1302,San Juan (MM)
8,Productivity,-,0.0000,2.8155,0.7040,0.8778,0.0725,0.0536,0.0660,0.0424,San Juan (MM)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0483,0.1309,0.0018,0.0257,0.0249,0.0202,San Juan (MM)
10,Compliance to National Directives,-,3.3333,2.6323,2.4375,2.4219,2.2115,2.2115,1.7857,2.0,San Juan (MM)
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.5556,San Juan (MM)
12,Compliance to ARTA Citizens Charter,-,2.5284,1.4980,2.0458,2.1553,2.0370,2.0864,1.5685,2.0,San Juan (MM)
13,Capacity to Generate Local Resource,-,2.5336,1.3273,1.0693,0.7803,0.1408,0.1491,0.1760,0.2006,San Juan (MM)
14,Capacity of Health Services,-,0.4720,0.2757,0.1914,1.8704,0.0947,0.1434,0.1186,0.8494,San Juan (MM)
15,Capacity of School Services,-,0.6329,1.6808,0.7288,1.4143,0.0302,0.1795,0.0762,0.6085,San Juan (MM)
16,Recognition of Performance,-,0.2778,0.7143,0.7288,0.1786,0.2189,0.1234,0.1719,0.178,San Juan (MM)
17,Getting Business Permits,-,-,1.1870,1.4298,2.2049,2.1875,2.1519,1.3021,2.0,San Juan (MM)
18,Peace and Order,-,2.5439,1.4288,1.3748,1.1125,0.0813,0.0846,0.0524,0.0006,San Juan (MM)
19,Social Protection,-,-,0.0000,0.0730,1.7255,0.0396,0.0574,0.0302,1.0906,San Juan (MM)
