,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.3784,0.2282,0.2218,0.0168,0.0165,0.0117,0.0060,0.0077,0.0062,Umingan
1,Local Economy Growth,0.0651,0.2827,0.0639,0.0019,0.0148,0.0017,0.3296,0.0027,0.0,Umingan
2,Active Establishments in the Locality,-,-,-,0.3911,0.4881,0.2239,0.4138,0.5478,0.4293,Umingan
3,Safety Compliant Business,-,-,-,0.1106,0.1443,0.0963,0.2676,0.2785,0.0,Umingan
4,Employment Generation,0.0000,0.0733,0.0832,0.0427,0.1170,0.1616,0.0886,0.1251,0.1527,Umingan
5,Cost of Living,0.0000,2.8101,3.0833,1.7568,1.8056,0.5159,0.9052,1.3750,1.8683,Umingan
6,Cost of Doing Business,1.1440,3.8093,2.8154,1.9987,2.1483,2.1734,2.3094,2.3753,1.8929,Umingan
7,Financial Deepening,0.4423,0.4834,0.4982,0.3030,0.0515,0.1886,0.1704,0.2422,0.2919,Umingan
8,Productivity,0.0000,0.0033,0.0025,0.0113,0.0010,0.0004,0.0433,0.0508,0.0684,Umingan
9,Presence of Business and Professional Organizations,0.0108,0.0431,0.0278,0.0645,0.0487,0.0255,0.0188,0.0194,0.067,Umingan
10,Compliance to National Directives,3.3333,3.3333,2.2222,1.2500,0.0000,2.4000,2.4242,2.4405,1.9643,Umingan
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,1.2500,0.0000,0.0000,0.0000,2.5000,1.9744,Umingan
12,Compliance to ARTA Citizens Charter,-,2.7819,1.9648,2.1422,0.0000,2.3363,2.4558,2.2364,2.0,Umingan
13,Capacity to Generate Local Resource,0.1379,0.7266,1.8865,0.5388,0.0000,0.0367,0.1518,0.0145,0.0032,Umingan
14,Capacity of Health Services,0.0774,0.0943,0.0965,0.0495,0.0000,0.0881,0.0748,0.4199,0.0016,Umingan
15,Capacity of School Services,0.0000,0.4982,0.4598,0.1627,0.0000,0.3845,0.1475,0.0754,0.0747,Umingan
16,Recognition of Performance,0.2381,0.0000,0.0505,0.1627,0.0000,0.0893,0.0023,0.0156,0.1734,Umingan
17,Getting Business Permits,-,-,1.1111,2.0073,0.0000,1.6038,2.4079,1.8237,1.5,Umingan
18,Peace and Order,0.3118,0.0417,0.0248,0.2221,0.0000,0.0120,0.0216,0.0425,0.0001,Umingan
19,Social Protection,-,-,0.2857,0.5123,0.0000,0.5011,0.2739,0.3938,0.0014,Umingan
20,Road Network,0.0425,0.0006,0.0006,0.0006,0.0000,0.0432,0.0009,0.0607,0.0006,Umingan
21,Distance to Ports,1.6955,2.6836,2.4976,1.9198,0.0000,2.3510,2.3292,2.2108,1.785,Umingan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,1.8402,1.9979,1.9990,0.0168,Umingan
23,Transportation Vehicles,0.0001,0.0698,0.1363,0.0435,0.0000,0.0093,0.0077,0.0126,0.0149,Umingan
24,Education,0.2083,0.3563,0.1162,0.1340,0.0000,0.1405,0.0978,0.0668,0.0869,Umingan
25,Health,0.1553,0.2281,0.3242,0.1821,0.0000,0.2067,0.1568,0.1405,0.1422,Umingan
26,LGU Investment,1.1343,0.6056,0.0000,0.3088,0.0000,0.2517,0.1513,0.0172,0.001,Umingan
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,Umingan
28,Information Technology Capacity,0.2154,0.5757,0.3816,0.3206,0.0000,0.3239,0.4266,0.5909,0.2731,Umingan
29,Financial Technology Capacity,0.0616,0.1164,0.1072,0.0763,0.0000,0.0912,0.1262,0.1262,0.0517,Umingan
30,Land Use Plan,-,-,-,1.2500,0.0000,2.4872,2.4872,2.4318,1.9848,Umingan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Umingan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,1.008,Umingan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3067,1.0509,Umingan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1866,0.1299,0.0217,0.0,Umingan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Umingan
36,Emergency Infrastructure,-,-,-,0.8539,0.0000,0.5125,0.4844,0.2529,0.5351,Umingan
37,Utilities,-,-,-,0.7382,0.0000,1.8824,1.8844,1.3363,1.5329,Umingan
38,Employed Population,-,-,-,0.2272,0.0000,0.0121,0.2673,0.2503,0.4197,Umingan
39,Sanitary System,-,-,-,0.7812,0.0000,0.5154,1.4207,1.8751,1.5001,Umingan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Umingan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Umingan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Umingan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0009,Umingan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Umingan
45,Internet Capability,-,-,-,-,-,-,-,-,1.1476,Umingan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0048,Umingan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Umingan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Umingan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Umingan
