,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2436,0.6034,1.5642,0.0858,0.0749,0.0743,0.0401,0.0643,0.0464,Caloocan
1,Local Economy Growth,1.2435,2.0244,1.9745,0.1240,0.9963,0.6630,1.0104,0.2740,0.631,Caloocan
2,Active Establishments in the Locality,-,-,-,0.2244,0.3661,0.3552,0.5003,0.4275,0.4411,Caloocan
3,Safety Compliant Business,-,-,-,0.7714,0.4246,0.3956,0.7065,0.4602,0.4892,Caloocan
4,Employment Generation,0.7380,0.6562,0.5576,0.3294,0.0236,0.2453,0.1354,0.2150,0.1589,Caloocan
5,Cost of Living,4.0385,3.9773,3.0952,2.2222,0.3333,0.9868,1.1719,1.2255,2.0,Caloocan
6,Cost of Doing Business,3.0330,2.5615,2.0288,1.3732,1.4337,1.5720,1.4915,1.2364,1.4249,Caloocan
7,Financial Deepening,1.1740,1.4927,1.3110,0.8601,0.7508,0.4672,0.7241,0.6903,0.4724,Caloocan
8,Productivity,0.1237,0.0977,0.2762,0.1318,0.3494,0.2114,0.1424,0.2359,0.159,Caloocan
9,Presence of Business and Professional Organizations,2.2494,1.5213,0.3503,0.3340,0.3661,0.3779,0.4243,0.2219,0.0347,Caloocan
10,Compliance to National Directives,3.3333,3.3333,3.2275,2.4375,2.5000,2.3077,2.5000,2.5000,1.6,Caloocan
11,Presence of Investment Promotion Unit,0.8333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.689,Caloocan
12,Compliance to ARTA Citizens Charter,-,2.7442,1.5793,1.7928,1.8843,1.5455,2.2543,2.0137,2.0,Caloocan
13,Capacity to Generate Local Resource,0.7271,1.0366,0.6786,0.6325,0.5464,0.4366,0.3900,0.3465,0.2342,Caloocan
14,Capacity of Health Services,0.1148,0.5059,0.3012,0.2140,0.1802,0.2831,0.4717,0.3838,0.168,Caloocan
15,Capacity of School Services,0.3840,1.2375,1.1504,0.8275,1.2028,1.0875,1.4443,0.5613,0.6029,Caloocan
16,Recognition of Performance,0.0000,0.4227,0.7730,0.8275,0.6131,0.5535,0.6610,0.5234,0.5308,Caloocan
17,Getting Business Permits,-,-,2.5852,1.8605,1.7886,1.7837,1.4497,1.5563,2.0,Caloocan
18,Peace and Order,0.2745,0.1687,0.2833,0.2490,0.1969,0.5105,0.4312,0.2345,0.0016,Caloocan
19,Social Protection,-,-,0.0000,1.2792,1.5133,1.1695,1.7991,1.8377,1.8433,Caloocan
20,Road Network,2.8347,0.0252,2.4642,0.2203,0.4094,0.2968,0.2302,0.2107,0.0451,Caloocan
21,Distance to Ports,0.0000,2.9442,2.8482,2.0661,2.0939,2.1255,2.1345,2.1349,1.7255,Caloocan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.4688,1.8101,2.4661,1.832,Caloocan
23,Transportation Vehicles,0.0000,1.7373,0.4823,0.8307,0.5170,0.2319,0.2516,0.1976,0.2002,Caloocan
24,Education,0.0000,0.7797,1.2274,0.8150,0.8389,0.7384,0.8077,0.5973,0.4618,Caloocan
25,Health,0.1936,0.2223,0.4958,0.6104,0.1679,0.3600,0.4511,0.3170,0.3852,Caloocan
26,LGU Investment,0.0000,3.3333,0.2624,1.3112,0.6427,0.3816,0.5205,0.3053,0.3785,Caloocan
27,Accommodation Capacity,0.0159,0.0236,0.0159,0.0135,0.0065,0.0034,0.0203,0.0150,0.0441,Caloocan
28,Information Technology Capacity,0.0000,0.1200,1.2937,0.5278,0.4418,0.4757,0.4151,0.0846,0.7032,Caloocan
29,Financial Technology Capacity,0.0000,0.5106,0.2309,0.2181,0.2195,0.2334,0.2569,0.2219,0.052,Caloocan
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4615,2.5000,2.4706,1.9444,Caloocan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4306,2.5000,2.5000,1.9,Caloocan
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.8750,2.5000,1.2635,1.0143,Caloocan
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2672,1.0136,Caloocan
34,Budget for DRRMP,-,-,-,1.3099,0.6702,0.4267,0.3978,0.4220,0.2266,Caloocan
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Caloocan
36,Emergency Infrastructure,-,-,-,1.4756,1.8405,1.0208,1.1202,0.7753,0.8972,Caloocan
37,Utilities,-,-,-,1.1330,1.1416,1.5745,1.8968,1.2874,1.5022,Caloocan
38,Employed Population,-,-,-,0.5165,0.0477,0.0411,0.0653,0.0506,0.0434,Caloocan
39,Sanitary System,-,-,-,1.6468,1.8969,1.8929,1.8878,1.8809,1.5056,Caloocan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.3229,Caloocan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0154,Caloocan
42,STEM graduates,-,-,-,-,-,-,-,-,0.1007,Caloocan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.2383,Caloocan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Caloocan
45,Internet Capability,-,-,-,-,-,-,-,-,1.051,Caloocan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0241,Caloocan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Caloocan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Caloocan
49,New Technology,-,-,-,-,-,-,-,-,0.6022,Caloocan
