,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0821,0.0017,0.0070,0.0174,0.0597,0.0473,0.0674,Mabitac
1,Local Economy Growth,-,-,0.0712,0.0016,0.0015,0.0018,0.0316,0.0088,0.0,Mabitac
2,Active Establishments in the Locality,-,-,-,0.1093,0.0028,0.1015,0.2975,0.3597,0.2505,Mabitac
3,Safety Compliant Business,-,-,-,0.2123,0.1180,0.1837,0.5377,0.3421,0.22,Mabitac
4,Employment Generation,-,-,0.1696,0.1526,0.0000,0.1315,0.4937,0.1987,0.2956,Mabitac
5,Cost of Living,-,-,3.5000,1.9397,1.8981,1.7500,1.3934,1.3750,1.6842,Mabitac
6,Cost of Doing Business,-,-,0.9831,1.6563,2.0300,2.0904,2.1674,2.3212,1.6508,Mabitac
7,Financial Deepening,-,-,0.3086,0.0661,0.0168,0.0048,0.2262,0.0964,0.0651,Mabitac
8,Productivity,-,-,0.0231,0.0023,0.0000,0.0867,0.3348,0.1391,0.162,Mabitac
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Mabitac
10,Compliance to National Directives,-,-,3.1313,0.0000,0.0000,2.4981,2.5000,2.3810,1.8636,Mabitac
11,Presence of Investment Promotion Unit,-,-,1.6667,0.0000,0.0000,0.0000,0.0000,2.5000,1.9994,Mabitac
12,Compliance to ARTA Citizens Charter,-,-,1.6928,2.3838,0.0000,2.4157,2.4165,2.0011,2.0,Mabitac
13,Capacity to Generate Local Resource,-,-,1.5632,1.1445,0.0000,0.0669,0.5308,0.0203,0.0674,Mabitac
14,Capacity of Health Services,-,-,0.0761,0.1105,0.0000,0.1490,0.5275,0.1376,0.0001,Mabitac
15,Capacity of School Services,-,-,0.2319,0.0923,0.0000,0.8577,0.9336,0.0397,0.016,Mabitac
16,Recognition of Performance,-,-,0.1754,0.0923,0.0000,0.2614,0.1429,0.0000,0.125,Mabitac
17,Getting Business Permits,-,-,0.0000,1.5223,0.0000,1.6083,1.3681,1.5446,0.5,Mabitac
18,Peace and Order,-,-,0.2465,0.2838,0.0000,0.2304,0.5482,0.2917,0.0001,Mabitac
19,Social Protection,-,-,0.0557,0.3557,0.0000,0.5432,0.2793,0.1175,0.0,Mabitac
20,Road Network,-,-,0.0001,0.0007,0.0000,0.0437,0.0120,0.0305,0.0,Mabitac
21,Distance to Ports,-,-,0.0000,2.3662,0.0000,0.0000,2.2475,1.5084,0.5303,Mabitac
22,Availability of Basic Utilities,-,-,0.0000,2.5000,0.0000,2.3750,2.4063,2.4063,0.4565,Mabitac
23,Transportation Vehicles,-,-,0.1149,0.0757,0.0000,0.0045,0.0048,0.1264,0.1433,Mabitac
24,Education,-,-,0.1339,0.0935,0.0000,0.1257,0.3304,0.0814,0.0605,Mabitac
25,Health,-,-,0.1606,0.0836,0.0000,0.0964,0.1439,0.4787,0.118,Mabitac
26,LGU Investment,-,-,1.7316,0.1598,0.0000,0.0555,0.1983,0.2856,0.0019,Mabitac
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0417,0.2079,0.0764,Mabitac
28,Information Technology Capacity,-,-,0.0000,0.8631,0.0000,0.4957,1.3333,0.8929,0.625,Mabitac
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.1563,0.3462,0.1303,0.1144,Mabitac
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4872,2.4865,2.4615,1.9444,Mabitac
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.2500,2.4762,1.9995,Mabitac
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2675,1.0213,Mabitac
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3920,1.1136,Mabitac
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0972,0.2277,0.0041,0.0017,Mabitac
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Mabitac
36,Emergency Infrastructure,-,-,-,0.8642,0.0000,0.0985,0.1945,0.4041,0.5468,Mabitac
37,Utilities,-,-,-,1.0290,0.0000,1.2584,1.3129,1.2919,1.0,Mabitac
38,Employed Population,-,-,-,0.2068,0.0000,0.0366,0.0890,0.0755,0.0604,Mabitac
39,Sanitary System,-,-,-,1.0824,0.0000,1.5379,1.0036,1.8795,1.5,Mabitac
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mabitac
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mabitac
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mabitac
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0167,Mabitac
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Mabitac
45,Internet Capability,-,-,-,-,-,-,-,-,0.1,Mabitac
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Mabitac
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mabitac
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Mabitac
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mabitac
