,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0005,0.0,Simunul
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Simunul
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.1415,0.0893,Simunul
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0105,Simunul
4,Employment Generation,-,-,-,-,-,-,-,0.1976,0.1344,Simunul
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9997,Simunul
6,Cost of Doing Business,-,-,-,-,-,-,-,1.5509,1.9028,Simunul
7,Financial Deepening,-,-,-,-,-,-,-,0.0674,0.0325,Simunul
8,Productivity,-,-,-,-,-,-,-,0.0690,0.042,Simunul
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0046,0.0,Simunul
10,Compliance to National Directives,-,-,-,-,-,-,-,2.3571,1.9231,Simunul
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,2.5000,1.9994,Simunul
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,1.2145,2.0,Simunul
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0100,0.1282,Simunul
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0426,0.019,Simunul
15,Capacity of School Services,-,-,-,-,-,-,-,0.0000,0.0542,Simunul
16,Recognition of Performance,-,-,-,-,-,-,-,0.0987,0.0,Simunul
17,Getting Business Permits,-,-,-,-,-,-,-,1.8661,1.0,Simunul
18,Peace and Order,-,-,-,-,-,-,-,0.0677,0.0909,Simunul
19,Social Protection,-,-,-,-,-,-,-,0.0209,0.2494,Simunul
20,Road Network,-,-,-,-,-,-,-,0.0796,0.0,Simunul
21,Distance to Ports,-,-,-,-,-,-,-,0.8332,0.6584,Simunul
22,Availability of Basic Utilities,-,-,-,-,-,-,-,0.0000,0.2232,Simunul
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0181,0.001,Simunul
24,Education,-,-,-,-,-,-,-,0.1002,0.0238,Simunul
25,Health,-,-,-,-,-,-,-,0.0518,0.0622,Simunul
26,LGU Investment,-,-,-,-,-,-,-,0.1059,0.0002,Simunul
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Simunul
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1630,0.087,Simunul
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0909,Simunul
30,Land Use Plan,-,-,-,-,-,-,-,2.4571,1.973,Simunul
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4559,1.9995,Simunul
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2500,1.001,Simunul
33,Early Warning System,-,-,-,-,-,-,-,1.2550,1.0296,Simunul
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0027,0.0,Simunul
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Simunul
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.0324,0.0085,Simunul
37,Utilities,-,-,-,-,-,-,-,1.2580,1.4155,Simunul
38,Employed Population,-,-,-,-,-,-,-,0.0131,0.0027,Simunul
39,Sanitary System,-,-,-,-,-,-,-,1.2500,0.5,Simunul
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Simunul
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Simunul
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Simunul
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Simunul
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Simunul
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Simunul
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Simunul
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Simunul
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Simunul
49,New Technology,-,-,-,-,-,-,-,-,0.0,Simunul
