,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0003,Hadji Panglima Tahil
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
4,Employment Generation,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
5,Cost of Living,-,-,-,-,-,-,-,2.5000,2.0,Hadji Panglima Tahil
6,Cost of Doing Business,-,-,-,-,-,-,-,0.8833,0.8928,Hadji Panglima Tahil
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
8,Productivity,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
10,Compliance to National Directives,-,-,-,-,-,-,-,0.0000,1.9545,Hadji Panglima Tahil
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
15,Capacity of School Services,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
17,Getting Business Permits,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
18,Peace and Order,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
20,Road Network,-,-,-,-,-,-,-,0.0235,0.0,Hadji Panglima Tahil
21,Distance to Ports,-,-,-,-,-,-,-,0.0000,0.6667,Hadji Panglima Tahil
22,Availability of Basic Utilities,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0000,0.002,Hadji Panglima Tahil
24,Education,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
25,Health,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
26,LGU Investment,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0126,Hadji Panglima Tahil
28,Information Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
30,Land Use Plan,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
32,Annual Disaster Drill,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
33,Early Warning System,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
35,Local Risk Assessments,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.0000,0.0028,Hadji Panglima Tahil
37,Utilities,-,-,-,-,-,-,-,0.0000,0.0019,Hadji Panglima Tahil
38,Employed Population,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
39,Sanitary System,-,-,-,-,-,-,-,0.0000,0.0,Hadji Panglima Tahil
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
49,New Technology,-,-,-,-,-,-,-,-,0.0,Hadji Panglima Tahil
