,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.2619,0.0058,0.0651,0.0417,0.1152,0.0921,0.0144,Abulug
1,Local Economy Growth,-,-,0.0817,0.0031,0.0052,0.0013,1.0271,0.0012,0.001,Abulug
2,Active Establishments in the Locality,-,-,-,0.0000,0.0053,0.2087,0.4901,0.3498,0.3012,Abulug
3,Safety Compliant Business,-,-,-,0.2325,0.2440,0.3854,0.4286,0.3568,0.2501,Abulug
4,Employment Generation,-,-,0.3840,0.4000,0.1548,0.3250,0.4318,0.3785,0.4434,Abulug
5,Cost of Living,-,-,2.2500,1.0345,1.2963,1.7500,1.4583,0.7813,1.9989,Abulug
6,Cost of Doing Business,-,-,3.4985,2.1325,2.0402,1.9673,1.9800,2.1551,1.8972,Abulug
7,Financial Deepening,-,-,0.8488,0.3439,0.1762,0.7000,1.0757,1.2830,0.4652,Abulug
8,Productivity,-,-,0.0173,0.0020,0.0103,0.2565,0.3447,0.3946,0.2666,Abulug
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0011,0.0019,0.0130,0.0030,0.0,Abulug
10,Compliance to National Directives,-,-,2.5859,2.0724,0.0000,1.2481,1.1786,1.1071,0.9231,Abulug
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,2.5000,1.2500,1.2500,0.0,Abulug
12,Compliance to ARTA Citizens Charter,-,-,2.1401,2.2898,0.0000,2.2899,2.4948,2.3359,2.0,Abulug
13,Capacity to Generate Local Resource,-,-,1.7287,1.2566,0.0000,0.1402,0.0881,0.0919,0.0993,Abulug
14,Capacity of Health Services,-,-,0.2311,0.1670,0.0000,0.1162,0.1055,0.1278,0.1017,Abulug
15,Capacity of School Services,-,-,0.3931,0.1893,0.0000,0.3944,0.0803,0.1565,0.0119,Abulug
16,Recognition of Performance,-,-,0.0000,0.1893,0.0000,0.4065,0.0222,0.0000,0.05,Abulug
17,Getting Business Permits,-,-,0.0000,2.2872,0.0000,2.2940,2.3572,1.5472,0.5,Abulug
18,Peace and Order,-,-,0.1405,0.2064,0.0000,0.2880,0.3444,0.1601,0.0002,Abulug
19,Social Protection,-,-,0.0154,0.5278,0.0000,0.7120,0.6289,2.5000,0.0026,Abulug
20,Road Network,-,-,0.0038,0.0012,0.0000,0.1124,0.8995,0.0782,0.0017,Abulug
21,Distance to Ports,-,-,2.9026,2.3708,0.0000,2.3365,2.2845,2.3418,1.8904,Abulug
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,1.9512,1.8906,2.1406,0.3911,Abulug
23,Transportation Vehicles,-,-,0.1581,0.0879,0.0000,0.0185,0.0389,0.0527,0.0071,Abulug
24,Education,-,-,0.3242,0.2611,0.0000,0.1227,0.0452,0.0812,0.0835,Abulug
25,Health,-,-,0.2967,0.1648,0.0000,0.1214,0.1691,0.2431,0.2296,Abulug
26,LGU Investment,-,-,0.0000,0.0730,0.0000,0.0955,0.0612,0.1158,0.0001,Abulug
27,Accommodation Capacity,-,-,0.0000,0.0062,0.0000,0.0516,0.1236,0.0519,0.0518,Abulug
28,Information Technology Capacity,-,-,0.7249,0.6151,0.0000,0.2194,0.2917,0.9239,0.2174,Abulug
29,Financial Technology Capacity,-,-,0.0000,0.1563,0.0000,0.0543,0.7500,0.5655,0.2727,Abulug
30,Land Use Plan,-,-,-,2.5000,0.0000,0.3462,1.3462,2.5000,1.9865,Abulug
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.0833,2.5000,2.5000,0.4993,Abulug
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2829,1.002,Abulug
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.004,Abulug
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1396,0.0473,0.0025,0.0,Abulug
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Abulug
36,Emergency Infrastructure,-,-,-,0.8488,0.0000,0.5014,0.4934,0.2912,0.5214,Abulug
37,Utilities,-,-,-,0.7206,0.0000,1.8742,1.8692,1.2578,1.5,Abulug
38,Employed Population,-,-,-,0.3346,0.0000,0.0475,0.0367,0.0157,0.0041,Abulug
39,Sanitary System,-,-,-,1.5487,0.0000,2.0125,1.5003,1.8750,1.5,Abulug
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0267,Abulug
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Abulug
42,STEM graduates,-,-,-,-,-,-,-,-,0.0023,Abulug
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Abulug
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Abulug
45,Internet Capability,-,-,-,-,-,-,-,-,0.1087,Abulug
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Abulug
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Abulug
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Abulug
49,New Technology,-,-,-,-,-,-,-,-,0.0,Abulug
