,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0000,0.0088,Datu Anggal Midtimbang
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0,Datu Anggal Midtimbang
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0422,0.0817,Datu Anggal Midtimbang
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0329,0.0204,Datu Anggal Midtimbang
4,Employment Generation,-,-,-,-,-,-,-,0.0479,0.0615,Datu Anggal Midtimbang
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.6316,Datu Anggal Midtimbang
6,Cost of Doing Business,-,-,-,-,-,-,-,1.9829,1.6703,Datu Anggal Midtimbang
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Datu Anggal Midtimbang
8,Productivity,-,-,-,-,-,-,-,0.0262,0.0082,Datu Anggal Midtimbang
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.1139,0.0739,Datu Anggal Midtimbang
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4405,1.9545,Datu Anggal Midtimbang
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,1.8750,0.0,Datu Anggal Midtimbang
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,1.9794,2.0,Datu Anggal Midtimbang
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0007,0.0007,Datu Anggal Midtimbang
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0617,0.0001,Datu Anggal Midtimbang
15,Capacity of School Services,-,-,-,-,-,-,-,0.1339,0.0899,Datu Anggal Midtimbang
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.0903,Datu Anggal Midtimbang
17,Getting Business Permits,-,-,-,-,-,-,-,1.8142,1.0,Datu Anggal Midtimbang
18,Peace and Order,-,-,-,-,-,-,-,0.1875,0.0,Datu Anggal Midtimbang
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.0794,Datu Anggal Midtimbang
20,Road Network,-,-,-,-,-,-,-,0.0320,0.0,Datu Anggal Midtimbang
21,Distance to Ports,-,-,-,-,-,-,-,2.2150,1.7137,Datu Anggal Midtimbang
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.5000,0.4715,Datu Anggal Midtimbang
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0472,0.0389,Datu Anggal Midtimbang
24,Education,-,-,-,-,-,-,-,0.3061,0.0484,Datu Anggal Midtimbang
25,Health,-,-,-,-,-,-,-,0.0643,0.15,Datu Anggal Midtimbang
26,LGU Investment,-,-,-,-,-,-,-,0.3074,0.0019,Datu Anggal Midtimbang
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Datu Anggal Midtimbang
28,Information Technology Capacity,-,-,-,-,-,-,-,0.3571,0.625,Datu Anggal Midtimbang
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Datu Anggal Midtimbang
30,Land Use Plan,-,-,-,-,-,-,-,2.5000,1.9861,Datu Anggal Midtimbang
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4762,2.0,Datu Anggal Midtimbang
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2675,1.0213,Datu Anggal Midtimbang
33,Early Warning System,-,-,-,-,-,-,-,1.2784,1.0152,Datu Anggal Midtimbang
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0039,0.0017,Datu Anggal Midtimbang
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Datu Anggal Midtimbang
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.0439,0.1172,Datu Anggal Midtimbang
37,Utilities,-,-,-,-,-,-,-,1.3023,1.6099,Datu Anggal Midtimbang
38,Employed Population,-,-,-,-,-,-,-,0.0881,0.139,Datu Anggal Midtimbang
39,Sanitary System,-,-,-,-,-,-,-,1.2509,1.0,Datu Anggal Midtimbang
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
45,Internet Capability,-,-,-,-,-,-,-,-,0.1,Datu Anggal Midtimbang
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Datu Anggal Midtimbang
49,New Technology,-,-,-,-,-,-,-,-,0.0,Datu Anggal Midtimbang
