,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0012,0.0081,0.0092,0.0013,0.0020,0.0019,0.0049,0.0063,0.0046,General Nakar
1,Local Economy Growth,0.0096,0.0005,0.0614,0.0080,0.0152,0.0051,0.3333,0.0074,0.0,General Nakar
2,Active Establishments in the Locality,-,-,-,0.0102,0.0233,0.0143,0.0355,0.0501,0.0582,General Nakar
3,Safety Compliant Business,-,-,-,0.0373,0.0247,0.0302,0.0203,0.0380,0.0,General Nakar
4,Employment Generation,0.0000,0.0076,0.0056,0.0073,0.0089,0.0134,0.0194,0.0288,0.0195,General Nakar
5,Cost of Living,3.4004,2.8101,4.0000,1.8243,0.6944,0.9127,1.3362,1.0625,1.9231,General Nakar
6,Cost of Doing Business,0.3984,3.0418,3.5787,1.7683,1.8002,2.1444,2.2077,2.1993,1.9015,General Nakar
7,Financial Deepening,0.0931,0.0921,0.0906,0.0884,0.0184,0.0732,0.0740,0.0920,0.1049,General Nakar
8,Productivity,0.0000,0.0056,0.0023,0.0142,0.0031,0.0001,0.0095,0.0172,0.0132,General Nakar
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0031,0.0021,0.0000,0.0035,0.0128,0.0308,0.0089,General Nakar
10,Compliance to National Directives,1.3333,3.3333,1.3333,0.0000,0.0000,0.0000,0.0000,2.4405,1.9286,General Nakar
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8719,General Nakar
12,Compliance to ARTA Citizens Charter,-,2.7377,1.9784,2.1687,0.0000,2.2371,2.3719,1.9390,2.0,General Nakar
13,Capacity to Generate Local Resource,0.0263,0.0293,1.6119,1.2435,0.0000,0.0132,0.1983,0.0129,0.0015,General Nakar
14,Capacity of Health Services,0.0429,0.0855,0.0454,0.0818,0.0000,0.0449,0.0339,0.0434,0.001,General Nakar
15,Capacity of School Services,0.0000,0.6421,0.4239,0.2020,0.0000,0.1143,0.0457,0.0141,0.0018,General Nakar
16,Recognition of Performance,0.0000,0.0794,0.5051,0.2020,0.0000,0.1317,0.0046,0.0000,0.2412,General Nakar
17,Getting Business Permits,-,-,0.0000,1.1740,0.0000,1.6385,1.6197,2.1193,1.5,General Nakar
18,Peace and Order,0.6738,0.0765,0.0552,0.4395,0.0000,0.0084,0.1533,0.1582,0.0005,General Nakar
19,Social Protection,-,-,0.1459,0.0988,0.0000,0.1231,0.1791,0.1689,0.0007,General Nakar
20,Road Network,0.0000,0.0000,0.0001,0.0000,0.0000,0.1550,0.0011,0.3716,0.0,General Nakar
21,Distance to Ports,0.0000,2.9905,2.1653,0.8001,0.0000,2.1450,2.4626,2.2403,1.7661,General Nakar
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,2.5000,0.0000,2.1968,2.1979,2.1640,0.0877,General Nakar
23,Transportation Vehicles,0.0000,0.0165,0.0507,0.0185,0.0000,0.0094,0.0145,0.0063,0.0047,General Nakar
24,Education,0.1042,0.2130,0.0560,0.0330,0.0000,0.0418,0.0329,0.0224,0.0148,General Nakar
25,Health,0.0000,0.0775,0.0907,0.0820,0.0000,0.0234,0.0542,0.0498,0.032,General Nakar
26,LGU Investment,0.0000,0.6411,0.3278,0.2797,0.0000,0.3471,0.2705,0.0364,0.0011,General Nakar
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,General Nakar
28,Information Technology Capacity,0.0000,0.6033,0.5411,0.2973,0.0000,0.3895,0.4778,0.2727,0.0264,General Nakar
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0266,0.0000,0.0240,0.0240,0.0240,0.0086,General Nakar
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,2.3846,2.4545,1.9848,General Nakar
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9995,General Nakar
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2500,1.016,General Nakar
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2537,1.005,General Nakar
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.2396,0.2122,0.0866,0.0,General Nakar
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,General Nakar
36,Emergency Infrastructure,-,-,-,0.9097,0.0000,0.4648,0.5010,0.2489,0.3785,General Nakar
37,Utilities,-,-,-,0.9876,0.0000,1.8797,1.8811,1.2725,1.5076,General Nakar
38,Employed Population,-,-,-,0.0568,0.0000,0.0064,0.0064,0.0233,0.0511,General Nakar
39,Sanitary System,-,-,-,1.5571,0.0000,2.0025,1.9977,1.8752,1.5002,General Nakar
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,General Nakar
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,General Nakar
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,General Nakar
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,General Nakar
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,General Nakar
45,Internet Capability,-,-,-,-,-,-,-,-,1.019,General Nakar
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.01,General Nakar
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,General Nakar
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,General Nakar
49,New Technology,-,-,-,-,-,-,-,-,0.0,General Nakar
