,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0389,0.0002,0.0019,0.0000,0.0047,0.0091,0.0201,San Francisco (SN)
1,Local Economy Growth,-,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.5719,0.0,San Francisco (SN)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0012,0.0740,0.1610,0.3555,0.3035,San Francisco (SN)
3,Safety Compliant Business,-,-,-,0.0424,0.0533,0.1478,0.3339,0.3165,0.2298,San Francisco (SN)
4,Employment Generation,-,0.1381,0.0385,0.0371,0.0150,0.0298,0.1446,0.0769,0.2923,San Francisco (SN)
5,Cost of Living,-,3.6325,2.3333,1.0776,1.4352,1.7500,0.8197,1.6563,0.9737,San Francisco (SN)
6,Cost of Doing Business,-,1.6900,2.1615,1.4333,1.6063,0.6784,2.2474,2.3315,1.6271,San Francisco (SN)
7,Financial Deepening,-,0.3531,0.6944,0.0132,0.0084,0.0309,0.0810,0.0313,0.0251,San Francisco (SN)
8,Productivity,-,0.0000,0.0061,0.0000,0.0044,0.0184,0.1186,0.0638,0.1365,San Francisco (SN)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0475,San Francisco (SN)
10,Compliance to National Directives,-,3.3333,2.2222,2.4013,0.0000,2.4975,2.4306,2.2619,1.7727,San Francisco (SN)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Francisco (SN)
12,Compliance to ARTA Citizens Charter,-,1.1227,0.0059,0.0000,0.0000,1.2236,2.4374,2.1252,1.0,San Francisco (SN)
13,Capacity to Generate Local Resource,-,1.6613,0.8980,0.8182,0.0000,0.0262,0.2981,0.0060,0.0083,San Francisco (SN)
14,Capacity of Health Services,-,0.0300,0.0533,0.0930,0.0000,0.0063,0.3112,0.0798,0.0,San Francisco (SN)
15,Capacity of School Services,-,0.2569,0.0000,0.1401,0.0000,0.1880,0.2102,0.0722,0.016,San Francisco (SN)
16,Recognition of Performance,-,0.4167,0.0000,0.1401,0.0000,0.0000,0.0000,0.1528,0.1181,San Francisco (SN)
17,Getting Business Permits,-,-,0.0000,1.3062,0.0000,0.6693,1.6455,2.4729,2.0,San Francisco (SN)
18,Peace and Order,-,0.3028,0.2946,0.4346,0.0000,0.1728,0.5263,0.2083,0.0001,San Francisco (SN)
19,Social Protection,-,-,0.0528,0.2737,0.0000,0.3702,0.1378,0.5514,0.0001,San Francisco (SN)
20,Road Network,-,0.0000,0.0021,0.0000,0.0000,0.0294,0.0167,0.0203,0.0,San Francisco (SN)
21,Distance to Ports,-,3.2343,3.2662,2.4812,0.0000,2.4629,2.4525,2.4137,1.9115,San Francisco (SN)
22,Availability of Basic Utilities,-,1.6667,1.6665,1.2500,0.0000,1.1563,2.3250,2.3250,0.2713,San Francisco (SN)
23,Transportation Vehicles,-,0.0211,0.0108,0.0070,0.0000,0.0000,0.0033,0.0170,0.0194,San Francisco (SN)
24,Education,-,0.1895,0.1482,0.0931,0.0000,0.0169,0.1953,0.1726,0.1161,San Francisco (SN)
25,Health,-,0.0000,0.0825,0.0000,0.0000,0.0000,0.0000,0.0190,0.0118,San Francisco (SN)
26,LGU Investment,-,3.0932,0.0000,0.0000,0.0000,0.0505,0.0252,0.2614,0.0014,San Francisco (SN)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0208,0.0000,0.0288,San Francisco (SN)
28,Information Technology Capacity,-,0.6709,0.7249,0.0000,0.0000,0.0000,0.4792,0.7143,0.25,San Francisco (SN)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Francisco (SN)
30,Land Use Plan,-,-,-,2.5000,0.0000,0.4359,2.4189,2.4423,1.875,San Francisco (SN)
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,0.3241,2.5000,2.4524,1.9998,San Francisco (SN)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,0.0000,2.5000,1.2588,0.0,San Francisco (SN)
33,Early Warning System,-,-,-,0.0000,0.0000,0.0000,2.5000,1.5625,1.0076,San Francisco (SN)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0699,0.0653,0.0039,0.0018,San Francisco (SN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Francisco (SN)
36,Emergency Infrastructure,-,-,-,0.0176,0.0000,0.4571,0.5297,0.2606,0.4525,San Francisco (SN)
37,Utilities,-,-,-,0.4167,0.0000,0.6250,1.5713,1.2696,1.4523,San Francisco (SN)
