,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0688,0.0552,0.0038,0.0109,0.0074,-,0.0016,0.0019,Mabini (CV)
1,Local Economy Growth,-,0.2532,0.0740,0.0012,0.0452,0.0017,-,0.0021,0.0001,Mabini (CV)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0875,0.0870,-,0.2132,0.2616,Mabini (CV)
3,Safety Compliant Business,-,-,-,0.0235,0.0820,0.1047,-,0.0944,0.0,Mabini (CV)
4,Employment Generation,-,0.0418,0.0618,0.0292,0.0371,0.0565,-,0.0495,0.0664,Mabini (CV)
5,Cost of Living,-,3.2461,2.6667,1.4189,1.0648,1.2698,-,2.4688,1.8462,Mabini (CV)
6,Cost of Doing Business,-,2.8891,2.0882,1.3436,2.1822,1.9345,-,2.0931,1.8819,Mabini (CV)
7,Financial Deepening,-,0.1151,0.3397,0.2020,0.0276,0.0895,-,0.0800,0.1239,Mabini (CV)
8,Productivity,-,0.0061,0.0016,0.0108,0.0020,0.0002,-,0.0167,0.0226,Mabini (CV)
9,Presence of Business and Professional Organizations,-,0.1389,0.0895,0.0709,0.0537,0.0234,-,0.0097,0.0061,Mabini (CV)
10,Compliance to National Directives,-,3.3333,3.3041,0.0000,0.0000,2.4500,-,2.3810,1.8929,Mabini (CV)
11,Presence of Investment Promotion Unit,-,0.0000,0.8333,0.0000,0.0000,1.2500,-,1.8750,0.0,Mabini (CV)
12,Compliance to ARTA Citizens Charter,-,2.7380,1.5233,2.0594,0.0000,2.2891,-,2.0670,2.0,Mabini (CV)
13,Capacity to Generate Local Resource,-,0.6974,1.8244,1.4516,0.0000,0.0141,-,0.0032,0.0018,Mabini (CV)
14,Capacity of Health Services,-,0.0550,0.0459,0.0491,0.0000,0.0783,-,0.0432,0.0009,Mabini (CV)
15,Capacity of School Services,-,0.7678,0.5647,0.1972,0.0000,0.1533,-,0.0250,0.0057,Mabini (CV)
16,Recognition of Performance,-,0.0794,0.0000,0.1972,0.0000,0.0000,-,0.0340,0.0095,Mabini (CV)
17,Getting Business Permits,-,-,0.0000,1.3451,0.0000,2.4371,-,2.1376,1.0,Mabini (CV)
18,Peace and Order,-,0.0892,0.0729,0.3921,0.0000,0.0156,-,0.0390,0.0786,Mabini (CV)
19,Social Protection,-,-,0.1075,0.0071,0.0000,0.0130,-,0.0234,0.002,Mabini (CV)
20,Road Network,-,0.0008,0.0008,0.2449,0.0000,0.5068,-,0.0944,0.0002,Mabini (CV)
21,Distance to Ports,-,2.8328,2.8823,2.1856,0.0000,2.3657,-,2.3993,1.8635,Mabini (CV)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.2484,-,2.4198,0.0035,Mabini (CV)
23,Transportation Vehicles,-,0.0042,0.0328,0.0084,0.0000,0.0201,-,0.0291,0.0105,Mabini (CV)
24,Education,-,0.1339,0.0400,0.0506,0.0000,0.0566,-,0.0994,0.0483,Mabini (CV)
25,Health,-,0.0000,0.0000,0.0109,0.0000,0.0068,-,0.0093,0.0058,Mabini (CV)
26,LGU Investment,-,0.0000,0.0000,0.1823,0.0000,0.1987,-,0.0156,0.0008,Mabini (CV)
27,Accommodation Capacity,-,0.0419,0.0236,0.0166,0.0000,0.0119,-,0.0132,0.0162,Mabini (CV)
28,Information Technology Capacity,-,1.3776,1.9275,1.0039,0.0000,0.6471,-,0.2727,0.0441,Mabini (CV)
29,Financial Technology Capacity,-,0.0370,0.0347,0.0463,0.0000,0.0431,-,0.0195,0.0172,Mabini (CV)
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4872,-,2.2500,0.8485,Mabini (CV)
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4537,-,2.4737,1.9975,Mabini (CV)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2500,-,1.2958,1.004,Mabini (CV)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,-,1.2555,1.0037,Mabini (CV)
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1396,-,0.1272,0.0,Mabini (CV)
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,-,2.5000,2.0,Mabini (CV)
36,Emergency Infrastructure,-,-,-,0.0289,0.0000,0.4631,-,0.2694,0.3472,Mabini (CV)
37,Utilities,-,-,-,0.0000,0.0000,1.8359,-,1.2534,1.502,Mabini (CV)
38,Employed Population,-,-,-,0.0321,0.0000,0.0985,-,0.0566,0.0036,Mabini (CV)
39,Sanitary System,-,-,-,0.0000,0.0000,2.0370,-,1.8751,1.0002,Mabini (CV)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,Mabini (CV)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0001,Mabini (CV)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Mabini (CV)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mabini (CV)
