,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0022,0.1151,0.1388,0.0020,0.0328,0.0524,0.0615,0.0362,0.007,Santo Domingo (AY)
1,Local Economy Growth,0.0082,0.0000,0.0781,0.0039,0.0497,0.0013,1.0250,0.0090,0.0009,Santo Domingo (AY)
2,Active Establishments in the Locality,-,-,-,0.2787,0.0031,0.2054,0.2964,0.4028,0.0541,Santo Domingo (AY)
3,Safety Compliant Business,-,-,-,0.2384,0.1582,0.2716,0.3034,0.2637,0.2686,Santo Domingo (AY)
4,Employment Generation,0.0000,0.0000,0.5168,0.0801,0.1207,0.2198,0.2215,0.1880,0.3896,Santo Domingo (AY)
5,Cost of Living,3.4962,3.4722,3.5000,1.6810,0.6481,1.0000,1.2500,0.3125,1.999,Santo Domingo (AY)
6,Cost of Doing Business,0.4130,0.3701,1.6064,1.0243,1.2628,1.1491,2.2752,2.3038,1.9227,Santo Domingo (AY)
7,Financial Deepening,0.0931,0.2825,0.6944,0.1190,0.0419,0.0883,0.1714,0.3596,0.2314,Santo Domingo (AY)
8,Productivity,0.0000,0.0000,0.0000,0.0062,0.0193,0.1941,0.2302,0.1574,0.1461,Santo Domingo (AY)
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.1172,0.3275,0.0087,0.0252,0.0141,0.0000,0.0708,Santo Domingo (AY)
10,Compliance to National Directives,2.1667,2.1667,3.1987,2.2368,0.0000,2.4988,2.5000,2.4286,1.9615,Santo Domingo (AY)
11,Presence of Investment Promotion Unit,0.0000,0.0000,1.6667,1.2500,0.0000,0.0000,2.5000,2.5000,1.9997,Santo Domingo (AY)
12,Compliance to ARTA Citizens Charter,-,0.0000,1.7176,1.8038,0.0000,2.3416,2.4340,2.0471,2.0,Santo Domingo (AY)
13,Capacity to Generate Local Resource,1.1964,1.2318,0.1393,0.0000,0.0000,0.1258,0.1090,0.0972,0.0724,Santo Domingo (AY)
14,Capacity of Health Services,0.0000,0.0000,0.1128,0.0596,0.0000,0.0310,0.0166,0.0930,0.0468,Santo Domingo (AY)
15,Capacity of School Services,0.0000,0.0000,0.2735,0.0907,0.0000,0.2383,0.0387,0.0477,0.0212,Santo Domingo (AY)
16,Recognition of Performance,0.0000,0.0000,0.4135,0.0907,0.0000,0.7761,0.0652,0.1953,0.2037,Santo Domingo (AY)
17,Getting Business Permits,-,-,0.0000,1.5241,0.0000,2.3967,1.6358,1.5492,1.5,Santo Domingo (AY)
18,Peace and Order,0.0000,0.0000,0.2836,0.2209,0.0000,0.3687,0.5740,0.2094,0.0002,Santo Domingo (AY)
19,Social Protection,-,-,0.0014,0.0119,0.0000,0.0123,0.0108,0.2268,0.0,Santo Domingo (AY)
20,Road Network,0.0000,0.0283,0.0931,0.0333,0.0000,0.0559,0.0087,0.0213,0.0183,Santo Domingo (AY)
21,Distance to Ports,1.1094,1.1096,3.2656,2.4596,0.0000,2.4308,2.4265,2.4469,1.9763,Santo Domingo (AY)
22,Availability of Basic Utilities,3.3333,3.3333,2.4306,0.0000,0.0000,1.3809,1.7313,1.7344,0.1595,Santo Domingo (AY)
23,Transportation Vehicles,0.0134,0.1599,0.4416,0.2590,0.0000,0.0268,0.0344,0.0653,0.0076,Santo Domingo (AY)
24,Education,0.0833,0.0410,0.1966,0.1804,0.0000,0.0443,0.0770,0.0396,0.0709,Santo Domingo (AY)
25,Health,0.0349,0.1356,0.1290,0.0835,0.0000,0.0460,0.0463,0.0285,0.0214,Santo Domingo (AY)
26,LGU Investment,0.6173,0.0000,0.5985,0.1444,0.0000,0.0535,0.0560,0.1118,0.0002,Santo Domingo (AY)
27,Accommodation Capacity,0.3136,0.0000,0.8675,0.2385,0.0000,0.2003,0.1812,0.1243,0.1728,Santo Domingo (AY)
28,Information Technology Capacity,0.0000,0.7222,1.1058,0.5655,0.0000,0.2430,0.3981,0.1087,0.2609,Santo Domingo (AY)
29,Financial Technology Capacity,0.0000,0.0000,0.5714,0.4063,0.0000,0.2106,0.1563,0.2679,0.1364,Santo Domingo (AY)
30,Land Use Plan,-,-,-,2.5000,0.0000,0.9231,2.4231,2.5000,1.973,Santo Domingo (AY)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,0.6944,2.5000,2.5000,1.999,Santo Domingo (AY)
