,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0008,0.1353,0.0000,0.0032,0.0099,0.0020,0.0061,0.0094,0.0052,San Marcelino
1,Local Economy Growth,0.0000,0.2886,0.0000,0.0000,0.0062,0.0019,0.3336,0.0025,0.0,San Marcelino
2,Active Establishments in the Locality,-,-,-,0.0000,0.3303,0.1610,0.2101,0.3227,0.325,San Marcelino
3,Safety Compliant Business,-,-,-,0.1714,0.2029,0.1767,0.1346,0.1229,0.0,San Marcelino
4,Employment Generation,0.0000,0.0000,0.0000,0.0202,0.0163,0.0423,0.0611,0.1255,0.1007,San Marcelino
5,Cost of Living,3.5441,3.3430,2.4167,1.7568,1.0648,1.1111,0.6466,0.7813,1.7212,San Marcelino
6,Cost of Doing Business,1.3635,1.5456,0.8944,1.5953,1.7118,1.9738,2.1473,2.0991,1.8394,San Marcelino
7,Financial Deepening,0.0466,0.3683,0.3623,0.2525,0.0423,0.1742,0.1853,0.1714,0.1437,San Marcelino
8,Productivity,0.0000,0.0000,0.0000,0.0270,0.0110,0.0005,0.0426,0.0318,0.0226,San Marcelino
9,Presence of Business and Professional Organizations,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Marcelino
10,Compliance to National Directives,2.6667,3.0000,0.2222,1.2500,0.0000,2.4500,2.5000,2.3810,1.8929,San Marcelino
11,Presence of Investment Promotion Unit,0.8333,0.8333,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9488,San Marcelino
12,Compliance to ARTA Citizens Charter,-,3.0715,1.6052,2.2250,0.0000,1.9552,2.2263,2.1152,2.0,San Marcelino
13,Capacity to Generate Local Resource,0.0000,0.0884,0.0000,0.0314,0.0000,0.0452,0.0441,0.0082,0.0039,San Marcelino
14,Capacity of Health Services,0.0414,0.1015,0.0413,0.2638,0.0000,0.0376,0.0367,0.1203,0.0019,San Marcelino
15,Capacity of School Services,0.0000,0.0000,0.0000,0.1405,0.0000,0.0987,0.0420,0.0477,0.0025,San Marcelino
16,Recognition of Performance,0.0000,0.0000,0.0000,0.1405,0.0000,0.0000,0.0000,0.0000,0.0,San Marcelino
17,Getting Business Permits,-,-,0.0000,2.3853,0.0000,2.4935,2.4930,1.8508,1.5,San Marcelino
18,Peace and Order,0.0000,0.0613,0.0428,0.5443,0.0000,0.0096,0.0096,0.0260,0.0001,San Marcelino
19,Social Protection,-,-,0.1715,0.0308,0.0000,0.1421,0.1483,0.2116,0.0012,San Marcelino
20,Road Network,0.0013,0.0003,0.0001,0.0000,0.0000,0.0568,0.0009,0.1004,0.0001,San Marcelino
21,Distance to Ports,0.0000,0.0000,0.0000,1.3154,0.0000,2.1789,2.3744,2.3229,1.8036,San Marcelino
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,1.2561,2.4125,2.3002,0.102,San Marcelino
23,Transportation Vehicles,0.0000,0.1037,0.1666,0.0168,0.0000,0.0109,0.0103,0.0102,0.0183,San Marcelino
