,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.4859,0.4301,0.2761,0.0626,0.6718,0.0226,0.0177,0.0667,0.2877,San Jose (AE)
1,Local Economy Growth,0.4271,0.5672,0.0419,0.0031,0.0826,0.0016,0.3276,0.0026,0.0004,San Jose (AE)
2,Active Establishments in the Locality,-,-,-,0.0000,0.4823,0.2526,0.3639,0.4215,0.3183,San Jose (AE)
3,Safety Compliant Business,-,-,-,0.0000,0.3832,0.0334,0.0918,0.0956,0.0,San Jose (AE)
4,Employment Generation,0.1794,0.3712,0.3341,0.0593,0.2024,0.2588,0.2103,0.2387,0.1715,San Jose (AE)
5,Cost of Living,1.7720,1.8411,1.5000,1.3851,2.2222,1.1508,1.6379,1.5000,1.8365,San Jose (AE)
6,Cost of Doing Business,0.7115,3.5496,3.1626,2.0264,1.9324,1.7783,1.8915,2.1646,1.8724,San Jose (AE)
7,Financial Deepening,2.3277,3.1768,3.0571,1.7045,0.2669,0.8859,1.1306,0.8407,0.6732,San Jose (AE)
8,Productivity,0.1920,0.0048,0.0026,0.0730,0.0553,0.0032,0.1994,0.2555,0.4197,San Jose (AE)
9,Presence of Business and Professional Organizations,0.0043,0.0192,0.0123,0.0086,0.0050,0.0057,0.0540,0.0659,0.0084,San Jose (AE)
10,Compliance to National Directives,2.6667,2.6667,3.3333,0.0000,0.0000,2.3500,2.3864,2.2024,1.7857,San Jose (AE)
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,0.0000,0.0000,2.5000,2.5000,2.5000,0.0,San Jose (AE)
12,Compliance to ARTA Citizens Charter,-,2.2842,1.5031,2.0487,0.0000,2.1976,2.3000,2.1656,2.0,San Jose (AE)
13,Capacity to Generate Local Resource,0.2764,0.2975,0.3738,0.3024,0.0000,0.2055,0.4211,0.0663,0.0119,San Jose (AE)
14,Capacity of Health Services,0.5135,0.6445,0.5475,0.3363,0.0000,0.2550,0.2782,0.4463,0.0088,San Jose (AE)
15,Capacity of School Services,0.3136,2.5268,1.2077,0.4542,0.0000,0.3911,0.2269,0.0751,0.0018,San Jose (AE)
16,Recognition of Performance,0.4762,2.2222,1.5945,0.4542,0.0000,1.7866,0.5790,1.3603,0.778,San Jose (AE)
17,Getting Business Permits,-,-,1.1111,1.3789,0.0000,2.4371,2.4409,2.4501,2.0,San Jose (AE)
18,Peace and Order,0.7008,0.0983,0.1062,0.6873,0.0000,0.0539,0.0551,0.0744,0.0805,San Jose (AE)
19,Social Protection,-,-,0.5531,0.4031,0.0000,0.4890,0.4903,0.0000,0.0,San Jose (AE)
20,Road Network,0.0009,0.0067,0.0069,0.0000,0.0000,0.0095,0.5001,0.0107,0.002,San Jose (AE)
21,Distance to Ports,3.3232,3.3234,3.3228,2.4930,0.0000,2.4917,2.4974,2.4897,1.992,San Jose (AE)
22,Availability of Basic Utilities,3.3333,3.3333,1.8056,2.5000,0.0000,2.5000,2.5000,2.4999,0.0042,San Jose (AE)
23,Transportation Vehicles,0.1566,0.1287,0.2175,0.1446,0.0000,0.0445,0.0440,0.0484,0.0609,San Jose (AE)
24,Education,0.3291,0.4952,0.0703,0.0980,0.0000,0.1644,0.1132,0.0898,0.0973,San Jose (AE)
25,Health,0.9057,0.4567,0.5314,0.3674,0.0000,0.2899,0.3119,0.3356,0.3346,San Jose (AE)
26,LGU Investment,1.0031,0.0000,2.0017,1.6951,0.0000,0.3522,0.2397,0.0008,0.0,San Jose (AE)
27,Accommodation Capacity,0.0986,0.0232,0.0268,0.0094,0.0000,0.0572,0.0370,0.0991,0.0424,San Jose (AE)
28,Information Technology Capacity,0.7066,0.5304,0.7971,0.4523,0.0000,0.3516,0.4150,0.1818,0.0352,San Jose (AE)
29,Financial Technology Capacity,0.4587,0.6005,0.5254,0.4502,0.0000,0.5081,0.4718,0.4192,0.181,San Jose (AE)
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4487,2.4487,2.2727,1.9848,San Jose (AE)
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.3611,2.4074,2.4737,1.9998,San Jose (AE)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2500,2.5000,0.0000,1.002,San Jose (AE)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.3067,1.0347,San Jose (AE)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1885,0.1478,0.0235,0.0,San Jose (AE)
