,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0003,0.0001,Binidayan
1,Local Economy Growth,-,-,-,-,-,-,-,0.0000,0.0007,Binidayan
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0606,0.0317,Binidayan
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0000,0.0106,Binidayan
4,Employment Generation,-,-,-,-,-,-,-,0.0000,0.0,Binidayan
5,Cost of Living,-,-,-,-,-,-,-,1.6250,1.9993,Binidayan
6,Cost of Doing Business,-,-,-,-,-,-,-,1.2397,1.8922,Binidayan
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Binidayan
8,Productivity,-,-,-,-,-,-,-,0.0002,0.0,Binidayan
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0074,Binidayan
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4643,1.9231,Binidayan
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,0.0,Binidayan
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,1.7820,1.0,Binidayan
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0000,0.1097,Binidayan
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0340,0.0117,Binidayan
15,Capacity of School Services,-,-,-,-,-,-,-,0.0000,0.0,Binidayan
16,Recognition of Performance,-,-,-,-,-,-,-,0.0391,0.1166,Binidayan
17,Getting Business Permits,-,-,-,-,-,-,-,2.1729,1.0,Binidayan
18,Peace and Order,-,-,-,-,-,-,-,0.0616,0.0002,Binidayan
19,Social Protection,-,-,-,-,-,-,-,0.0000,0.073,Binidayan
20,Road Network,-,-,-,-,-,-,-,0.1363,0.0558,Binidayan
21,Distance to Ports,-,-,-,-,-,-,-,0.0000,1.8683,Binidayan
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.7917,0.233,Binidayan
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0102,0.0533,Binidayan
24,Education,-,-,-,-,-,-,-,0.0211,0.0502,Binidayan
25,Health,-,-,-,-,-,-,-,0.0143,0.0644,Binidayan
26,LGU Investment,-,-,-,-,-,-,-,0.0896,0.0002,Binidayan
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Binidayan
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1087,0.087,Binidayan
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Binidayan
30,Land Use Plan,-,-,-,-,-,-,-,0.5000,0.0,Binidayan
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9998,Binidayan
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2500,1.002,Binidayan
33,Early Warning System,-,-,-,-,-,-,-,1.2500,1.0198,Binidayan
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0025,0.0,Binidayan
35,Local Risk Assessments,-,-,-,-,-,-,-,1.2500,2.0,Binidayan
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2395,0.3664,Binidayan
37,Utilities,-,-,-,-,-,-,-,0.9997,1.5015,Binidayan
38,Employed Population,-,-,-,-,-,-,-,0.0174,0.0045,Binidayan
39,Sanitary System,-,-,-,-,-,-,-,1.2500,1.0,Binidayan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Binidayan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Binidayan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Binidayan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Binidayan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Binidayan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Binidayan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Binidayan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Binidayan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Binidayan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Binidayan
