,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.8275,0.4960,0.6352,0.7140,1.2880,0.1178,0.2939,1.2529,0.4885,Carmona
1,Local Economy Growth,0.3404,0.2725,0.0706,0.0040,0.0089,0.0024,0.3303,0.0025,0.0,Carmona
2,Active Establishments in the Locality,-,-,-,0.2496,0.6052,0.3307,0.4951,0.5646,0.4803,Carmona
3,Safety Compliant Business,-,-,-,0.4631,0.7099,0.5352,0.4103,0.6542,0.0,Carmona
4,Employment Generation,3.5781,1.5376,1.5972,1.6608,1.0869,1.1780,1.0821,1.1567,0.8394,Carmona
5,Cost of Living,3.6877,3.3915,2.7500,1.9257,1.4352,1.3889,0.7759,1.1250,1.8606,Carmona
6,Cost of Doing Business,3.4695,3.6048,3.4877,2.0700,2.0625,2.0108,2.1668,2.1804,1.8296,Carmona
7,Financial Deepening,1.0242,0.9899,0.9737,0.7828,0.1325,0.5680,0.6023,0.5663,0.5051,Carmona
8,Productivity,0.1852,0.0304,0.0119,0.0503,0.0175,0.0623,1.2375,2.2538,1.188,Carmona
9,Presence of Business and Professional Organizations,0.0000,0.0383,0.0463,0.0408,0.0319,0.0234,0.0602,0.0773,0.0246,Carmona
10,Compliance to National Directives,3.3333,3.3333,3.2164,2.2756,0.0000,2.4000,2.4242,2.4405,1.9286,Carmona
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8975,Carmona
12,Compliance to ARTA Citizens Charter,-,2.9808,2.4078,2.3674,0.0000,2.4511,2.4796,2.3256,2.0,Carmona
13,Capacity to Generate Local Resource,0.9374,1.0048,1.7113,1.3344,0.0000,1.5799,1.4332,0.2138,0.1178,Carmona
14,Capacity of Health Services,0.0643,0.1940,0.3030,0.2869,0.0000,0.3614,0.3503,0.4197,0.005,Carmona
15,Capacity of School Services,0.0000,0.6075,0.7306,0.2122,0.0000,0.3411,0.1568,0.1535,0.1129,Carmona
16,Recognition of Performance,0.7576,0.5556,0.7431,0.2122,0.0000,1.1136,0.2823,0.3879,0.6544,Carmona
17,Getting Business Permits,-,-,1.1111,2.2138,0.0000,2.4929,2.4904,2.1619,2.0,Carmona
18,Peace and Order,0.6021,0.0758,0.0669,0.4095,0.0000,0.0730,0.0730,0.0921,0.0001,Carmona
19,Social Protection,-,-,0.5312,0.4340,0.0000,0.7893,0.8130,0.6796,0.0011,Carmona
20,Road Network,0.0174,0.0066,0.0057,0.0034,0.0000,0.0062,0.0004,0.0066,0.0037,Carmona
21,Distance to Ports,3.1598,3.1500,3.1417,2.3681,0.0000,2.4400,2.4294,2.4500,1.8959,Carmona
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4749,2.4750,2.4714,0.1081,Carmona
23,Transportation Vehicles,0.2056,0.3191,0.1741,0.1512,0.0000,0.0834,0.0806,0.0954,0.0915,Carmona
24,Education,0.3164,0.9498,0.1878,0.1383,0.0000,0.0622,0.1746,0.2099,0.3071,Carmona
25,Health,0.1637,0.2865,0.3441,0.3555,0.0000,0.3497,0.3818,0.3954,0.3278,Carmona
26,LGU Investment,1.3194,0.5346,0.6316,0.3832,0.0000,1.2908,0.8979,0.1963,0.0007,Carmona
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0060,0.0041,Carmona
28,Information Technology Capacity,0.4501,0.6360,0.7005,0.4725,0.0000,0.4221,0.6267,0.8182,0.1586,Carmona
29,Financial Technology Capacity,0.8623,1.1878,1.2032,1.0146,0.0000,1.0535,1.0547,1.0547,0.2874,Carmona
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4231,2.2727,1.9848,Carmona
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4211,1.999,Carmona
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2625,1.008,Carmona
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2683,1.0136,Carmona
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.5808,0.4203,0.0307,0.0,Carmona
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Carmona
36,Emergency Infrastructure,-,-,-,0.9527,0.0000,0.7445,0.7251,0.4548,0.5102,Carmona
37,Utilities,-,-,-,1.1605,0.0000,1.9528,1.9262,1.3967,1.5605,Carmona
38,Employed Population,-,-,-,1.4844,0.0000,0.1402,0.1640,0.2153,0.1662,Carmona
39,Sanitary System,-,-,-,1.5187,0.0000,1.9186,1.1484,1.8845,1.5093,Carmona
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2121,Carmona
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.005,Carmona
42,STEM graduates,-,-,-,-,-,-,-,-,0.0194,Carmona
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1244,Carmona
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Carmona
45,Internet Capability,-,-,-,-,-,-,-,-,1.0619,Carmona
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0251,Carmona
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Carmona
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Carmona
49,New Technology,-,-,-,-,-,-,-,-,0.003,Carmona
