,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0148,0.0179,0.0013,0.0023,0.0009,0.0010,0.0010,0.0009,Oas
1,Local Economy Growth,-,0.2970,0.1034,0.0042,0.0227,0.0016,0.3306,0.0013,0.0001,Oas
2,Active Establishments in the Locality,-,-,-,0.0000,0.0472,0.0187,0.0456,0.0482,0.0,Oas
3,Safety Compliant Business,-,-,-,0.0413,0.2375,0.0928,0.0445,0.0961,0.0,Oas
4,Employment Generation,-,0.0000,0.0084,0.0059,0.0116,0.0163,0.0178,0.0255,0.0186,Oas
5,Cost of Living,-,3.1492,3.5000,1.8581,0.6481,0.2778,1.0345,0.3125,1.8029,Oas
6,Cost of Doing Business,-,3.6133,2.6545,1.9153,1.6830,2.0475,2.2429,1.8053,1.831,Oas
7,Financial Deepening,-,0.1381,0.1585,0.0884,0.0184,0.0774,0.0943,0.0882,0.0467,Oas
8,Productivity,-,0.0000,0.0017,0.0096,0.0021,0.0001,0.0108,0.0120,0.0084,Oas
9,Presence of Business and Professional Organizations,-,0.0096,0.0062,0.0021,0.0000,0.0021,0.0000,0.0000,0.0,Oas
10,Compliance to National Directives,-,1.3333,2.7485,2.3718,0.0000,2.3000,2.3485,2.1429,2.0,Oas
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,Oas
12,Compliance to ARTA Citizens Charter,-,1.2150,1.5104,2.2511,0.0000,2.4075,2.4714,1.7215,2.0,Oas
13,Capacity to Generate Local Resource,-,1.6279,0.0694,1.4962,0.0000,0.1408,0.1300,0.0099,0.001,Oas
14,Capacity of Health Services,-,0.0694,0.0821,0.0705,0.0000,0.0653,0.0571,0.0625,0.001,Oas
15,Capacity of School Services,-,0.0000,0.6001,0.0989,0.0000,0.1760,0.0926,0.0405,0.0216,Oas
16,Recognition of Performance,-,0.2381,0.0000,0.0989,0.0000,0.0000,0.0023,0.0000,0.1256,Oas
17,Getting Business Permits,-,-,1.1111,2.1323,0.0000,2.4909,2.4887,1.8292,1.0,Oas
18,Peace and Order,-,0.0467,0.0675,0.4851,0.0000,0.0347,0.0359,0.0567,0.0001,Oas
19,Social Protection,-,-,0.0829,0.0654,0.0000,0.4417,0.0958,0.0772,0.0,Oas
20,Road Network,-,0.0008,0.0016,0.0010,0.0000,0.0095,0.0011,0.0600,0.0,Oas
21,Distance to Ports,-,3.1053,2.9951,2.3112,0.0000,2.3931,2.4007,2.4228,1.8735,Oas
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,1.9308,1.9313,1.9224,0.0039,Oas
23,Transportation Vehicles,-,0.0144,0.0229,0.0238,0.0000,0.0037,0.0095,0.0039,0.0502,Oas
24,Education,-,0.2655,0.2703,0.1672,0.0000,0.1192,0.0963,0.1146,0.0791,Oas
25,Health,-,0.1090,0.0808,0.0951,0.0000,0.0954,0.1011,0.1598,0.0047,Oas
26,LGU Investment,-,0.0000,0.6001,0.5130,0.0000,0.2849,0.1426,0.0204,0.001,Oas
27,Accommodation Capacity,-,0.0491,0.0000,0.0703,0.0000,0.0253,0.0182,0.0139,0.0111,Oas
28,Information Technology Capacity,-,0.4324,0.7150,0.4262,0.0000,0.2721,0.1935,0.1364,0.0881,Oas
29,Financial Technology Capacity,-,0.0397,0.0710,0.0497,0.0000,0.0456,0.0676,0.0676,0.026,Oas
30,Land Use Plan,-,-,-,2.5000,0.0000,2.2692,2.2692,2.0455,1.6818,Oas
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,2.4737,1.9995,Oas
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.0833,1.2917,1.02,Oas
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3469,1.0658,Oas
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1905,0.1190,0.0215,0.0,Oas
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Oas
36,Emergency Infrastructure,-,-,-,0.8668,0.0000,0.4434,0.4504,0.2301,0.3492,Oas
37,Utilities,-,-,-,0.9766,0.0000,1.8709,1.8709,1.2470,1.5008,Oas
38,Employed Population,-,-,-,0.0424,0.0000,0.0079,0.0076,0.0333,0.0242,Oas
39,Sanitary System,-,-,-,0.0543,0.0000,1.3720,1.4371,1.8750,1.5001,Oas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Oas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Oas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0072,Oas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0047,Oas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Oas
45,Internet Capability,-,-,-,-,-,-,-,-,1.0476,Oas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Oas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Oas
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Oas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Oas
