,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0314,0.0333,0.0029,0.0041,0.0002,0.0023,0.0079,0.0056,Salay
1,Local Economy Growth,-,0.2754,0.0702,0.0027,0.0135,0.0001,0.0465,0.0052,0.0,Salay
2,Active Establishments in the Locality,-,-,-,0.0455,0.0749,0.0366,0.0525,0.0928,0.1013,Salay
3,Safety Compliant Business,-,-,-,0.0000,0.0444,0.0346,0.0536,0.0000,0.0,Salay
4,Employment Generation,-,0.0405,0.0576,0.0279,0.0358,0.0441,0.0319,0.0431,0.0331,Salay
5,Cost of Living,-,3.2461,3.0000,1.2500,1.8056,1.7460,0.6466,1.0938,1.774,Salay
6,Cost of Doing Business,-,1.1859,2.9877,1.6238,1.6667,1.8625,2.3016,1.0872,1.8704,Salay
7,Financial Deepening,-,0.2993,0.2944,0.2020,0.0276,0.1462,0.1094,0.0930,0.0932,Salay
8,Productivity,-,0.0029,0.0011,0.0078,0.0015,0.0002,0.0288,0.0222,0.0208,Salay
9,Presence of Business and Professional Organizations,-,0.0670,0.0093,0.0064,0.0034,0.0021,0.0000,1.5634,0.0112,Salay
10,Compliance to National Directives,-,0.0000,1.3333,1.1538,0.0000,0.0000,1.1364,2.4405,0.0,Salay
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,0.6250,0.6250,0.6250,1.9744,Salay
12,Compliance to ARTA Citizens Charter,-,2.9090,1.6615,2.3854,0.0000,1.5627,2.3669,1.9528,2.0,Salay
13,Capacity to Generate Local Resource,-,0.3626,1.1203,1.1566,0.0000,0.0092,0.0150,0.0031,0.0016,Salay
14,Capacity of Health Services,-,0.0431,0.0289,0.0140,0.0000,0.0186,0.0214,0.0410,0.0005,Salay
15,Capacity of School Services,-,0.2740,0.2414,0.2349,0.0000,0.2234,0.1071,0.0000,0.0,Salay
16,Recognition of Performance,-,0.2381,0.3391,0.2349,0.0000,0.0000,0.0000,0.0368,0.019,Salay
17,Getting Business Permits,-,-,0.0000,0.8960,0.0000,1.5760,1.6067,1.2042,0.5,Salay
18,Peace and Order,-,0.0543,0.0252,0.2493,0.0000,0.0635,0.0120,0.1723,0.0,Salay
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.1041,0.0000,0.0000,0.0003,Salay
20,Road Network,-,0.0000,0.0008,0.0006,0.0000,0.0507,0.0003,0.1269,0.0002,Salay
21,Distance to Ports,-,1.9557,1.7002,2.1200,0.0000,1.6662,2.4993,2.3697,1.989,Salay
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.2172,2.1938,2.1810,0.004,Salay
23,Transportation Vehicles,-,0.0316,0.0598,0.0341,0.0000,0.0046,0.0019,0.0002,0.0002,Salay
24,Education,-,0.1711,0.0523,0.0943,0.0000,0.0631,0.0582,0.0000,0.0154,Salay
25,Health,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0024,Salay
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.2307,0.1263,0.0164,0.0007,Salay
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0017,Salay
28,Information Technology Capacity,-,0.3796,0.5894,0.3336,0.0000,0.1619,0.1753,0.3636,0.0441,Salay
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0216,0.0436,0.0436,0.0086,Salay
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4872,2.4872,2.4091,1.9091,Salay
31,Disaster Risk Reduction Plan,-,-,-,1.5000,0.0000,2.5000,2.0833,2.3684,1.9993,Salay
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,0.0000,0.0000,1.008,Salay
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,0.0000,1.2518,1.0012,Salay
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1642,0.1715,0.0228,0.0,Salay
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Salay
36,Emergency Infrastructure,-,-,-,0.0254,0.0000,0.0496,0.4566,0.2411,0.3632,Salay
37,Utilities,-,-,-,0.9781,0.0000,1.8705,1.8687,1.0002,1.2504,Salay
38,Employed Population,-,-,-,0.0502,0.0000,0.0143,0.0031,0.0070,0.0036,Salay
39,Sanitary System,-,-,-,0.6500,0.0000,1.5192,1.0042,1.2502,1.0002,Salay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Salay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0005,Salay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Salay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Salay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Salay
45,Internet Capability,-,-,-,-,-,-,-,-,1.0238,Salay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Salay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Salay
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Salay
49,New Technology,-,-,-,-,-,-,-,-,0.001,Salay
