,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0736,0.0074,0.0057,0.0017,0.0091,0.0077,0.0616,Dingras
1,Local Economy Growth,-,-,0.0652,0.0009,0.0075,0.0015,0.3325,0.0005,0.0025,Dingras
2,Active Establishments in the Locality,-,-,-,0.0665,0.1155,0.0541,0.0799,0.0978,0.1194,Dingras
3,Safety Compliant Business,-,-,-,0.0999,0.1183,0.0539,0.0672,0.0887,0.0,Dingras
4,Employment Generation,-,-,0.0408,0.0200,0.0139,0.0248,0.0202,0.0216,0.0313,Dingras
5,Cost of Living,-,-,2.9167,0.5405,1.3426,0.3571,0.6897,1.1563,1.8462,Dingras
6,Cost of Doing Business,-,-,3.4433,2.2566,2.0101,2.1423,2.2532,2.3820,1.9036,Dingras
7,Financial Deepening,-,-,0.6793,0.0631,0.0479,0.1731,0.1623,0.1796,0.1683,Dingras
8,Productivity,-,-,0.0037,0.0274,0.0053,0.0004,0.0222,0.0222,0.0749,Dingras
9,Presence of Business and Professional Organizations,-,-,0.2099,0.1462,0.0000,0.0000,0.0274,0.0062,0.0056,Dingras
10,Compliance to National Directives,-,-,2.2749,2.4038,0.0000,2.2500,2.3106,2.4405,1.9643,Dingras
11,Presence of Investment Promotion Unit,-,-,0.0000,1.8750,0.0000,2.5000,2.5000,2.5000,1.9744,Dingras
12,Compliance to ARTA Citizens Charter,-,-,2.0627,2.3906,0.0000,2.3017,2.4146,2.1365,2.0,Dingras
13,Capacity to Generate Local Resource,-,-,1.8386,0.6980,0.0000,0.0386,0.1234,0.0144,0.0033,Dingras
14,Capacity of Health Services,-,-,0.1424,0.0606,0.0000,0.0468,0.0448,0.0645,0.0025,Dingras
15,Capacity of School Services,-,-,0.4788,0.3051,0.0000,0.1706,0.0658,0.0184,0.0022,Dingras
16,Recognition of Performance,-,-,0.0505,0.3051,0.0000,0.0595,0.0000,0.0000,0.0095,Dingras
17,Getting Business Permits,-,-,0.0000,0.8960,0.0000,1.5963,1.5746,1.4717,2.0,Dingras
18,Peace and Order,-,-,0.0582,0.3898,0.0000,0.0024,0.0072,0.0271,0.0001,Dingras
19,Social Protection,-,-,0.1644,0.2038,0.0000,0.2847,0.1553,0.2247,0.0001,Dingras
20,Road Network,-,-,0.0044,0.0000,0.0000,0.0232,0.0006,0.0219,0.0016,Dingras
21,Distance to Ports,-,-,3.0514,2.3079,0.0000,2.3786,2.4008,2.3416,1.8434,Dingras
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.4750,2.4750,2.4749,0.1065,Dingras
23,Transportation Vehicles,-,-,0.1319,0.0582,0.0000,0.0079,0.0072,0.0088,0.0049,Dingras
24,Education,-,-,0.0701,0.0779,0.0000,0.1170,0.0747,0.1030,0.0539,Dingras
25,Health,-,-,0.2704,0.2231,0.0000,0.0977,0.1389,0.2437,0.2434,Dingras
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.1359,0.0930,0.0233,0.0116,Dingras
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Dingras
28,Information Technology Capacity,-,-,0.3816,0.3569,0.0000,0.3155,0.3042,0.4091,0.0441,Dingras
29,Financial Technology Capacity,-,-,0.0725,0.0532,0.0000,0.0481,0.0481,0.0481,0.0345,Dingras
30,Land Use Plan,-,-,-,0.6250,0.0000,2.4744,2.4744,2.4091,1.9848,Dingras
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Dingras
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.008,Dingras
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2646,1.0186,Dingras
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1330,0.0959,0.0215,0.0,Dingras
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Dingras
36,Emergency Infrastructure,-,-,-,0.9301,0.0000,0.4854,0.4985,0.2579,0.4061,Dingras
37,Utilities,-,-,-,0.9740,0.0000,1.8765,1.8763,1.2599,1.5279,Dingras
38,Employed Population,-,-,-,0.0629,0.0000,0.0159,0.0223,0.0243,0.1391,Dingras
39,Sanitary System,-,-,-,1.5000,0.0000,1.9983,1.9973,1.8753,1.5002,Dingras
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Dingras
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0083,Dingras
42,STEM graduates,-,-,-,-,-,-,-,-,0.0106,Dingras
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Dingras
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Dingras
45,Internet Capability,-,-,-,-,-,-,-,-,0.0238,Dingras
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Dingras
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Dingras
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Dingras
49,New Technology,-,-,-,-,-,-,-,-,0.0,Dingras
