,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,0.0000,0.0132,0.1123,0.0345,0.0223,San Jose (RN)
1,Local Economy Growth,-,-,-,-,0.0000,0.0000,0.0314,0.0088,0.0,San Jose (RN)
2,Active Establishments in the Locality,-,-,-,-,0.0000,0.0000,0.1983,0.2675,0.0,San Jose (RN)
3,Safety Compliant Business,-,-,-,-,0.0332,0.0764,0.2041,0.2074,0.1452,San Jose (RN)
4,Employment Generation,-,-,-,-,0.0000,0.0567,0.2296,0.1221,0.1675,San Jose (RN)
5,Cost of Living,-,-,-,-,1.1574,2.5000,0.3689,1.3750,0.2105,San Jose (RN)
6,Cost of Doing Business,-,-,-,-,0.1810,1.1394,1.4713,1.9429,0.7622,San Jose (RN)
7,Financial Deepening,-,-,-,-,0.0168,0.0513,0.2899,0.1444,0.0251,San Jose (RN)
8,Productivity,-,-,-,-,0.0000,0.0005,0.0487,0.0506,0.0934,San Jose (RN)
9,Presence of Business and Professional Organizations,-,-,-,-,0.0000,0.0000,0.0000,0.0663,0.0396,San Jose (RN)
10,Compliance to National Directives,-,-,-,-,0.0000,2.4975,2.3611,2.2619,1.7727,San Jose (RN)
11,Presence of Investment Promotion Unit,-,-,-,-,0.0000,1.2500,1.2500,1.8750,1.9991,San Jose (RN)
12,Compliance to ARTA Citizens Charter,-,-,-,-,0.0000,2.2489,2.3332,2.1252,2.0,San Jose (RN)
13,Capacity to Generate Local Resource,-,-,-,-,0.0000,0.0228,0.0397,0.0029,0.0418,San Jose (RN)
14,Capacity of Health Services,-,-,-,-,0.0000,0.0651,0.2109,0.1166,0.0004,San Jose (RN)
15,Capacity of School Services,-,-,-,-,0.0000,0.0921,0.0512,0.0326,0.028,San Jose (RN)
16,Recognition of Performance,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.1042,San Jose (RN)
17,Getting Business Permits,-,-,-,-,0.0000,1.6106,1.4375,1.8431,2.0,San Jose (RN)
18,Peace and Order,-,-,-,-,0.0000,0.1613,0.5702,0.1250,0.0885,San Jose (RN)
19,Social Protection,-,-,-,-,0.0000,0.0195,0.0071,0.0331,0.0,San Jose (RN)
20,Road Network,-,-,-,-,0.0000,0.0170,0.0180,0.0100,0.0,San Jose (RN)
21,Distance to Ports,-,-,-,-,0.0000,0.8323,1.6661,0.8314,0.6666,San Jose (RN)
22,Availability of Basic Utilities,-,-,-,-,0.0000,1.4031,1.7156,1.9500,0.3367,San Jose (RN)
23,Transportation Vehicles,-,-,-,-,0.0000,0.0011,0.0012,0.0045,0.0024,San Jose (RN)
24,Education,-,-,-,-,0.0000,0.0067,0.0785,0.0834,0.054,San Jose (RN)
25,Health,-,-,-,-,0.0000,0.0526,0.2285,0.1789,0.1833,San Jose (RN)
26,LGU Investment,-,-,-,-,0.0000,0.0818,0.1967,0.2332,0.0023,San Jose (RN)
27,Accommodation Capacity,-,-,-,-,0.0000,0.0031,0.0040,0.1091,0.0272,San Jose (RN)
28,Information Technology Capacity,-,-,-,-,0.0000,0.2194,0.7500,0.5357,0.25,San Jose (RN)
29,Financial Technology Capacity,-,-,-,-,0.0000,0.1563,0.0962,0.0000,0.1429,San Jose (RN)
30,Land Use Plan,-,-,-,-,0.0000,2.3590,2.3514,1.9615,1.9861,San Jose (RN)
31,Disaster Risk Reduction Plan,-,-,-,-,0.0000,2.4537,2.4167,2.4524,1.9998,San Jose (RN)
32,Annual Disaster Drill,-,-,-,-,0.0000,2.4107,2.5000,1.2675,1.0213,San Jose (RN)
33,Early Warning System,-,-,-,-,0.0000,2.5000,2.5000,1.2689,1.0152,San Jose (RN)
34,Budget for DRRMP,-,-,-,-,0.0000,0.0771,0.1565,0.0039,0.0077,San Jose (RN)
35,Local Risk Assessments,-,-,-,-,0.0000,1.2500,1.2500,2.5000,2.0,San Jose (RN)
36,Emergency Infrastructure,-,-,-,-,0.0000,0.4501,0.4670,0.5176,0.3952,San Jose (RN)
37,Utilities,-,-,-,-,0.0000,1.8743,1.8795,1.3191,1.5042,San Jose (RN)
38,Employed Population,-,-,-,-,0.0000,0.0475,0.1157,0.0730,0.0584,San Jose (RN)
39,Sanitary System,-,-,-,-,0.0000,2.0239,2.0009,1.8768,1.5,San Jose (RN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1667,San Jose (RN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0017,San Jose (RN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Jose (RN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Jose (RN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Jose (RN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0,San Jose (RN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Jose (RN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Jose (RN)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Jose (RN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Jose (RN)
