,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0046,0.1085,0.0828,0.0341,0.0425,0.0062,0.0030,0.0053,0.0037,Nabua
1,Local Economy Growth,0.1483,0.0115,0.0426,0.0064,0.0150,0.0016,0.3291,0.0018,0.0,Nabua
2,Active Establishments in the Locality,-,-,-,0.1304,0.1860,0.0902,0.1111,0.1458,0.1413,Nabua
3,Safety Compliant Business,-,-,-,0.1134,0.1460,0.1121,0.1148,0.1030,0.0,Nabua
4,Employment Generation,0.3898,0.1173,0.0992,0.0548,0.0038,0.0650,0.0463,0.0661,0.2099,Nabua
5,Cost of Living,3.0172,2.0833,3.2500,1.3851,2.1759,0.3571,0.5603,0.0938,1.774,Nabua
6,Cost of Doing Business,3.5974,3.5429,3.5311,2.2490,1.8340,2.0548,2.2601,1.9560,1.5367,Nabua
7,Financial Deepening,0.6983,0.4834,0.7246,0.5303,0.0792,0.2224,0.4113,0.2063,0.2555,Nabua
8,Productivity,0.0000,0.0000,0.0037,0.0989,0.0000,0.0005,0.0320,0.0500,0.0379,Nabua
9,Presence of Business and Professional Organizations,0.0323,0.0000,0.0000,0.0602,0.0453,0.0241,0.0118,0.0114,0.0,Nabua
10,Compliance to National Directives,3.3333,3.3333,2.9825,2.4038,0.0000,2.3500,2.3864,2.3810,1.9286,Nabua
11,Presence of Investment Promotion Unit,3.3333,3.3333,0.8333,2.5000,0.0000,0.6250,0.6250,0.6250,1.2052,Nabua
12,Compliance to ARTA Citizens Charter,-,2.5514,1.2882,2.3078,0.0000,2.3363,2.4253,2.0949,2.0,Nabua
13,Capacity to Generate Local Resource,0.4208,0.4525,1.7002,0.1359,0.0000,0.0372,0.0450,0.0146,0.0033,Nabua
14,Capacity of Health Services,0.3671,0.1441,0.1167,0.1558,0.0000,0.2505,0.1854,0.1993,0.0032,Nabua
15,Capacity of School Services,0.4999,0.5728,0.5249,0.1943,0.0000,0.3178,0.2393,0.2656,0.0302,Nabua
16,Recognition of Performance,0.1515,0.2381,0.0505,0.1943,0.0000,0.1912,0.0149,0.0000,0.0,Nabua
17,Getting Business Permits,-,-,0.0000,1.2135,0.0000,1.4927,1.4079,1.3814,0.5,Nabua
18,Peace and Order,0.4036,0.0573,0.2160,0.2599,0.0000,0.0443,0.0443,0.2195,0.0,Nabua
19,Social Protection,-,-,0.0000,0.1106,0.0000,0.2900,0.1103,0.1333,0.0,Nabua
20,Road Network,0.0000,0.0027,0.0028,0.0029,0.0000,0.0198,0.0005,0.2630,0.0018,Nabua
21,Distance to Ports,0.5589,1.5709,1.8433,2.2988,0.0000,2.4276,2.3676,2.4444,1.7055,Nabua
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.3147,2.3153,2.2948,0.4632,Nabua
23,Transportation Vehicles,0.0448,0.0667,0.1992,0.1176,0.0000,0.0180,0.0358,0.0119,0.0032,Nabua
24,Education,0.2962,0.4554,0.0887,0.1495,0.0000,0.0851,0.0730,0.0370,0.0199,Nabua
25,Health,0.9320,0.0811,0.1131,0.0686,0.0000,0.0471,0.0628,0.0908,0.0383,Nabua
26,LGU Investment,1.4815,0.5692,0.0000,0.6232,0.0000,0.3249,0.1540,0.0359,0.0008,Nabua
27,Accommodation Capacity,0.0896,0.1044,0.0842,0.0142,0.0000,0.0192,0.0021,0.0021,0.0043,Nabua
28,Information Technology Capacity,0.5364,0.5505,0.7005,0.2841,0.0000,0.1703,0.1273,0.1818,0.0176,Nabua
29,Financial Technology Capacity,0.0844,0.2646,0.2461,0.1689,0.0000,0.1774,0.0631,0.1217,0.0431,Nabua
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3077,2.3077,2.4773,1.9697,Nabua
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.5000,2.5000,2.4737,1.9995,Nabua
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.7500,2.5000,1.3750,1.004,Nabua
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2756,1.0298,Nabua
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.2143,0.1374,0.0276,0.0,Nabua
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,2.5000,2.5000,2.0,Nabua
36,Emergency Infrastructure,-,-,-,0.8757,0.0000,0.5334,0.5444,0.2590,0.3529,Nabua
37,Utilities,-,-,-,0.7088,0.0000,1.2449,1.8696,0.7500,0.5,Nabua
38,Employed Population,-,-,-,0.2581,0.0000,0.1367,0.1055,0.0050,0.0075,Nabua
39,Sanitary System,-,-,-,1.0750,0.0000,1.0192,1.0042,1.2503,1.0002,Nabua
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0444,Nabua
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Nabua
42,STEM graduates,-,-,-,-,-,-,-,-,0.1471,Nabua
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0388,Nabua
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Nabua
45,Internet Capability,-,-,-,-,-,-,-,-,1.0095,Nabua
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Nabua
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Nabua
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Nabua
49,New Technology,-,-,-,-,-,-,-,-,0.0,Nabua
