,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.1773,0.0639,0.0730,0.0067,0.0184,0.0053,0.0044,0.0165,0.0072,Carmen (NC)
1,Local Economy Growth,0.2547,0.0066,0.0799,0.0045,0.0369,0.0012,0.3297,0.0034,0.0,Carmen (NC)
2,Active Establishments in the Locality,-,-,-,0.1153,0.1695,0.1010,0.2476,0.1592,0.1133,Carmen (NC)
3,Safety Compliant Business,-,-,-,0.0531,0.0644,0.0782,0.1001,0.1891,0.0,Carmen (NC)
4,Employment Generation,0.0000,0.0241,0.0769,0.0565,0.0839,0.1047,0.0596,0.0650,0.0449,Carmen (NC)
5,Cost of Living,3.0651,2.6647,2.5833,1.2162,1.8519,0.4365,1.5086,0.5938,1.7356,Carmen (NC)
6,Cost of Doing Business,3.4785,3.5490,3.5465,2.2334,2.1853,2.0765,2.2743,2.2935,1.8876,Carmen (NC)
7,Financial Deepening,0.3026,0.4144,0.4755,0.3157,0.0497,0.1439,0.1862,0.1577,0.0921,Carmen (NC)
8,Productivity,0.0000,0.0112,0.0016,0.0133,0.0024,0.0006,0.0503,0.0684,0.0452,Carmen (NC)
9,Presence of Business and Professional Organizations,0.0000,0.0192,0.0185,0.0172,0.0151,0.0085,0.0141,0.0141,0.0045,Carmen (NC)
10,Compliance to National Directives,3.3333,3.3333,3.2456,2.3077,0.0000,2.4500,2.5000,2.3810,1.8929,Carmen (NC)
11,Presence of Investment Promotion Unit,0.0000,2.5000,2.5000,1.2500,0.0000,1.8750,1.8750,1.8750,1.2564,Carmen (NC)
12,Compliance to ARTA Citizens Charter,-,2.7065,2.0863,2.3078,0.0000,2.3363,2.4146,2.1365,2.0,Carmen (NC)
13,Capacity to Generate Local Resource,0.0000,0.8614,1.0352,0.7037,0.0000,0.0571,0.2913,0.0215,0.005,Carmen (NC)
14,Capacity of Health Services,0.0521,0.1137,0.2072,0.1261,0.0000,0.0900,0.0703,0.1467,0.0008,Carmen (NC)
15,Capacity of School Services,0.0000,0.4960,0.4023,0.1620,0.0000,0.2591,0.0946,0.0337,0.0695,Carmen (NC)
16,Recognition of Performance,0.0000,0.3175,0.0505,0.1620,0.0000,0.0000,0.0000,0.0000,0.0,Carmen (NC)
17,Getting Business Permits,-,-,1.1111,2.1784,0.0000,2.4371,2.4079,1.7842,1.5,Carmen (NC)
18,Peace and Order,0.3707,0.0390,0.0188,0.2018,0.0000,0.0335,0.0347,0.0755,0.0001,Carmen (NC)
19,Social Protection,-,-,0.7286,0.5911,0.0000,0.6507,0.6519,0.6904,0.0014,Carmen (NC)
20,Road Network,0.0000,0.0003,0.0003,0.0002,0.0000,0.1378,0.0006,0.2542,0.0002,Carmen (NC)
21,Distance to Ports,2.5622,2.5838,2.4715,1.6299,0.0000,2.2384,2.1693,2.2943,1.5268,Carmen (NC)
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4234,2.4244,2.4194,0.1021,Carmen (NC)
23,Transportation Vehicles,0.0074,0.0556,0.0859,0.0559,0.0000,0.0178,0.0209,0.0140,0.0159,Carmen (NC)
24,Education,0.2147,0.2910,0.0887,0.0939,0.0000,0.1135,0.0729,0.0456,0.0526,Carmen (NC)
25,Health,0.0160,0.1501,0.5204,0.3477,0.0000,0.1491,0.1904,0.1910,0.1693,Carmen (NC)
26,LGU Investment,0.0000,0.6683,1.0891,0.4919,0.0000,0.6362,0.3908,0.0683,1.7849,Carmen (NC)
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Carmen (NC)
28,Information Technology Capacity,0.0000,0.2941,0.4783,0.5187,0.0000,0.2443,0.3952,0.2273,0.1057,Carmen (NC)
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0266,0.0000,0.0456,0.0676,0.0436,0.0172,Carmen (NC)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3974,2.5000,2.4545,1.9545,Carmen (NC)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.3947,1.9988,Carmen (NC)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,1.004,Carmen (NC)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3012,1.0372,Carmen (NC)
34,Budget for DRRMP,-,-,-,0.0018,0.0000,0.3492,0.2415,0.0182,0.0,Carmen (NC)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Carmen (NC)
36,Emergency Infrastructure,-,-,-,0.8803,0.0000,0.5670,0.5861,0.3281,0.4293,Carmen (NC)
37,Utilities,-,-,-,0.9975,0.0000,1.8779,1.8780,1.2667,1.5062,Carmen (NC)
38,Employed Population,-,-,-,0.1706,0.0000,0.1001,0.0994,0.1082,0.0788,Carmen (NC)
39,Sanitary System,-,-,-,1.0135,0.0000,1.9857,1.9921,1.8751,1.5001,Carmen (NC)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Carmen (NC)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Carmen (NC)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Carmen (NC)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0056,Carmen (NC)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Carmen (NC)
45,Internet Capability,-,-,-,-,-,-,-,-,0.0571,Carmen (NC)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.009,Carmen (NC)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Carmen (NC)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Carmen (NC)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Carmen (NC)
