,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.4859,0.1802,0.0001,0.0005,0.0016,0.0075,0.0089,0.0003,Jose Dalman
1,Local Economy Growth,-,0.2567,0.0597,0.1446,0.0033,0.0053,0.0314,0.0107,0.0005,Jose Dalman
2,Active Establishments in the Locality,-,-,-,0.0000,0.0017,0.1338,0.8492,0.3313,0.0,Jose Dalman
3,Safety Compliant Business,-,-,-,0.1219,0.2005,0.3054,0.9509,1.2785,0.1068,Jose Dalman
4,Employment Generation,-,0.0000,0.0017,0.0591,0.0214,0.0431,0.1609,0.0183,0.0114,Jose Dalman
5,Cost of Living,-,2.8312,2.9167,0.6897,0.7407,1.5000,1.5574,2.3750,1.9995,Jose Dalman
6,Cost of Doing Business,-,2.6564,3.4116,2.2025,1.7275,1.5460,2.1716,1.6823,1.485,Jose Dalman
7,Financial Deepening,-,0.4237,0.3086,0.1190,0.0294,0.0866,0.2171,0.2498,0.019,Jose Dalman
8,Productivity,-,0.0000,0.0012,0.0001,0.0005,0.0361,0.1374,0.0045,0.0018,Jose Dalman
9,Presence of Business and Professional Organizations,-,0.0071,0.2865,0.0305,0.0328,0.0009,0.0027,0.0017,0.0011,Jose Dalman
10,Compliance to National Directives,-,3.3333,3.2323,2.3026,0.0000,2.4994,2.4653,1.8452,1.5385,Jose Dalman
11,Presence of Investment Promotion Unit,-,2.5000,0.0000,0.0000,0.0000,1.8750,1.8750,1.8750,0.0,Jose Dalman
12,Compliance to ARTA Citizens Charter,-,2.8466,1.5959,2.2078,0.0000,2.3549,2.3540,2.1669,2.0,Jose Dalman
13,Capacity to Generate Local Resource,-,1.0360,1.7283,0.0188,0.0000,0.0713,0.5557,0.0156,0.0119,Jose Dalman
14,Capacity of Health Services,-,0.1139,0.0533,0.1337,0.0000,0.0230,0.1212,0.0474,0.0071,Jose Dalman
15,Capacity of School Services,-,0.1304,0.1497,0.0819,0.0000,0.1906,0.1082,0.0821,0.0126,Jose Dalman
16,Recognition of Performance,-,0.0000,0.2381,0.0819,0.0000,0.1287,0.1012,0.0446,0.0417,Jose Dalman
