,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0699,0.0002,0.4138,0.3655,0.0000,0.0292,0.0207,San Vicente (NS)
1,Local Economy Growth,-,-,0.0818,0.0052,0.9986,0.0014,0.0000,0.0000,0.0,San Vicente (NS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0014,0.1193,0.0000,0.0000,0.2207,San Vicente (NS)
3,Safety Compliant Business,-,-,-,0.0007,0.0000,0.0007,0.0000,0.1554,0.0965,San Vicente (NS)
4,Employment Generation,-,-,0.0745,0.0885,0.0169,0.0585,0.0000,0.1179,0.195,San Vicente (NS)
5,Cost of Living,-,-,2.7500,2.0259,0.8796,2.0000,2.0902,1.2813,1.5526,San Vicente (NS)
6,Cost of Doing Business,-,-,1.0265,0.8004,0.5997,0.6550,2.3930,1.2663,0.4992,San Vicente (NS)
7,Financial Deepening,-,-,0.1543,0.0132,0.0126,0.0052,0.0000,0.0318,0.0,San Vicente (NS)
8,Productivity,-,-,0.0023,0.0002,0.0047,0.0084,0.0000,0.0913,0.1223,San Vicente (NS)
9,Presence of Business and Professional Organizations,-,-,0.0130,0.0000,0.0000,0.0000,0.0000,0.0612,0.0,San Vicente (NS)
10,Compliance to National Directives,-,-,3.3333,0.0000,0.0000,2.4994,1.2153,2.3214,1.8182,San Vicente (NS)
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.6250,0.0000,0.0000,0.0,San Vicente (NS)
12,Compliance to ARTA Citizens Charter,-,-,1.0794,1.1671,0.0000,1.2236,2.5000,1.0833,2.0,San Vicente (NS)
13,Capacity to Generate Local Resource,-,-,0.0000,0.8287,0.0000,0.0143,0.0000,0.0000,0.0033,San Vicente (NS)
14,Capacity of Health Services,-,-,0.1065,0.1977,0.0000,0.0258,0.0000,0.0907,0.0003,San Vicente (NS)
15,Capacity of School Services,-,-,0.2924,0.3471,0.0000,0.0546,0.0000,0.0120,0.0,San Vicente (NS)
16,Recognition of Performance,-,-,0.0000,0.3471,0.0000,0.0000,0.0000,0.0000,0.0,San Vicente (NS)
17,Getting Business Permits,-,-,0.0000,1.5274,0.0000,1.4711,1.6667,1.8452,0.5,San Vicente (NS)
18,Peace and Order,-,-,0.5766,0.6324,0.0000,0.1728,0.0000,0.2083,0.0001,San Vicente (NS)
19,Social Protection,-,-,0.0000,0.1290,0.0000,0.4028,0.0000,0.3694,0.0,San Vicente (NS)
20,Road Network,-,-,0.0017,0.0000,0.0000,0.0064,0.0003,0.0047,0.0,San Vicente (NS)
21,Distance to Ports,-,-,2.9140,2.3351,0.0000,2.4286,2.5000,2.4990,1.399,San Vicente (NS)
22,Availability of Basic Utilities,-,-,0.5556,0.5682,0.0000,0.6406,0.0000,1.0417,0.2233,San Vicente (NS)
23,Transportation Vehicles,-,-,0.0018,0.0009,0.0000,0.0205,0.0000,0.0015,0.0563,San Vicente (NS)
24,Education,-,-,0.0932,0.0285,0.0000,0.0046,0.0000,0.1177,0.0287,San Vicente (NS)
25,Health,-,-,0.0299,0.0467,0.0000,0.0796,0.0000,0.1088,0.1704,San Vicente (NS)
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0071,0.0000,0.1769,0.0017,San Vicente (NS)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.016,San Vicente (NS)
28,Information Technology Capacity,-,-,0.3175,0.2579,0.0000,0.0097,0.0000,0.0000,0.25,San Vicente (NS)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,San Vicente (NS)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,0.0000,2.1923,1.4444,San Vicente (NS)
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4074,0.0000,2.4762,1.9995,San Vicente (NS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,0.0000,0.0000,1.0053,San Vicente (NS)
33,Early Warning System,-,-,-,0.0000,0.0000,0.0000,0.0000,1.2689,0.0,San Vicente (NS)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0302,0.0000,0.0039,0.0017,San Vicente (NS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,0.0000,1.2500,0.0,San Vicente (NS)
36,Emergency Infrastructure,-,-,-,0.8355,0.0000,0.4350,0.0000,0.2136,0.3397,San Vicente (NS)
37,Utilities,-,-,-,0.9820,0.0000,1.9775,0.6250,1.0212,1.4973,San Vicente (NS)
38,Employed Population,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Vicente (NS)
39,Sanitary System,-,-,-,1.0222,0.0000,1.0076,0.5000,0.6277,0.5,San Vicente (NS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,San Vicente (NS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Vicente (NS)
