,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0462,0.0004,0.0013,0.0063,0.0480,0.0634,0.0228,Sinacaban
1,Local Economy Growth,-,0.0000,0.0000,0.0500,0.0015,0.0030,0.0314,0.0103,0.0,Sinacaban
2,Active Establishments in the Locality,-,-,-,0.0000,0.0011,0.0958,0.2423,0.2598,0.1918,Sinacaban
3,Safety Compliant Business,-,-,-,0.0782,0.0177,0.0382,0.1155,0.1002,0.1314,Sinacaban
4,Employment Generation,-,0.0000,0.0913,0.0808,0.0505,0.1381,0.4802,0.1149,0.1524,Sinacaban
5,Cost of Living,-,3.9530,3.5833,1.9397,1.0185,2.2500,0.8197,1.1563,1.0,Sinacaban
6,Cost of Doing Business,-,0.8691,2.7171,1.9887,2.0652,1.9796,2.1846,2.2636,1.6233,Sinacaban
7,Financial Deepening,-,0.0000,0.3086,0.1190,0.0336,0.1170,0.3020,0.3034,0.4315,Sinacaban
8,Productivity,-,0.0000,0.0036,0.0004,0.0014,0.0583,0.2227,0.0577,0.0941,Sinacaban
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.0053,Sinacaban
10,Compliance to National Directives,-,0.0000,3.2997,2.3684,0.0000,2.4994,2.5000,2.3810,1.9091,Sinacaban
11,Presence of Investment Promotion Unit,-,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9997,Sinacaban
12,Compliance to ARTA Citizens Charter,-,0.0000,0.0417,1.6500,0.0000,2.2903,2.3945,2.1841,2.0,Sinacaban
13,Capacity to Generate Local Resource,-,0.0441,0.0214,0.2057,0.0000,0.0231,0.0662,0.0058,0.0087,Sinacaban
14,Capacity of Health Services,-,0.0000,0.0963,0.1453,0.0000,0.0554,0.3642,0.3521,0.0004,Sinacaban
15,Capacity of School Services,-,0.0000,0.3418,0.2293,0.0000,0.2040,0.1307,0.0445,0.016,Sinacaban
16,Recognition of Performance,-,0.0000,0.5013,0.2293,0.0000,0.0490,0.0000,0.2173,0.0903,Sinacaban
17,Getting Business Permits,-,-,0.0000,2.2277,0.0000,2.4439,2.4787,2.4909,1.5,Sinacaban
18,Peace and Order,-,0.0000,0.2209,0.2934,0.0000,0.1728,0.6579,0.3333,0.0001,Sinacaban
19,Social Protection,-,-,0.0901,0.8395,0.0000,0.0000,0.0743,0.3487,0.0,Sinacaban
20,Road Network,-,0.0000,0.0021,0.0021,0.0000,0.0556,0.0140,0.0428,0.0,Sinacaban
21,Distance to Ports,-,0.0000,2.2222,2.4664,0.0000,2.4593,2.4531,2.4342,1.9698,Sinacaban
22,Availability of Basic Utilities,-,0.0000,3.3333,2.5000,0.0000,2.4000,2.4000,2.4000,0.4343,Sinacaban
23,Transportation Vehicles,-,0.0000,0.3530,0.0353,0.0000,0.0000,0.0000,0.0277,0.0575,Sinacaban
24,Education,-,0.0000,0.1488,0.0947,0.0000,0.0330,0.0850,0.1809,0.1044,Sinacaban
25,Health,-,0.0000,0.1774,0.1034,0.0000,0.0145,0.3778,0.6442,0.338,Sinacaban
26,LGU Investment,-,0.0000,0.3521,0.1076,0.0000,0.0516,0.1777,0.2949,0.0008,Sinacaban
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Sinacaban
28,Information Technology Capacity,-,0.0000,0.7249,0.5060,0.0000,0.2097,0.5833,1.2500,0.5,Sinacaban
29,Financial Technology Capacity,-,0.0000,0.2381,0.1563,0.0000,0.0543,0.2500,0.0735,0.0572,Sinacaban
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4054,2.3462,1.9444,Sinacaban
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.5000,2.5000,2.4762,1.9995,Sinacaban
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2632,1.0213,Sinacaban
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2689,1.0303,Sinacaban
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.0967,0.1986,0.0039,0.0017,Sinacaban
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sinacaban
36,Emergency Infrastructure,-,-,-,0.8586,0.0000,0.4555,0.5355,0.2590,0.4113,Sinacaban
37,Utilities,-,-,-,1.0194,0.0000,1.5638,1.5923,1.0297,1.5115,Sinacaban
38,Employed Population,-,-,-,0.0327,0.0000,0.0183,0.0623,0.0378,0.0906,Sinacaban
39,Sanitary System,-,-,-,1.0222,0.0000,1.5152,1.9985,1.8768,1.5001,Sinacaban
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sinacaban
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0012,Sinacaban
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sinacaban
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0167,Sinacaban
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sinacaban
45,Internet Capability,-,-,-,-,-,-,-,-,1.08,Sinacaban
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.1915,Sinacaban
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sinacaban
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sinacaban
49,New Technology,-,-,-,-,-,-,-,-,0.2857,Sinacaban
