,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2068,0.1169,0.1210,0.0104,0.0150,0.0060,0.0063,0.0103,0.0063,Miag-ao
1,Local Economy Growth,0.1998,0.2647,0.0697,0.0052,0.0121,0.0034,0.3302,0.0017,0.0001,Miag-ao
2,Active Establishments in the Locality,-,-,-,0.0974,0.2373,0.1314,0.2035,0.1784,0.1544,Miag-ao
3,Safety Compliant Business,-,-,-,0.1011,0.1549,0.0997,0.1325,0.1015,0.0,Miag-ao
4,Employment Generation,0.2843,0.1608,0.1293,0.0837,0.0806,0.1158,0.1002,0.1041,0.0702,Miag-ao
5,Cost of Living,2.6341,2.7616,1.7500,1.3176,1.9907,1.1905,1.6379,1.7188,1.8894,Miag-ao
6,Cost of Doing Business,0.7054,2.7218,3.2309,2.0424,2.0231,1.9627,2.1621,2.2420,1.8449,Miag-ao
7,Financial Deepening,0.2095,1.0359,0.9964,0.5303,0.0957,0.2876,0.3141,0.2765,0.3013,Miag-ao
8,Productivity,0.0208,0.0034,0.0020,0.0111,0.0030,0.0007,0.0720,0.0799,0.051,Miag-ao
9,Presence of Business and Professional Organizations,0.0000,0.0048,0.0031,0.0043,0.0269,0.0128,0.0191,0.0194,0.3998,Miag-ao
10,Compliance to National Directives,1.6667,3.3333,3.2749,2.4038,0.0000,2.4000,2.4242,2.2619,1.8214,Miag-ao
11,Presence of Investment Promotion Unit,0.0000,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9488,Miag-ao
12,Compliance to ARTA Citizens Charter,-,2.6977,1.4791,2.3638,0.0000,2.1325,2.3265,1.7198,2.0,Miag-ao
13,Capacity to Generate Local Resource,0.0000,0.0000,0.9427,0.0742,0.0000,0.1180,0.0462,0.0126,0.005,Miag-ao
14,Capacity of Health Services,0.1099,0.2405,0.1028,0.1022,0.0000,0.0903,0.1210,0.1050,0.0017,Miag-ao
15,Capacity of School Services,0.0000,0.6774,0.4740,0.2368,0.0000,0.2323,0.1291,0.0686,0.0073,Miag-ao
16,Recognition of Performance,0.0000,0.0000,0.2886,0.2368,0.0000,0.6665,0.2101,0.0735,0.1429,Miag-ao
17,Getting Business Permits,-,-,1.1111,2.2436,0.0000,2.4371,2.4079,1.8153,2.0,Miag-ao
18,Peace and Order,0.0000,0.0379,0.0241,0.2362,0.0000,0.0120,0.0180,0.0366,0.0,Miag-ao
19,Social Protection,-,-,0.0000,0.0000,0.0000,0.2484,0.3260,0.3778,0.0014,Miag-ao
20,Road Network,0.0063,0.0002,0.0013,0.0012,0.0000,0.0246,0.0016,0.0356,0.0005,Miag-ao
21,Distance to Ports,3.0308,2.9541,2.8442,2.2167,0.0000,2.2949,2.4045,2.2818,1.8011,Miag-ao
22,Availability of Basic Utilities,0.0000,3.3333,3.3333,1.8750,0.0000,2.5000,2.5000,2.4999,0.1088,Miag-ao
23,Transportation Vehicles,0.0000,0.0000,0.1964,0.0782,0.0000,0.0200,0.0217,0.0286,0.0276,Miag-ao
24,Education,0.0000,0.3902,0.1155,0.1313,0.0000,0.1831,0.1728,0.2908,0.1553,Miag-ao
25,Health,0.0000,0.1256,0.1418,0.0920,0.0000,0.1340,0.1561,0.1421,0.1018,Miag-ao
26,LGU Investment,0.0000,0.0000,0.0000,0.5521,0.0000,0.2313,0.1400,0.0167,0.001,Miag-ao
27,Accommodation Capacity,0.0000,0.0454,0.0348,0.0192,0.0000,0.0313,0.0310,0.0000,0.0,Miag-ao
28,Information Technology Capacity,0.0000,0.5229,1.2077,0.7568,0.0000,0.3257,0.3720,0.4545,0.0881,Miag-ao
29,Financial Technology Capacity,0.0457,0.1481,0.1389,0.0926,0.0000,0.1102,0.1022,0.1848,0.069,Miag-ao
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9242,Miag-ao
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4737,1.9995,Miag-ao
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2792,1.022,Miag-ao
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2683,1.0062,Miag-ao
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1614,0.1069,0.0220,0.0,Miag-ao
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Miag-ao
36,Emergency Infrastructure,-,-,-,0.8750,0.0000,0.4994,0.5070,0.2744,0.3731,Miag-ao
37,Utilities,-,-,-,0.9849,0.0000,1.8684,1.8694,1.3638,1.5412,Miag-ao
38,Employed Population,-,-,-,0.2000,0.0000,0.0655,0.0630,0.0000,0.007,Miag-ao
39,Sanitary System,-,-,-,1.0200,0.0000,1.9960,1.9944,1.8752,1.5153,Miag-ao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1682,Miag-ao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Miag-ao
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Miag-ao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0927,Miag-ao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Miag-ao
45,Internet Capability,-,-,-,-,-,-,-,-,1.0476,Miag-ao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0101,Miag-ao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Miag-ao
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Miag-ao
49,New Technology,-,-,-,-,-,-,-,-,0.0,Miag-ao
